DATE,q.in,ec.in,t.in,q.HOL,q.RFD,q.FLS,q.RFR,q.TIM,q.FLY,q.CAN,q.CON,q.HRC,q.WTP,q.out,ec.out,t.out,da.0,da.1,dc.0,dc.1,dd.0,dd.1,de.0,de.1,p,et
9/2/2008,108,0.767,17.5,0,52.34,0,23.7,76,163.15,28,56,8.7,3.543153613,274,1.65,20.45,0.53,0.73,0.68,0.8,1.58,1.7,2.02,1.96,0,0.236666667
9/3/2008,82,1.1,18.4,0,52.65,0,23.62,71,163.05,25,50.25,7.8,3.063512731,242,1.75,19.2,0.44,0.53,0.62,0.68,1.37,1.58,1.9,2.02,0,0.223333333
9/4/2008,161,1.09,18.1,0,52.51,0,23.71,56,163.35,30,46.8,7.1,3.883543917,218,1.85,18.8,0.7,0.44,0.66,0.62,1.22,1.37,1.79,1.9,0,0.163333333
9/5/2008,187,0.996,17.7,0,52.34,0,23.81,60,200.2,23,50.77,7,3.032568158,196,1.93,18.45,0.78,0.7,0.78,0.66,1.22,1.22,1.72,1.79,0,0.176666667
9/6/2008,124,1.03,18.3,0,52.4,0,23.61,70,215.7,26,49.07,6.8,3.326541602,193,1.93,18.6,0.58,0.78,0.76,0.78,1.29,1.22,1.71,1.72,0,0.25
9/7/2008,90,1.08,19.2,0,52.31,0,23.77,73,215.73,31,47.54,6.5,3.697876478,196,1.86,20.2,0.47,0.58,0.65,0.76,1.19,1.29,1.72,1.71,0.006666667,0.076666667
9/8/2008,68,1.12,17.7,0,52.41,0,23.64,73,215.97,29,49.94,6.4,2.475565843,172,NA,NA,0.38,0.47,0.59,0.65,1.07,1.19,1.63,1.72,0.003333333,0.226666667
9/9/2008,72,1.14,18,0,52.43,0,23.76,81,215.78,22,51.05,6.4,3.280124742,154,NA,NA,0.4,0.38,0.58,0.59,1,1.07,1.56,1.63,0,0.246666667
9/10/2008,49,1.2,19,0,52.4,0,23.76,75,215.69,21,49.72,6.1,3.450319894,139,2.08,19.9,0.31,0.4,0.54,0.58,0.9,1,1.5,1.56,0,0.206666667
9/11/2008,25,1.47,18,0,52.27,0,23.86,63,212.44,22,68.84,5.8,3.048040444,114,2.19,19.3,0.2,0.31,0.48,0.54,0.73,0.9,1.38,1.5,0.036666667,0.126666667
9/12/2008,29,1.48,18.2,0,52.42,0,23.83,56,188.76,26,76.49,5.9,3.001623585,87,2.35,19.15,0.22,0.2,0.41,0.48,0.72,0.73,1.23,1.38,0.003333333,0.233333333
9/13/2008,833,1.25,18,27.39,52.53,0,23.85,57,163.64,24,76.87,6,3.218235596,86,2.36,20.3,1.79,0.22,0.66,0.41,0.84,0.72,1.22,1.23,0,0.17
9/14/2008,403,1.18,17.9,78.15,52.39,0,23.83,51,342.15,25,62.26,14,3.218235596,134,2.18,18.9,1.27,1.79,1.42,0.66,2.1,0.84,1.48,1.22,0,0.183333333
9/15/2008,275,1.38,18.5,0,52.27,0,23.5,66,172.75,41,55.36,22,2.831428433,328,1.27,18.65,1.01,1.27,0.96,1.42,2.04,2.1,2.19,1.48,0,0.223333333
9/16/2008,216,1.33,18.9,0,52.39,0,23.39,90,163.2,38,50.62,14,3.017095871,316,1.35,18.6,0.86,1.01,0.87,0.96,1.97,2.04,2.15,2.19,0,0.226666667
9/17/2008,141,1.09,18.5,0,52.34,0,23.73,87,163.38,28,60.26,6.4,3.651459619,280,1.47,18.85,0.64,0.86,0.75,0.87,1.66,1.97,2.04,2.15,0,0.213333333
9/18/2008,75,NA,14.8,0,52.32,0,23.9,78,166.14,20,58.02,5.9,3.218235596,221,1.59,19.05,0.41,0.64,0.61,0.75,1.34,1.66,1.81,2.04,0,0.21
9/19/2008,42,NA,15.6,0,48.61,0,22.48,69,165.2,20,57.17,5.5,3.187291023,170,1.8,18.95,0.28,0.41,0.47,0.61,1.04,1.34,1.63,1.81,0,0.22
9/20/2008,32,NA,15.5,0,33.92,0,16.97,58,163.99,23,53.71,5.2,3.063512731,123,2.02,19.25,0.23,0.28,0.35,0.47,0.79,1.04,1.43,1.63,0.02,0.253333333
9/21/2008,39,NA,17.1,0,48.83,0,22.42,62,156.25,19,48.49,5,3.171818737,96,2.16,19.25,0.25,0.23,0.29,0.35,0.6,0.79,1.28,1.43,0,0.37
9/22/2008,56,NA,20.3,0,52.43,0,23.43,58,155.1,14,50.48,4.9,3.094457304,75,2.32,19.6,0.31,0.25,0.37,0.29,0.5,0.6,1.15,1.28,0,0.22
9/23/2008,68,NA,15.6,0,52.41,0,23.33,59,161.67,13,62.7,4.7,3.125401877,64,2.5,19.4,0.34,0.31,0.45,0.37,0.47,0.5,1.07,1.15,0,0.203333333
9/24/2008,71,0.799,17.6,0,52.4,0,23.32,65,165.06,25,65.98,4.5,3.372958461,55,2.68,19.75,0.35,0.34,0.49,0.45,0.66,0.47,0.99,1.07,0,0.243333333
9/25/2008,44,NA,15.2,0,52.18,0,23.3,65,164.89,26,67.38,4.7,3.852599343,57,2.58,20,0.24,0.35,0.47,0.49,0.74,0.66,1.01,0.99,0,0.246666667
9/26/2008,41,NA,15.7,0,52.13,0,23.35,65,162.49,27,65.7,4.3,3.372958461,60,2.4,19.9,0.22,0.24,0.33,0.47,0.65,0.74,1.04,1.01,0.01,0.22
9/27/2008,40,NA,16.5,0,52.9,0,23.31,69,162.24,22,62.55,4.2,3.078985017,58,2.43,19.8,0.21,0.22,0.31,0.33,0.57,0.65,1.02,1.04,0,0.21
9/28/2008,43,NA,15.5,0,54.12,0,23.56,66,157.47,22,53.63,4.1,3.218235596,56,2.48,20.4,0.21,0.21,0.31,0.31,0.53,0.57,1,1.02,0,0.18
9/29/2008,48,NA,13.3,0,52.94,0,23.34,60,149.45,26,49,4.1,3.311069315,56,2.45,18.6,0.22,0.21,0.33,0.31,0.55,0.53,1,1,0,0.196666667
9/30/2008,60,NA,13.5,0,53,0,24.04,56,148.77,31,49.23,4.1,2.970679012,55,2.43,17.85,0.26,0.22,0.33,0.33,0.58,0.55,0.99,1,0.003333333,0.196666667
10/1/2008,70,1.12,14.3,0,54.57,0,26.42,62,159.89,25,49.81,4.1,3.109929591,56,2.38,17.55,0.29,0.26,0.4,0.33,0.56,0.58,1,0.99,0,0.196666667
10/2/2008,64,NA,14.4,0,54.44,0,26.43,63,164.48,18,56.18,4.1,3.125401877,53,2.43,17.9,0.27,0.29,0.4,0.4,0.57,0.56,0.98,1,0,0.196666667
10/3/2008,63,1.4,16.3,0,54.4,0,26.51,58,160.58,11,59.46,4.1,3.357486175,49,2.54,17.5,0.28,0.27,0.39,0.4,0.49,0.57,0.94,0.98,0,0.243333333
10/4/2008,68,1.41,16.3,0,54.44,0,26.56,53,155.92,11,57.01,4.2,2.630288708,45,2.59,16.8,0.3,0.28,0.37,0.39,0.44,0.49,0.9,0.94,0,0.253333333
10/5/2008,79,1.49,16.6,0,54.38,0,26.43,54,149.59,8.7,54.28,4,3.140874164,44,2.65,17.9,0.34,0.3,0.37,0.37,0.42,0.44,0.89,0.9,0.153333333,0.21
10/6/2008,73,1.4,14.9,0,54.55,0,26.3,60,162.84,17,56.42,4.7,2.831428433,47,2.57,16.45,0.33,0.34,0.38,0.37,0.6,0.42,0.92,0.89,0.003333333,0.173333333
10/7/2008,80,1.32,14,0,54.44,0,26.06,61,157.98,12,59.09,6.9,2.939734439,60,2.32,15.7,0.35,0.33,0.35,0.38,0.46,0.6,1.04,0.92,0,0.25
10/8/2008,66,1.36,14.5,0,54.4,0,26,61,162.75,18,55.11,6.5,2.986151298,50,2.56,15.85,0.32,0.35,0.39,0.35,0.51,0.46,0.95,1.04,0,0.14
10/9/2008,79,1.3,14.7,0,54.45,0,26.02,55,162.78,15,55.32,22,2.754067001,53,2.57,15.65,0.36,0.32,0.37,0.39,0.48,0.51,0.98,0.95,0,0.226666667
10/10/2008,71,1.37,14.7,0,54.49,0,26.03,51,170.1,15,54.15,23,2.754067001,55,2.4,15.8,0.34,0.36,0.35,0.37,0.5,0.48,0.99,0.98,1.053333333,0.053333333
10/11/2008,135,1.38,12.6,0,54.62,0,26.18,64,179.08,23,54.46,8.3,3.017095871,56,2.27,12.25,0.54,0.34,0.43,0.35,0.69,0.5,1,0.99,0.01,0.186666667
10/12/2008,186,NA,13.4,0,54.48,0,26.29,90,194.28,88,58.05,25,2.614816422,164,1.71,14.85,0.69,0.54,0.64,0.43,1.44,0.69,1.6,1,0,0.113333333
10/13/2008,143,NA,12.9,0,54.5,0,26,97,287.24,50,56.23,21,2.367259838,186,1.58,13.2,0.59,0.69,0.57,0.64,0.85,1.44,1.69,1.6,0.316666667,0.016666667
10/14/2008,172,NA,11.8,0,54.43,0,26,100,276.34,27,55.2,10,2.49103813,111,1.86,11.8,0.67,0.59,0.55,0.57,0.68,0.85,1.37,1.69,0,0.096666667
10/15/2008,252,1.43,11.3,0,54.53,0,26.15,96,308.29,32,54.84,10,2.367259838,105,2,12.7,0.87,0.67,0.65,0.55,0.66,0.68,1.33,1.37,0,0.133333333
10/16/2008,237,1.41,12.1,0,54.47,0,26.45,93,346.46,42,54.49,8.9,2.429148984,96,2.12,13.3,0.84,0.87,0.71,0.65,0.7,0.66,1.28,1.33,0,0.126666667
10/17/2008,162,NA,13.3,0,54.46,0,26.37,104,346.41,38,54.3,7.7,2.367259838,93,2.15,14.45,0.66,0.84,0.64,0.71,0.65,0.7,1.27,1.28,0,0.146666667
10/18/2008,124,1.38,13.8,0,54.36,0,26.6,116,311.75,29,53.72,7.1,2.274426118,86,2.17,14.95,0.56,0.66,0.59,0.64,0.62,0.65,1.22,1.27,0,0.206666667
10/19/2008,98,1.25,14.4,0,54.44,0,26.49,127,291.81,25,52.83,6.7,2.614816422,79,2.23,15.65,0.49,0.56,0.54,0.59,0.59,0.62,1.18,1.22,0.006666667,0.043333333
10/20/2008,85,1.31,13.7,0,54.5,0,26.34,129,275.81,28,52.42,6.4,2.661233281,70,2.3,13.1,0.46,0.49,0.49,0.54,0.6,0.59,1.11,1.18,0.05,0.143333333
10/21/2008,106,1.3,13.5,0,50.31,0,26.47,134,266.47,45,61.17,6.3,2.44462127,68,2.35,14.65,0.52,0.46,0.51,0.49,0.67,0.6,1.1,1.11,0,0.19
10/22/2008,128,1.27,9.4,0,43.62,0,26.4,132,264.56,43,65.58,5.9,2.243481545,63,2.41,9.65,0.6,0.52,0.59,0.51,0.63,0.67,1.06,1.1,0,0.12
10/23/2008,131,1.37,7.81,0,43.56,0,26.33,131,276.28,44,61.49,7.2,2.13517554,63,2.37,7.75,0.61,0.6,0.62,0.59,0.6,0.63,1.06,1.06,0,0.143333333
10/24/2008,164,1.38,8.48,0,43.56,0,26.07,151,296.98,24,59.86,23,2.212536972,66,2.37,9.45,0.71,0.61,0.64,0.62,0.52,0.6,1.08,1.06,0,0.146666667
10/25/2008,232,1.16,9.97,0,43.65,0,26.26,145,328.1,20,57.64,23,2.429148984,66,2.32,11.25,0.89,0.71,0.73,0.64,0.5,0.52,1.08,1.08,0,0.11
10/26/2008,204,1.07,10.9,0,43.52,0,26.59,133,363.18,16,55.68,7.8,2.305370691,58,2.33,11.75,0.83,0.89,0.77,0.73,0.45,0.5,1.02,1.08,0,0.083333333
10/27/2008,162,1.06,9.45,0,43.53,0,26.11,130,344.52,23,54.08,6.4,2.228009259,51,2.51,10.55,0.73,0.83,0.72,0.77,0.49,0.45,0.96,1.02,0,0.13
10/28/2008,146,1.09,10,0,43.46,0,26.06,135,321.14,23,55.08,6.2,1.995924961,51,2.53,11.6,0.69,0.73,0.67,0.72,0.49,0.49,0.96,0.96,0,0.17
10/29/2008,143,1.11,10.9,0,43.51,0,26.36,144,312.47,17,54.89,6.1,2.258953832,51,2.5,12.3,0.69,0.69,0.64,0.67,0.46,0.49,0.96,0.96,0,0.16
10/30/2008,142,1.1,11.5,0,43.58,0,26.18,153,312.06,9.3,54.24,6,2.305370691,49,2.52,13.2,0.69,0.69,0.69,0.64,0.44,0.46,0.94,0.96,0,0.15
10/31/2008,147,1.11,11.6,0,35.05,0,21.65,147,315.95,10,53.03,5.8,2.026869534,46,2.54,12.95,0.71,0.69,0.71,0.69,0.42,0.44,0.91,0.94,0,0.136666667
11/1/2008,149,1.13,11.8,0,6.26,0,6.26,121,310.84,15,52.85,13,2.521982703,46,2.57,12.8,0.73,0.71,0.74,0.71,0.45,0.42,0.91,0.91,0,0.19
11/2/2008,168,1.08,12,0,6.38,0,6.38,116,309.84,12,53.67,24,2.552927276,53,2.43,12.95,0.78,0.73,0.76,0.74,0.42,0.45,0.98,0.91,0,0.19
11/3/2008,157,1.09,12.7,0,6.24,0,6.24,101,311.32,16,52.85,17,2.893317579,52,2.37,13.75,0.76,0.78,0.73,0.76,0.43,0.42,0.97,0.98,0,0.25
11/4/2008,162,1.09,10.8,0,6.39,0,6.39,66,284.63,29,53.48,7.5,2.119703253,45,2.5,12.35,0.77,0.76,0.7,0.73,0.51,0.43,0.9,0.97,0,0.13
11/5/2008,168,1.1,9.5,0,6.28,0,6.28,71,283.34,38,55.68,8.3,1.964980388,48,2.5,10.3,0.8,0.77,0.7,0.7,0.58,0.51,0.93,0.9,0,0.133333333
11/6/2008,161,1.11,7.39,0,6.01,0,6.01,95,304.63,23,56.57,6.7,2.197064686,54,2.4,9.4,0.77,0.8,0.73,0.7,0.55,0.58,0.99,0.93,0,0.153333333
11/7/2008,189,1.08,6.68,0,6.43,0,6.43,92,309.09,15,55.63,6.1,1.903091242,51,2.41,8.7,0.83,0.77,0.74,0.73,0.53,0.55,0.96,0.99,0,0.12
11/8/2008,206,1.07,8.28,0,6.33,0,6.33,88,323.69,14,55.2,6.1,2.228009259,47,2.45,10.4,0.87,0.83,0.78,0.74,0.54,0.53,0.92,0.96,0,0.073333333
11/9/2008,206,1.06,8.44,0,6.32,0,6.32,75,335.99,25,55.48,6.1,2.119703253,46,2.47,9.8,0.88,0.87,0.78,0.78,0.6,0.54,0.91,0.92,0.1,0.03
11/10/2008,236,1.06,7.99,0,6.3,0,6.3,71,344.21,20,57.23,6.1,2.073286394,50,2.41,8.5,0.95,0.88,0.8,0.78,0.6,0.6,0.95,0.91,0,0.066666667
11/11/2008,319,1.01,7.37,0,6.41,0,6.41,67,371.74,21,56.53,6,1.980452675,51,2.38,9.45,1.13,0.95,0.89,0.8,0.55,0.6,0.96,0.95,0.003333333,0.086666667
11/12/2008,376,0.99,8.16,0,6.36,0,6.36,82,429.98,18,55.84,13,2.13517554,48,2.42,9.85,1.25,1.13,1,0.89,0.55,0.55,0.93,0.96,0,0.16
11/13/2008,426,0.939,8.61,0,5.85,0,5.85,97,492.9,21,56.05,23,2.181592399,54,2.3,10.15,1.33,1.25,1.11,1,0.58,0.55,0.99,0.93,0,0.11
11/14/2008,385,0.946,7.36,0,6.27,0,6.27,104,523.27,34,38.4,17,1.918563528,66,2.18,6.35,1.26,1.33,1.12,1.11,0.6,0.58,1.08,0.99,0,0.08
11/15/2008,699,NA,5.49,0,2.36,442,2.36,138,0,39,0,7.3,2.08875868,142,1.89,5.35,1.79,1.26,0.54,1.12,2,0.6,1.51,1.08,0,0.146666667
11/16/2008,552,0.93,6.59,0,0,493,0,62,0,4.8,0,7.7,2.13517554,293,1.42,5.15,1.56,1.79,0.31,0.54,1.36,2,2.08,1.51,0,0.09
11/17/2008,399,1.04,7.81,0,0,408,0,36,0,4.1,0,6.4,2.026869534,223,1.83,7,1.3,1.56,0.29,0.31,1.14,1.36,1.82,2.08,0,0.173333333
11/18/2008,321,1.14,8.29,0,0,365,0,27,0,4.3,0,6.2,2.104230967,200,2.09,7.8,1.17,1.3,0.3,0.29,1.06,1.14,1.73,1.82,0,0.19
11/19/2008,319,1.26,8.76,0,0,342,0,23,0,3.8,0,6,2.181592399,182,2.15,8.8,1.16,1.17,0.3,0.3,0.95,1.06,1.67,1.73,0,0.04
11/20/2008,332,1.26,6.49,0,0,331,0,22,0,4.4,0,5.8,2.104230967,162,2.2,6.95,1.2,1.16,0.31,0.3,0.92,0.95,1.6,1.67,0,0.1
11/21/2008,318,1.28,5.54,0,0,319,0,23,0,5.7,0,5.9,2.042341821,161,2.24,5.95,1.17,1.2,0.32,0.31,0.9,0.92,1.59,1.6,0,0.093333333
11/22/2008,304,1.29,5.51,0,0,308,0,22,0,5.7,0,5.8,2.073286394,155,2.26,5.9,1.14,1.17,0.3,0.32,0.9,0.9,1.57,1.59,0,0.156666667
11/23/2008,294,1.29,5.75,0,0,304,0,23,0,7.2,0,5.8,2.042341821,158,2.26,5.7,1.13,1.14,0.3,0.3,0.92,0.9,1.58,1.57,0,0.1
11/24/2008,275,1.3,5.16,0,0,299,0,23,0,7.9,0,5.6,2.08875868,161,2.24,5.5,1.09,1.13,0.3,0.3,0.91,0.92,1.59,1.58,0,0.116666667
11/25/2008,287,1.29,4.58,0,0,298,0,24,0,7.2,0,5.7,2.073286394,168,2.25,4.9,1.12,1.09,0.3,0.3,0.89,0.91,1.62,1.59,0,0.12
11/26/2008,307,1.28,4.24,0,0,298,0,25,0,6.5,0,5.6,2.08875868,171,2.26,4.65,1.16,1.12,0.3,0.3,0.88,0.89,1.63,1.62,0,0.083333333
11/27/2008,309,1.28,4.59,0,0,301,0,24,0,6.5,0,5.4,1.949508102,171,2.27,4.5,1.16,1.16,0.29,0.3,0.89,0.88,1.63,1.63,0.026666667,0.03
11/28/2008,312,1.27,4.86,0,0,305,0,27,0,6.5,0,5.4,1.964980388,175,2.27,4.65,1.17,1.16,0.28,0.29,0.91,0.89,1.65,1.63,0,0.063333333
11/29/2008,320,1.28,5.53,0,0,305,0,27,0,6.4,0,5.4,2.13517554,178,2.25,5.15,1.18,1.17,0.27,0.28,0.91,0.91,1.66,1.65,0.013333333,0.103333333
11/30/2008,339,1.27,4.75,0,0,305,0,26,0,6.1,0,5.2,2.08875868,173,2.25,5.15,1.22,1.18,0.26,0.27,0.9,0.91,1.64,1.66,0,0.103333333
12/1/2008,341,1.27,3.85,0,0,310,0,26,0,6,0,5,2.073286394,171,2.25,4.2,1.22,1.22,0.26,0.26,0.93,0.9,1.63,1.64,0,0.193333333
12/2/2008,356,1.29,5.4,0,0,317,0,26,0,6.2,0,5.1,2.08875868,172,2.23,5.15,1.25,1.22,0.26,0.26,0.92,0.93,1.63,1.63,0,0.113333333
12/3/2008,358,1.29,5.21,0,0,324,0,24,0,5.7,0,5,1.964980388,164,2.25,5.5,1.25,1.25,0.26,0.26,0.93,0.92,1.6,1.63,0,0.043333333
12/4/2008,337,1.29,2.36,0,0,324,0,23,0,5.5,0,5,1.872146669,150,2.25,2.6,1.21,1.25,0.29,0.26,0.91,0.93,1.55,1.6,0,0.043333333
12/5/2008,316,1.3,1.65,0,0,324,0,23,0,5.2,0,4.9,1.42345036,162,2.32,2.4,1.18,1.21,0.28,0.29,0.89,0.91,1.6,1.55,0,0.063333333
12/6/2008,292,1.31,3.11,0,0,315,0,23,0,5.2,0,4.8,2.026869534,152,2.16,3.35,1.12,1.18,0.27,0.28,0.86,0.89,1.56,1.6,0,0.106666667
12/7/2008,282,1.33,4.62,0,0,301,0,22,0,5.1,0,4.8,2.150647826,145,2.05,4.9,1.1,1.12,0.25,0.27,0.86,0.86,1.53,1.56,0.03,0.143333333
12/8/2008,292,1.34,6.32,0,0,305,0,22,0,5.2,0,4.9,2.181592399,146,2.16,7.05,1.13,1.1,0.25,0.25,0.86,0.86,1.53,1.53,0,0.04
12/9/2008,310,1.32,3.78,0,0,311,0,23,0,5.1,0,4.9,2.119703253,154,2.13,3.8,1.16,1.13,0.28,0.25,0.88,0.86,1.56,1.53,0.046666667,0.036666667
12/10/2008,325,1.32,1.55,0,0,319,0,21,0,5.1,0,4.7,2.166120113,154,2.17,1.9,1.19,1.16,0.28,0.28,0.83,0.88,1.56,1.56,0,0.06
12/11/2008,337,1.32,2.75,0,0,321,0,21,0,6.1,0,4.8,2.228009259,147,2.22,3,1.22,1.19,0.26,0.28,0.84,0.83,1.53,1.56,0,0.033333333
12/12/2008,350,1.34,3.35,0,0,330,0,23,0,9.8,0,4.9,2.150647826,144,2.26,3.6,1.24,1.22,0.25,0.26,0.9,0.84,1.52,1.53,0,0.173333333
12/13/2008,357,1.32,4.05,0,0,338,0,23,0,7.5,0,5,2.150647826,144,2.23,4.6,1.25,1.24,0.24,0.25,0.89,0.9,1.52,1.52,0,0.12
12/14/2008,350,1.32,1.41,0,0,320,0,21,0,5.1,0,4.7,2.011397248,144,2.26,2.5,1.24,1.25,0.26,0.24,0.83,0.89,1.52,1.52,0,0.023333333
12/15/2008,290,1.35,NA,0,0,250,0,19,0,4,0,4.6,2.119703253,129,2.45,0,1.04,1.24,0.23,0.26,0.69,0.83,1.45,1.52,0,0.036666667
12/16/2008,280,1.33,0.064,0,0,270,0,20,0,3.5,0,4.7,2.150647826,134,2.52,1,1.13,1.04,0.31,0.23,0.82,0.69,1.48,1.45,0,0.046666667
12/17/2008,310,1.3,0.251,0,0,290,0,20,0,3.7,0,4.6,2.429148984,145,2.44,1.75,1.21,1.13,0.34,0.31,0.86,0.82,1.53,1.48,0.006666667,0.15
12/18/2008,381,1.27,0.655,0,0,317,0,20,0,3.6,0,4.5,2.506510416,163,2.32,1.8,1.29,1.21,0.32,0.34,0.85,0.86,1.6,1.53,0,0.153333333
12/19/2008,409,1.23,0.871,0,0,350,0,20,0,3.9,0,4.4,2.243481545,168,2.26,1.85,1.34,1.29,0.31,0.32,0.86,0.85,1.62,1.6,0,0.08
12/20/2008,390,1.26,0.216,0,0,350,0,19,0,4.6,0,4.4,2.150647826,163,2.25,1.25,1.34,1.34,0.3,0.31,0.81,0.86,1.6,1.62,0,0.043333333
12/21/2008,290,1.33,0.068,0,0,320,0,19,0,3.2,0,4.4,2.568399562,142,2.33,0.3,1.13,1.34,0.31,0.3,0.74,0.81,1.51,1.6,0,0.103333333
12/22/2008,300,1.32,0.38,0,0,320,0,20,0,3.1,0,4.4,3.434847607,124,2.42,1.85,1.19,1.13,0.27,0.31,0.74,0.74,1.43,1.51,0,0.1
12/23/2008,402,1.26,0.728,0,0,320,0,20,0,3.1,0,4.2,2.13517554,153,2.25,1.95,1.34,1.19,0.28,0.27,0.8,0.74,1.56,1.43,0,0.086666667
12/24/2008,372,1.26,0.301,0,0,350,0,19,0,3.1,0,4.1,2.13517554,158,2.2,1.8,1.29,1.34,0.27,0.28,0.75,0.8,1.58,1.56,0,0.2
12/25/2008,394,1.25,0.962,0,0,390,0,19,0,3.2,0,4.1,1.949508102,146,2.26,3.5,1.33,1.29,0.25,0.27,0.78,0.75,1.53,1.58,0,0.283333333
12/26/2008,467,NA,1.04,0,0,422,0,19,0,3.3,0,4.3,2.042341821,148,2.3,5.4,1.46,1.33,0.24,0.25,0.79,0.78,1.54,1.53,0,0.103333333
12/27/2008,422,1.26,0.284,0,0,430,0,19,0,3.7,0,4.3,1.934035815,147,2.3,3.1,1.38,1.46,0.24,0.24,0.75,0.79,1.53,1.54,0,0.143333333
12/28/2008,366,1.28,0.668,0,0,404,0,20,0,3.7,0,4.3,2.073286394,139,2.31,2.55,1.29,1.38,0.25,0.24,0.73,0.75,1.5,1.53,0,0.136666667
12/29/2008,395,1.25,1.35,0,0,421,0,20,0,3.7,0,4.3,2.08875868,135,2.31,3.95,1.34,1.29,0.23,0.25,0.75,0.73,1.48,1.5,0,0.213333333
12/30/2008,363,1.27,3.45,0,0,373,0,19,0,4.1,0,4.3,2.08875868,132,2.3,5,1.28,1.34,0.25,0.23,0.74,0.75,1.47,1.48,0,0.14
12/31/2008,355,NA,1.79,0,0,366,0,19,0,4.2,0,4.3,2.042341821,125,NA,2.65,1.27,1.28,0.29,0.25,0.72,0.74,1.44,1.47,NA,NA
1/1/2009,342,1.24,2.28,0,0,367,0,20,0,4.3,0,4.3,2.057814107,124,2.33,2.8,1.24,1.27,0.28,0.29,0.74,0.72,1.43,1.44,0,0.186666667
1/2/2009,355,1.26,4.02,0,0,360,0,20,0,4,0,4.4,2.150647826,129,2.34,4.4,1.26,1.24,0.27,0.28,0.75,0.74,1.45,1.43,0,0.193333333
1/3/2009,358,1.27,4.3,0,0,357,0,18,0,3.6,0,4.4,2.026869534,129,2.34,5.45,1.26,1.26,0.26,0.27,0.75,0.75,1.45,1.45,0,0.036666667
1/4/2009,359,1.27,1.71,0,0,356,0,18,0,4.1,0,4.3,1.949508102,129,2.36,2.7,1.26,1.26,0.28,0.26,0.72,0.75,1.45,1.45,0,0.096666667
1/5/2009,338,1.27,0.54,0,0,355,0,18,0,4,0,4.3,1.407978073,127,2.36,2.15,1.22,1.26,0.3,0.28,0.72,0.72,1.44,1.45,0,0.1
1/6/2009,358,1.24,1.19,0,0,355,0,19,0,4.2,0,4.3,1.949508102,127,2.36,2.85,1.24,1.22,0.29,0.3,0.74,0.72,1.44,1.44,0,0.19
1/7/2009,353,1.27,2.15,0,0,355,0,18,0,4.5,0,4.3,2.026869534,126,2.35,3.1,1.23,1.24,0.28,0.29,0.73,0.74,1.44,1.44,0,0.176666667
1/8/2009,378,1.27,3.84,0,0,356,0,18,0,3.9,0,4.3,2.011397248,126,2.36,4.9,1.27,1.23,0.28,0.28,0.73,0.73,1.44,1.44,0,0.136666667
1/9/2009,383,1.26,3.62,0,0,358,0,17,0,4.3,0,4.3,1.980452675,126,2.36,4.75,1.28,1.27,0.29,0.28,0.71,0.73,1.44,1.44,0,0.083333333
1/10/2009,384,1.26,1.38,0,0,357,0,17,0,4.2,0,4.1,1.964980388,125,2.37,3.25,1.27,1.28,0.3,0.29,0.7,0.71,1.44,1.44,0,0.086666667
1/11/2009,387,1.27,1.29,0,0,350,0,17,0,4.2,0,4.1,1.995924961,123,2.37,2.9,1.27,1.27,0.31,0.3,0.71,0.7,1.43,1.44,0,0.086666667
1/12/2009,376,1.26,0.93,0,0,340,0,17,0,4.5,0,4.1,2.057814107,122,2.37,1.35,1.24,1.27,0.3,0.31,0.72,0.71,1.42,1.43,0,0.093333333
1/13/2009,346,1.29,0.9,0,0,340,0,17,0,4.6,0,4.1,2.150647826,122,2.37,2.35,1.19,1.24,0.32,0.3,0.72,0.72,1.42,1.42,0,0.106666667
1/14/2009,225,1.34,2.29,0,0,320,0,17,0,4.5,0,4.1,2.13517554,118,2.38,3.7,0.92,1.19,0.29,0.32,0.73,0.72,1.4,1.42,0,0.04
1/15/2009,161,1.48,2.31,0,0,200,0,17,0,4.1,0,4.1,2.150647826,124,2.33,2.55,0.77,0.92,0.29,0.29,0.71,0.73,1.43,1.4,0,0.143333333
1/16/2009,155,1.52,2.52,0,0,170,0,17,0,4.1,0,4.1,1.701951517,122,2.36,3.25,0.75,0.77,0.29,0.29,0.71,0.71,1.42,1.43,0,0.146666667
1/17/2009,162,1.5,3.56,0,0,145,0,17,0,3.7,0,4.1,2.042341821,122,2.37,4.25,0.76,0.75,0.28,0.29,0.71,0.71,1.42,1.42,0,0.22
1/18/2009,155,1.52,3.57,0,0,143,0,17,0,3.5,0,4.1,2.181592399,120,2.36,4.35,0.74,0.76,0.28,0.28,0.7,0.71,1.41,1.42,0,0.316666667
1/19/2009,152,1.53,4.69,0,0,138,0,16,0,3.2,0,4.1,2.150647826,119,2.37,5.85,0.73,0.74,0.28,0.28,0.7,0.7,1.41,1.41,0,0.186666667
1/20/2009,142,1.55,5.06,0,0,133,0,16,0,3.2,0,4.1,2.197064686,118,2.38,6.05,0.69,0.73,0.28,0.28,0.68,0.7,1.4,1.41,0,0.233333333
1/21/2009,125,1.55,4.42,0,0,130,0,15,0,3.2,0,4.1,2.104230967,114,2.38,5.3,0.64,0.69,0.28,0.28,0.69,0.68,1.38,1.4,0,0.196666667
1/22/2009,121,1.54,6.16,0,0,126,0,15,0,3.1,0,4.1,2.212536972,114,2.38,6.15,0.63,0.64,0.28,0.28,0.69,0.69,1.38,1.38,0,0.096666667
