date,q.rfhcanco,h.rfhcanco,ha.rfhcanco,hb.rfhcanco
1/5/2001,NA,99.85,99.8,NA
1/6/2001,NA,99.85,99.8,NA
1/7/2001,NA,99.85,99.8,NA
1/8/2001,NA,99.84,99.8,NA
1/9/2001,NA,99.84,99.8,NA
1/10/2001,NA,99.83,99.8,NA
1/11/2001,NA,99.83,99.8,NA
1/12/2001,NA,99.83,99.8,NA
1/13/2001,NA,99.83,99.8,NA
1/14/2001,NA,99.83,99.8,NA
1/15/2001,NA,99.82,99.8,NA
1/16/2001,NA,99.82,99.8,NA
1/17/2001,NA,99.82,99.8,NA
1/18/2001,NA,99.82,99.8,NA
1/19/2001,NA,99.83,99.8,NA
1/20/2001,NA,99.83,99.8,NA
1/21/2001,NA,99.83,99.8,NA
1/22/2001,NA,99.83,99.8,NA
1/23/2001,NA,99.83,99.8,NA
1/24/2001,NA,99.83,99.8,NA
1/25/2001,NA,99.83,99.8,NA
1/26/2001,NA,99.83,99.8,NA
1/27/2001,NA,99.83,99.8,NA
1/28/2001,NA,99.83,99.8,NA
1/29/2001,NA,99.83,99.8,NA
1/30/2001,NA,99.83,99.8,NA
1/31/2001,NA,99.83,99.8,NA
2/1/2001,NA,99.83,99.8,NA
2/2/2001,NA,99.83,99.8,NA
2/3/2001,NA,99.83,99.8,NA
2/4/2001,NA,99.83,99.8,NA
2/5/2001,NA,99.83,99.8,NA
2/6/2001,NA,99.83,99.8,NA
2/7/2001,NA,99.82,99.8,NA
2/8/2001,NA,99.79,99.8,NA
2/9/2001,NA,99.78,99.8,NA
2/10/2001,NA,99.78,99.8,NA
2/11/2001,NA,99.78,99.8,NA
2/12/2001,NA,99.78,99.8,NA
2/13/2001,NA,99.78,99.8,NA
2/14/2001,NA,99.78,99.8,NA
2/15/2001,NA,99.77,99.8,NA
2/16/2001,NA,99.77,99.8,NA
2/17/2001,NA,99.77,99.8,NA
2/18/2001,NA,99.76,99.8,NA
2/19/2001,NA,99.76,99.8,NA
2/20/2001,NA,99.76,99.8,NA
2/21/2001,NA,99.76,99.8,NA
2/22/2001,NA,99.76,99.8,NA
2/23/2001,NA,170.95,171,NA
2/24/2001,NA,99.76,99.8,NA
2/25/2001,NA,99.76,99.8,NA
2/26/2001,NA,99.76,99.8,NA
2/27/2001,NA,99.76,99.8,NA
2/28/2001,NA,99.76,99.8,NA
3/1/2001,NA,99.76,99.8,NA
3/2/2001,NA,99.75,99.8,NA
3/3/2001,NA,99.75,99.8,NA
3/4/2001,NA,99.75,99.8,NA
3/5/2001,NA,99.75,99.8,NA
3/6/2001,NA,99.75,99.8,NA
3/7/2001,NA,99.75,99.8,NA
3/8/2001,NA,99.75,99.8,NA
3/9/2001,NA,99.75,99.8,NA
3/10/2001,NA,99.75,99.8,NA
3/11/2001,NA,99.75,99.8,NA
3/12/2001,NA,99.75,99.8,NA
3/13/2001,NA,99.74,99.7,NA
3/14/2001,NA,99.73,99.7,NA
3/15/2001,-13,10.53,10.5,NA
3/16/2001,75.6,7.06,7.06,NA
3/17/2001,86.8,1.29,1.29,NA
3/18/2001,87.6,1.3,1.3,NA
3/19/2001,89.7,1.32,1.32,NA
3/20/2001,91.2,1.33,1.33,NA
3/21/2001,88.9,1.31,1.31,NA
3/22/2001,87.3,1.29,1.29,NA
3/23/2001,87.6,1.3,1.3,NA
3/24/2001,89.8,1.32,1.32,NA
3/25/2001,88.3,1.3,1.3,NA
3/26/2001,86.2,1.28,1.28,NA
3/27/2001,87.3,1.29,1.29,NA
3/28/2001,87.7,1.3,1.3,NA
3/29/2001,87.2,1.29,1.29,NA
3/30/2001,88.7,1.31,1.31,NA
3/31/2001,88.4,1.3,1.3,NA
4/1/2001,183,2.06,2.06,NA
4/2/2001,184,2.06,2.06,NA
4/3/2001,188,2.09,2.09,NA
4/4/2001,187,2.08,2.08,NA
4/5/2001,191,2.11,2.11,NA
4/6/2001,190,2.1,2.1,NA
4/7/2001,191,2.11,2.11,NA
4/8/2001,190,2.1,2.1,NA
4/9/2001,179,2.03,2.03,NA
4/10/2001,185,2.07,2.07,NA
4/11/2001,192,2.11,2.11,NA
4/12/2001,191,2.11,2.11,NA
4/13/2001,187,2.08,2.08,NA
4/14/2001,181,2.04,2.04,NA
4/15/2001,188,2.09,2.09,NA
4/16/2001,191,2.11,2.11,NA
4/17/2001,193,2.12,2.12,NA
4/18/2001,191,2.11,2.11,NA
4/19/2001,188,2.09,2.09,NA
4/20/2001,187,2.08,2.08,NA
4/21/2001,188,2.09,2.09,NA
4/22/2001,190,2.1,2.1,NA
4/23/2001,190,2.1,2.1,NA
4/24/2001,185,2.06,2.06,NA
4/25/2001,172,7.83,7.82,NA
4/26/2001,188,2.09,2.09,NA
4/27/2001,190,2.1,2.1,NA
4/28/2001,188,2.09,2.09,NA
4/29/2001,189,2.09,2.09,NA
4/30/2001,190,2.1,2.1,NA
5/1/2001,190,2.1,2.1,NA
5/2/2001,177,1.97,1.97,NA
5/3/2001,194,2.13,2.13,NA
5/4/2001,193,2.12,2.12,NA
5/5/2001,175,1.98,1.98,NA
5/6/2001,192,2.11,2.11,NA
5/7/2001,188,2.09,2.09,NA
5/8/2001,179,7.87,7.87,NA
5/9/2001,189,2.09,2.09,NA
5/10/2001,187,2.08,2.08,NA
5/11/2001,187,2.08,2.08,NA
5/12/2001,165,13.87,13.9,NA
5/13/2001,189,2.1,2.1,NA
5/14/2001,162,7.9,7.89,NA
5/15/2001,188,2.09,2.09,NA
5/16/2001,186,2.07,2.07,NA
5/17/2001,272,2.61,2.61,NA
5/18/2001,318,2.9,2.9,NA
5/19/2001,374,3.21,3.21,NA
5/20/2001,391,3.3,3.3,NA
5/21/2001,383,3.26,3.26,NA
5/22/2001,329,2.96,2.96,NA
5/23/2001,276,2.66,2.66,NA
5/24/2001,269,2.61,2.61,NA
5/25/2001,286,2.72,2.72,NA
5/26/2001,324,2.94,2.94,NA
5/27/2001,332,2.98,2.98,NA
5/28/2001,330,2.97,2.97,NA
5/29/2001,333,2.99,2.99,NA
5/30/2001,336,3,3,NA
5/31/2001,335,3,3,NA
6/1/2001,329,2.96,2.96,NA
6/2/2001,327,2.96,2.96,NA
6/3/2001,328,2.96,2.96,NA
6/4/2001,330,2.97,2.97,NA
6/5/2001,333,2.99,2.99,NA
6/6/2001,335,3,3,NA
6/7/2001,330,2.97,2.97,NA
6/8/2001,288,2.73,2.73,NA
6/9/2001,270,2.62,2.62,NA
6/10/2001,236,2.41,2.41,NA
6/11/2001,277,2.66,2.66,NA
6/12/2001,335,3,3,NA
6/13/2001,332,2.98,2.98,NA
6/14/2001,327,2.96,2.96,NA
6/15/2001,396,3.32,3.32,NA
6/16/2001,316,2.86,2.86,NA
6/17/2001,190,2.1,2.1,NA
6/18/2001,192,2.12,2.12,NA
6/19/2001,220,2.3,2.3,NA
6/20/2001,220,2.3,2.3,NA
6/21/2001,224,2.32,2.32,NA
6/22/2001,219,2.3,2.3,NA
6/23/2001,218,2.29,2.29,NA
6/24/2001,235,2.4,2.4,NA
6/25/2001,246,2.46,2.46,NA
6/26/2001,221,2.31,2.31,NA
6/27/2001,222,2.32,2.32,NA
6/28/2001,221,2.31,2.31,NA
6/29/2001,222,2.32,2.32,NA
6/30/2001,219,2.3,2.3,NA
7/1/2001,220,2.31,2.31,NA
7/2/2001,219,2.3,2.3,NA
7/3/2001,219,2.3,2.3,NA
7/4/2001,222,2.32,2.32,NA
7/5/2001,215,2.27,2.27,NA
7/6/2001,224,2.33,2.33,NA
7/7/2001,191,2.1,2.1,NA
7/8/2001,184,2.03,2.03,NA
7/9/2001,219,2.3,2.3,NA
7/10/2001,225,2.34,2.34,NA
7/11/2001,218,2.29,2.29,NA
7/12/2001,223,2.33,2.33,NA
7/13/2001,-32.3,86.89,86.8,NA
7/14/2001,223,2.31,2.31,NA
7/15/2001,287,2.71,2.71,NA
7/16/2001,222,2.32,2.32,NA
7/17/2001,213,2.26,2.26,NA
7/18/2001,210,2.24,2.24,NA
7/19/2001,217,2.28,2.28,NA
7/20/2001,209,2.23,2.23,NA
7/21/2001,218,2.29,2.29,NA
7/22/2001,215,2.27,2.27,NA
7/23/2001,216,2.28,2.28,NA
7/24/2001,214,2.26,2.26,NA
7/25/2001,210,2.24,2.24,NA
7/26/2001,208,2.23,2.23,NA
7/27/2001,230,2.37,2.37,NA
7/28/2001,223,2.32,2.32,NA
7/29/2001,222,2.32,2.32,NA
7/30/2001,223,2.32,2.32,NA
7/31/2001,224,2.33,2.33,NA
8/1/2001,217,2.29,2.29,NA
8/2/2001,221,2.31,2.31,NA
8/3/2001,196,2.14,2.14,NA
8/4/2001,207,2.21,2.21,NA
8/5/2001,217,2.29,2.29,NA
8/6/2001,223,2.32,2.32,NA
8/7/2001,224,2.33,2.33,NA
8/8/2001,229,2.36,2.36,NA
8/9/2001,223,2.33,2.33,NA
8/10/2001,223,2.32,2.32,NA
8/11/2001,220,2.31,2.31,NA
8/12/2001,217,2.29,2.29,NA
8/13/2001,216,2.28,2.28,NA
8/14/2001,214,2.27,2.27,NA
8/15/2001,215,2.27,2.27,NA
8/16/2001,215,2.27,2.27,NA
8/17/2001,215,2.27,2.27,NA
8/18/2001,213,2.26,2.26,NA
8/19/2001,217,2.28,2.28,NA
8/20/2001,217,2.29,2.29,NA
8/21/2001,191,2.11,2.11,NA
8/22/2001,178,2.02,2.02,NA
8/23/2001,201,2.18,2.18,NA
8/24/2001,190,2.1,2.1,NA
8/25/2001,193,2.12,2.12,NA
8/26/2001,172,8.15,8.14,NA
8/27/2001,199,2.16,2.16,NA
8/28/2001,213,2.26,2.26,NA
8/29/2001,91.6,1.33,1.33,NA
8/30/2001,69.1,11.77,11.8,NA
8/31/2001,93.8,1.35,1.35,NA
9/1/2001,86.8,7.16,7.15,NA
9/2/2001,100,7.27,7.26,NA
9/3/2001,106,7.32,7.32,NA
9/4/2001,95.2,7.23,7.23,NA
9/5/2001,90,1.32,1.32,NA
9/6/2001,84.4,1.27,1.27,NA
9/7/2001,94.4,1.36,1.36,NA
9/8/2001,90.8,1.33,1.33,NA
9/9/2001,91.4,1.33,1.33,NA
9/10/2001,89,1.31,1.31,NA
9/11/2001,86.9,1.29,1.29,NA
9/12/2001,87,1.29,1.29,NA
9/13/2001,86.6,1.29,1.29,NA
9/14/2001,86.7,1.29,1.29,NA
9/15/2001,88.2,1.3,1.3,NA
9/16/2001,95.5,1.37,1.37,0.609
9/17/2001,87,1.29,1.29,NA
9/18/2001,94,1.35,1.35,NA
9/19/2001,85.2,1.27,1.27,NA
9/20/2001,84.3,1.26,1.26,NA
9/21/2001,86.2,1.28,1.28,NA
9/22/2001,86.6,1.29,1.29,NA
9/23/2001,87.4,1.29,1.29,NA
9/24/2001,85.3,1.27,1.27,NA
9/25/2001,86.9,1.29,1.29,NA
9/26/2001,87.1,1.29,1.29,NA
9/27/2001,56.8,15.29,15.3,NA
9/28/2001,83.7,1.26,1.26,NA
9/29/2001,82.7,1.25,1.25,NA
9/30/2001,85.3,1.27,1.27,NA
10/1/2001,75.8,7.06,7.06,NA
10/2/2001,91.4,1.33,1.33,NA
10/3/2001,89.4,1.31,1.31,NA
10/4/2001,87.9,1.3,1.3,NA
10/5/2001,89.5,1.31,1.31,NA
10/6/2001,89.2,1.31,1.31,NA
10/7/2001,75.9,7.06,7.06,NA
10/8/2001,75.5,7.06,7.06,NA
10/9/2001,88.2,1.3,1.3,NA
10/10/2001,85.4,1.27,1.27,NA
10/11/2001,64.1,13.34,13.3,NA
10/12/2001,87.4,1.29,1.29,NA
10/13/2001,87.8,1.3,1.3,NA
10/14/2001,88.3,1.3,1.3,NA
10/15/2001,88.3,1.3,1.3,NA
10/16/2001,89.7,1.32,1.32,NA
10/17/2001,89.3,1.31,1.31,NA
10/18/2001,87.4,1.29,1.29,NA
10/19/2001,68.3,1.1,1.1,NA
10/20/2001,53.5,0.95,0.952,NA
10/21/2001,52.8,0.95,0.945,NA
10/22/2001,53.1,0.95,0.948,NA
10/23/2001,79,1.21,1.21,NA
10/24/2001,87.9,1.3,1.3,NA
10/25/2001,86.8,1.29,1.29,NA
10/26/2001,87,1.29,1.29,NA
10/27/2001,84.5,1.27,1.27,NA
10/28/2001,84.4,1.27,1.27,NA
10/29/2001,85.3,1.27,1.27,NA
10/30/2001,85.1,1.27,1.27,NA
10/31/2001,85.5,1.28,1.28,NA
11/1/2001,86.6,1.29,1.29,NA
11/2/2001,87.3,1.29,1.29,NA
11/3/2001,86.2,1.28,1.28,NA
11/4/2001,86,1.28,1.28,NA
11/5/2001,85.5,1.28,1.28,NA
11/6/2001,87.2,1.29,1.29,NA
11/7/2001,90.9,1.33,1.33,NA
11/8/2001,96.2,1.37,1.38,NA
11/9/2001,93.3,1.35,1.35,NA
11/10/2001,87.7,1.3,1.3,NA
11/11/2001,85.9,1.28,1.28,NA
11/12/2001,84.5,1.27,1.27,NA
11/13/2001,84.4,1.27,1.27,NA
11/14/2001,81.8,1.23,1.23,NA
11/15/2001,12.2,0.34,0.336,NA
11/16/2001,-405.4,42.95,43,NA
11/17/2001,NA,99.97,100,NA
11/18/2001,NA,99.97,100,NA
11/19/2001,NA,99.96,100,NA
11/20/2001,NA,99.96,100,NA
11/21/2001,NA,99.96,100,NA
11/22/2001,NA,99.95,100,NA
11/23/2001,NA,99.95,100,NA
11/24/2001,NA,99.95,100,NA
11/25/2001,NA,99.94,99.9,NA
11/26/2001,NA,99.94,99.9,NA
11/27/2001,NA,99.94,99.9,NA
11/28/2001,NA,99.93,99.9,NA
11/29/2001,NA,99.93,99.9,NA
11/30/2001,NA,99.92,99.9,NA
12/1/2001,NA,99.92,99.9,NA
12/2/2001,NA,99.92,99.9,NA
12/3/2001,NA,99.92,99.9,NA
12/4/2001,NA,99.91,99.9,NA
12/5/2001,NA,99.91,99.9,NA
12/6/2001,NA,99.91,99.9,NA
12/7/2001,NA,99.9,99.9,NA
12/8/2001,NA,99.9,99.9,NA
12/9/2001,NA,99.9,99.9,NA
12/10/2001,NA,99.9,99.9,NA
12/11/2001,NA,99.89,99.9,NA
12/12/2001,NA,99.89,99.9,NA
12/13/2001,NA,99.88,99.9,NA
12/14/2001,NA,99.88,99.9,NA
12/15/2001,NA,99.89,99.9,NA
12/16/2001,NA,99.89,99.9,NA
12/17/2001,NA,99.89,99.9,NA
12/18/2001,NA,99.89,99.9,NA
12/19/2001,NA,99.89,99.9,NA
12/20/2001,NA,99.89,99.9,NA
12/21/2001,NA,99.88,99.9,NA
12/22/2001,NA,99.88,99.9,NA
12/23/2001,NA,99.88,99.9,NA
12/24/2001,NA,99.88,99.9,NA
12/25/2001,NA,99.88,99.9,NA
12/26/2001,NA,99.87,99.9,NA
12/27/2001,NA,99.87,99.9,NA
12/28/2001,NA,99.87,99.9,NA
12/29/2001,NA,99.87,99.9,NA
12/30/2001,NA,99.87,99.9,NA
12/31/2001,NA,99.86,99.9,NA
1/1/2002,NA,99.86,99.9,NA
1/2/2002,NA,99.86,99.9,NA
1/3/2002,NA,99.86,99.9,NA
1/4/2002,NA,99.86,99.9,NA
1/5/2002,NA,99.86,99.9,NA
1/6/2002,NA,99.86,99.9,NA
1/7/2002,NA,99.86,99.9,NA
1/8/2002,NA,99.87,99.9,NA
1/9/2002,NA,99.88,99.9,NA
1/10/2002,NA,99.88,99.9,NA
1/11/2002,NA,99.88,99.9,NA
1/12/2002,NA,99.88,99.9,NA
1/13/2002,NA,99.87,99.9,NA
1/14/2002,NA,99.87,99.9,NA
1/15/2002,NA,99.87,99.9,NA
1/16/2002,NA,99.87,99.9,NA
1/17/2002,NA,99.86,99.9,NA
1/18/2002,NA,99.86,99.9,NA
1/19/2002,NA,99.86,99.9,NA
1/20/2002,NA,99.86,99.9,NA
1/21/2002,NA,104.6,105,NA
1/22/2002,NA,104.81,105,NA
1/23/2002,NA,104.6,105,NA
1/24/2002,NA,104.6,105,NA
1/25/2002,NA,99.85,99.8,NA
1/26/2002,NA,99.85,99.8,NA
1/27/2002,NA,99.85,99.8,NA
1/28/2002,NA,99.85,99.8,NA
1/29/2002,NA,99.85,99.8,NA
1/30/2002,NA,99.85,99.8,NA
1/31/2002,NA,99.84,99.8,NA
2/1/2002,NA,99.84,99.8,NA
2/2/2002,NA,99.84,99.8,NA
2/3/2002,NA,99.84,99.8,NA
2/4/2002,NA,99.84,99.8,NA
2/5/2002,NA,99.83,99.8,NA
2/6/2002,NA,99.83,99.8,NA
2/7/2002,NA,99.84,99.8,NA
2/8/2002,NA,99.83,99.8,NA
2/9/2002,NA,99.83,99.8,NA
2/10/2002,NA,99.83,99.8,NA
2/11/2002,NA,99.83,99.8,NA
2/12/2002,NA,99.83,99.8,NA
2/13/2002,NA,99.83,99.8,NA
2/14/2002,NA,99.83,99.8,NA
2/15/2002,NA,99.83,99.8,NA
2/16/2002,NA,99.83,99.8,NA
2/17/2002,NA,99.83,99.8,NA
2/18/2002,NA,99.82,99.8,NA
2/19/2002,NA,99.82,99.8,NA
2/20/2002,NA,99.82,99.8,NA
2/21/2002,NA,99.82,99.8,NA
2/22/2002,NA,99.82,99.8,NA
2/23/2002,NA,99.82,99.8,NA
2/24/2002,NA,99.82,99.8,NA
2/25/2002,NA,99.82,99.8,NA
2/26/2002,NA,99.81,99.8,NA
2/27/2002,NA,99.8,99.8,NA
2/28/2002,NA,99.8,99.8,NA
3/1/2002,NA,99.8,99.8,NA
3/2/2002,NA,99.8,99.8,NA
3/3/2002,NA,99.8,99.8,NA
3/4/2002,NA,99.8,99.8,NA
3/5/2002,NA,99.79,99.8,NA
3/6/2002,NA,99.78,99.8,NA
3/7/2002,NA,99.79,99.8,NA
3/8/2002,NA,99.79,99.8,NA
3/9/2002,NA,99.78,99.8,NA
3/10/2002,NA,99.78,99.8,NA
3/11/2002,NA,99.78,99.8,NA
3/12/2002,NA,99.78,99.8,NA
3/13/2002,NA,99.78,99.8,NA
3/14/2002,NA,99.78,99.8,NA
3/15/2002,31.7,3.01,3.01,NA
3/16/2002,78.7,1.21,1.21,NA
3/17/2002,88,1.3,1.3,NA
3/18/2002,65.2,1.07,1.07,NA
3/19/2002,53.7,0.96,0.955,NA
3/20/2002,55.2,0.97,0.97,NA
3/21/2002,53.5,0.95,0.952,NA
3/22/2002,54,0.96,0.959,NA
3/23/2002,53.9,0.96,0.957,NA
3/24/2002,53.9,0.96,0.957,NA
3/25/2002,54.3,0.96,0.961,NA
3/26/2002,55.2,0.97,0.971,NA
3/27/2002,55.6,0.98,0.976,NA
3/28/2002,65,1.08,1.08,NA
3/29/2002,69.1,1.12,1.12,NA
3/30/2002,68.1,1.11,1.11,NA
3/31/2002,68.7,1.11,1.11,NA
4/1/2002,156,1.86,1.86,NA
4/2/2002,159,1.89,1.89,NA
4/3/2002,159,1.89,1.89,9.59
4/4/2002,160,1.89,1.89,4.18
4/5/2002,160,1.89,1.89,6.26
4/6/2002,157,1.87,1.87,16.7
4/7/2002,157,1.87,1.87,0.042
4/8/2002,158,1.87,1.87,0.055
4/9/2002,135,1.7,1.7,75
4/10/2002,127,1.63,1.63,100
4/11/2002,129,1.65,1.65,99.9
4/12/2002,130,1.66,1.66,99.9
4/13/2002,129,1.65,1.65,99.9
4/14/2002,128,1.64,1.64,99.9
4/15/2002,128,1.64,1.64,99.9
4/16/2002,128,1.64,1.64,99.9
4/17/2002,129,1.65,1.65,99.9
4/18/2002,127,1.64,1.64,99.9
4/19/2002,125,1.61,1.61,99.9
4/20/2002,128,1.64,1.64,99.9
4/21/2002,130,1.66,1.66,99.9
4/22/2002,114,-10.85,-10.9,86.2
4/23/2002,107,-10.86,-10.9,99.9
4/24/2002,129,1.65,1.65,99.9
4/25/2002,128,1.64,1.64,99.9
4/26/2002,138,1.72,1.72,46.9
4/27/2002,120,1.57,1.57,99.9
4/28/2002,95.4,1.37,1.37,99.9
4/29/2002,95,1.36,1.36,99.9
4/30/2002,94.6,1.36,1.36,99.9
5/1/2002,94.6,1.36,1.36,99.9
5/2/2002,95,1.36,1.36,99.9
5/3/2002,95.3,1.37,1.37,99.9
5/4/2002,96.7,1.38,1.38,99.9
5/5/2002,95.5,1.37,1.37,99.9
5/6/2002,94.3,1.36,1.36,99.9
5/7/2002,95.6,1.37,1.37,99.9
5/8/2002,96.1,1.37,1.37,99.9
5/9/2002,96.1,1.37,1.37,99.9
5/10/2002,112,1.51,1.51,99.9
5/11/2002,124,1.61,1.61,99.9
5/12/2002,126,1.63,1.63,99.9
5/13/2002,127,1.63,1.63,99.9
5/14/2002,105,1.44,1.44,99.9
5/15/2002,94.9,1.36,1.36,99.9
5/16/2002,93.5,1.35,1.35,99.9
5/17/2002,109,1.48,1.48,99.9
5/18/2002,125,1.61,1.61,99.9
5/19/2002,127,1.63,1.63,100
5/20/2002,126,1.63,1.63,100
5/21/2002,125,1.61,1.61,86.5
5/22/2002,128,1.64,1.64,100
5/23/2002,129,1.65,1.65,100
5/24/2002,129,1.65,1.65,100
5/25/2002,135,1.7,1.7,49
5/26/2002,132,1.68,1.68,87.5
5/27/2002,126,1.63,1.63,100
5/28/2002,124,1.6,1.6,100
5/29/2002,125,1.62,1.62,100
5/30/2002,125,1.62,1.62,100
5/31/2002,124,1.61,1.61,100
6/1/2002,125,1.61,1.61,96.9
6/2/2002,127,1.63,1.63,18.8
6/3/2002,130,1.66,1.66,0.045
6/4/2002,133,1.68,1.68,0.057
6/5/2002,118,1.56,1.56,72.9
6/6/2002,124,1.61,1.61,100
6/7/2002,126,1.62,1.62,100
6/8/2002,128,1.64,1.64,100
6/9/2002,130,1.66,1.66,100
6/10/2002,128,1.64,1.64,100
6/11/2002,123,1.6,1.6,100
6/12/2002,125,1.61,1.61,100
6/13/2002,128,1.64,1.64,100
6/14/2002,125,1.62,1.62,100
6/15/2002,123,1.6,1.6,100
6/16/2002,125,1.62,1.62,100
6/17/2002,128,1.64,1.64,92.7
6/18/2002,162,1.86,1.86,66.9
6/19/2002,128,1.64,1.64,100
6/20/2002,107,1.47,1.47,100
6/21/2002,95.5,1.37,1.37,100
6/22/2002,98.9,1.4,1.4,100
6/23/2002,92.9,1.34,1.34,100
6/24/2002,94.7,1.36,1.36,100
6/25/2002,95.3,1.37,1.37,100
6/26/2002,95.8,1.37,1.37,100
6/27/2002,94.9,1.36,1.36,100
6/28/2002,86.2,1.24,1.24,100
6/29/2002,95.5,1.37,1.37,100
6/30/2002,94.7,1.36,1.36,100
7/1/2002,94.4,1.36,1.36,100
7/2/2002,95.3,1.37,1.37,100
7/3/2002,96,1.37,1.37,100
7/4/2002,96.3,1.38,1.38,100
7/5/2002,97.1,1.38,1.38,100
7/6/2002,102,1.42,1.42,100
7/7/2002,131,1.67,1.67,100
7/8/2002,128,1.64,1.64,100
7/9/2002,127,1.63,1.63,100
7/10/2002,114,-9.61,-9.61,87.5
7/11/2002,124,1.6,1.6,100
7/12/2002,113,1.52,1.52,100
7/13/2002,90.9,1.33,1.33,100
7/14/2002,88.9,1.3,1.3,100
7/15/2002,83.8,1.26,1.26,100
7/16/2002,84.9,1.27,1.27,100
7/17/2002,88.4,1.3,1.3,100
7/18/2002,80.1,1.23,1.23,100
7/19/2002,80.7,1.23,1.23,100
7/20/2002,84.9,1.27,1.27,100
7/21/2002,94,1.35,1.35,100
7/22/2002,95.3,1.37,1.37,100
7/23/2002,95.3,1.37,1.37,100
7/24/2002,91.7,1.33,1.33,100
7/25/2002,67.6,1.1,1.1,100
7/26/2002,86.3,1.28,1.28,100
7/27/2002,94.7,1.36,1.36,100
7/28/2002,96.9,1.38,1.38,100
7/29/2002,76.3,1.18,1.18,100
7/30/2002,55.9,0.98,0.979,100
7/31/2002,56,0.98,0.98,100
8/1/2002,54.6,0.96,0.964,100
8/2/2002,55.7,0.98,0.977,100
8/3/2002,55.6,0.98,0.976,100
8/4/2002,55.5,0.97,0.975,100
8/5/2002,56.7,0.99,0.988,100
8/6/2002,56.4,0.98,0.985,100
8/7/2002,56.4,0.98,0.984,100
8/8/2002,56.2,0.98,0.982,100
8/9/2002,56.1,0.98,0.982,100
8/10/2002,56.3,0.98,0.984,100
8/11/2002,56.2,0.98,0.982,100
8/12/2002,52.9,0.94,0.935,100
8/13/2002,56.4,0.98,0.984,100
8/14/2002,56.5,0.99,0.985,100
8/15/2002,56.3,0.98,0.984,100
8/16/2002,56.1,0.98,0.981,100
8/17/2002,56,0.98,0.98,100
8/18/2002,56.2,0.98,0.982,100
8/19/2002,54,0.96,0.957,100
8/20/2002,51.8,0.93,0.934,99.9
8/21/2002,54.4,0.96,0.963,99.9
8/22/2002,55.2,0.97,0.971,99.9
8/23/2002,55.9,0.98,0.979,99.9
8/24/2002,55.3,0.97,0.972,99.9
8/25/2002,56.6,0.99,0.987,99.9
8/26/2002,56.3,0.98,0.983,99.9
8/27/2002,55.7,0.98,0.977,99.9
8/28/2002,55.5,0.97,0.974,99.9
