date,q.arkcatco,ec.arkcatco,h.arkcatco,t.arkcatco
1/9/2009,383,1260,2.4,3.62
1/10/2009,384,1260,2.39,1.38
1/11/2009,387,1270,2.39,1.29
1/12/2009,376,1260,2.36,0.93
1/13/2009,346,1290,2.31,0.9
1/14/2009,225,1340,2.04,2.29
1/15/2009,161,1480,1.89,2.31
1/16/2009,155,1520,1.87,2.52
1/17/2009,162,1500,1.88,3.56
1/18/2009,155,1520,1.86,3.57
1/19/2009,152,1530,1.85,4.69
1/20/2009,142,1550,1.81,5.06
1/21/2009,125,1550,1.76,4.42
1/22/2009,121,1540,1.75,6.16
1/23/2009,122,1550,1.75,5.59
1/24/2009,120,1540,1.75,2.76
1/25/2009,122,1540,1.76,0.786
1/26/2009,104,1630,1.72,-0.03
1/27/2009,125,1670,1.8,0.123
1/28/2009,135,1580,1.9,0.625
1/29/2009,184,1430,1.98,1.15
1/30/2009,150,1400,1.94,2.18
1/31/2009,169,1430,1.91,2.87
2/1/2009,161,1420,1.93,2.26
2/2/2009,125,1500,1.84,2.37
2/3/2009,133,1490,1.83,3.61
2/4/2009,123,1490,1.8,4.76
2/5/2009,112,1490,1.78,5.13
2/6/2009,93,1500,1.73,5.87
2/7/2009,87,1510,1.71,5.44
2/8/2009,99,1490,1.75,4.99
2/9/2009,111,1490,1.79,5.38
2/10/2009,99,1530,1.75,5.45
2/11/2009,74,1580,1.68,5.32
2/12/2009,68,1600,1.65,4.48
2/13/2009,66,1600,1.64,4
2/14/2009,66,1610,1.63,4.21
2/15/2009,69,1610,1.63,3.48
2/16/2009,74,1600,1.64,5.37
2/17/2009,71,1580,1.63,5.86
2/18/2009,66,1640,1.61,5.67
2/19/2009,64,1630,1.61,5.83
2/20/2009,63,1570,1.61,4.95
2/21/2009,61,1640,1.6,4.13
2/22/2009,61,1620,1.6,4.77
2/23/2009,59,1630,1.59,6.78
2/24/2009,57,1630,1.58,9.31
2/25/2009,57,1650,1.57,8.82
2/26/2009,57,1630,1.57,8.79
2/27/2009,56,1610,1.57,6.94
2/28/2009,55,1610,1.56,6.35
3/1/2009,56,1620,1.57,6.7
3/2/2009,55,1620,1.56,9.24
3/3/2009,55,1630,1.56,9.44
3/4/2009,56,1630,1.57,10
3/5/2009,57,1630,1.56,9.44
3/6/2009,87,1600,1.66,9.04
3/7/2009,162,1390,1.88,9.22
3/8/2009,177,1320,1.92,8.72
3/9/2009,174,1330,1.91,9.65
3/10/2009,173,1300,1.91,7.08
3/11/2009,175,1290,1.92,6.45
3/12/2009,167,1290,1.89,6.54
3/13/2009,158,1290,1.85,6.62
3/14/2009,207,1220,1.99,7.11
3/15/2009,130,1210,1.72,9.67
3/16/2009,228,1100,2.03,9.92
3/17/2009,283,1000,2.16,11.6
3/18/2009,168,1030,1.89,12.3
3/19/2009,85,1130,1.65,11.4
3/20/2009,75,1140,1.61,11.3
3/21/2009,94,1100,1.68,12.1
3/22/2009,78,1080,1.63,12.8
3/23/2009,82,1400,1.65,11
3/24/2009,95,1330,1.69,10.3
3/25/2009,104,1060,1.73,10.4
3/26/2009,101,1140,1.72,7.39
3/27/2009,290,1090,2.19,2.21
3/28/2009,174,1050,1.93,5.17
3/29/2009,61,1250,1.61,8.68
3/30/2009,248,1190,2.11,8.01
3/31/2009,245,1120,2.12,7.79
4/1/2009,199,1120,2.02,8.96
4/2/2009,134,1190,1.85,8.79
4/3/2009,59,1230,1.62,11.5
4/4/2009,66,1210,1.66,9.11
4/5/2009,95,1150,1.76,5.81
4/6/2009,119,1090,1.83,8.91
4/7/2009,127,1180,1.86,11
4/8/2009,87,1240,1.74,12.8
4/9/2009,55,1020,1.63,10.6
4/10/2009,63,970,1.66,11.2
4/11/2009,47,1010,1.6,9.78
4/12/2009,32,1090,1.54,7.27
4/13/2009,92,1020,1.76,10.8
4/14/2009,240,1070,2.14,12.3
4/15/2009,186,944,2.02,13.3
4/16/2009,122,969,1.85,13.8
4/17/2009,111,970,1.82,11.8
4/18/2009,183,941,2.01,8.32
4/19/2009,649,858,2.9,9.78
4/20/2009,384,877,2.44,13.6
4/21/2009,218,908,2.1,16.4
4/22/2009,156,924,1.94,17.6
4/23/2009,105,934,1.8,17.5
4/24/2009,98,932,1.78,16.8
4/25/2009,116,899,1.83,15
4/26/2009,92,911,1.76,14.7
4/27/2009,277,847,2.22,14.5
4/28/2009,343,809,2.35,14.7
4/29/2009,556,759,2.74,16.5
4/30/2009,710,701,3.01,17.1
5/1/2009,582,701,2.79,14.2
5/2/2009,561,736,2.75,10.6
5/3/2009,567,774,2.76,12.9
5/4/2009,636,756,2.88,15.8
5/5/2009,760,739,3.09,16.7
5/6/2009,741,732,3.06,17.6
5/7/2009,621,756,2.86,18.6
5/8/2009,584,769,2.79,18
5/9/2009,597,768,2.82,16.7
5/10/2009,626,761,2.87,14.9
5/11/2009,705,739,3,15.9
5/12/2009,793,721,3.14,17.7
5/13/2009,844,708,3.22,17.7
5/14/2009,994,692,3.44,16.1
5/15/2009,1360,624,3.95,15.4
5/16/2009,1640,595,4.28,13.9
5/17/2009,1870,580,4.54,14.1
5/18/2009,1790,579,4.46,15.8
5/19/2009,1790,587,4.46,16.3
5/20/2009,1620,591,4.27,16.8
5/21/2009,1920,569,4.58,15.9
5/22/2009,1720,564,4.38,15.2
5/23/2009,1550,618,4.18,16.5
5/24/2009,1660,575,4.31,16.2
5/25/2009,1920,585,4.59,15.9
5/26/2009,1920,586,4.58,14.7
5/27/2009,1910,614,4.57,15.5
5/28/2009,1430,626,4.04,17.4
5/29/2009,1290,628,3.86,18.9
5/30/2009,1270,629,3.84,19.1
5/31/2009,1450,616,4.06,18.8
6/1/2009,1490,621,4.11,18.6
6/2/2009,1620,611,4.27,16.5
6/3/2009,1810,633,4.47,15.3
6/4/2009,2030,586,4.69,17.4
6/5/2009,1890,567,4.57,18.4
6/6/2009,1780,557,4.46,17.9
6/7/2009,1510,568,4.14,17.5
6/8/2009,1400,568,4,17.3
6/9/2009,1270,557,3.84,18.5
6/10/2009,1050,561,3.54,18.2
6/11/2009,929,579,3.35,18
6/12/2009,1110,588,3.62,19.4
6/13/2009,1040,659,3.52,19.8
6/14/2009,1390,631,3.97,19.4
6/15/2009,1180,628,3.72,19.2
6/16/2009,1300,594,3.87,19.4
6/17/2009,1010,595,3.47,20.3
6/18/2009,988,600,3.44,19.8
6/19/2009,1180,568,3.71,20
6/20/2009,1200,545,3.74,20
6/21/2009,1340,533,3.93,19.9
6/22/2009,1450,508,4.07,21
6/23/2009,1410,485,4.02,20.6
6/24/2009,1330,476,3.92,21.5
6/25/2009,1370,478,3.98,22.7
6/26/2009,1280,491,3.85,21.7
6/27/2009,1330,507,3.93,22.3
6/28/2009,1550,488,4.19,22.3
6/29/2009,1720,470,4.39,22
6/30/2009,1580,468,4.22,22.2
7/1/2009,1530,472,4.17,22.3
7/2/2009,1470,485,4.09,22.4
7/3/2009,1270,502,3.85,22.7
7/4/2009,1450,514,4.06,21.8
7/5/2009,1440,522,4.06,21.5
7/6/2009,1530,619,4.14,20.7
7/7/2009,977,609,3.44,21.7
7/8/2009,1370,477,3.97,22.8
7/9/2009,1160,501,3.69,23.3
7/10/2009,984,581,3.45,24.4
7/11/2009,1130,539,3.65,24.5
7/12/2009,1110,532,3.63,23.9
7/13/2009,882,567,3.31,23.4
7/14/2009,850,577,3.26,23.7
7/15/2009,893,575,3.33,23.5
7/16/2009,773,582,3.14,23.9
7/17/2009,706,597,3.04,23.9
7/18/2009,631,598,2.92,23.4
7/19/2009,595,596,2.86,23.7
7/20/2009,422,634,2.52,23.3
7/21/2009,305,680,2.28,22.6
7/22/2009,639,728,2.86,22.1
7/23/2009,458,753,2.59,24.2
7/24/2009,267,736,2.18,24.7
7/25/2009,207,362,1.98,22.8
7/26/2009,157,81,1.78,20.9
7/27/2009,749,752,3.09,21.9
7/28/2009,710,785,3.04,22.8
7/29/2009,704,786,3.03,22
7/30/2009,869,810,3.28,19.7
7/31/2009,1040,823,3.53,20.4
8/1/2009,648,827,2.93,21.9
8/2/2009,480,861,2.63,23.1
8/3/2009,511,877,2.7,23.6
8/4/2009,477,885,2.63,23.5
8/5/2009,452,888,2.59,24.1
8/6/2009,363,867,2.41,24
8/7/2009,413,777,2.51,23.8
8/8/2009,386,746,2.45,22.8
8/9/2009,275,763,2.2,23
8/10/2009,212,514,1.99,22.3
8/11/2009,164,517,1.79,22.3
8/12/2009,222,862,2.03,24.2
8/13/2009,254,841,2.12,23.4
8/14/2009,208,880,1.97,21.9
8/15/2009,218,878,2.02,22.5
8/16/2009,202,880,1.94,21.3
8/17/2009,196,842,1.9,21.3
8/18/2009,197,847,1.91,20.4
8/19/2009,224,818,2,20.6
8/20/2009,257,815,2.15,21.6
8/21/2009,242,816,2.12,22.4
8/22/2009,237,793,2.09,23
8/23/2009,194,826,1.89,24
8/24/2009,200,831,1.92,23.1
8/25/2009,237,743,2.08,22.4
8/26/2009,209,729,1.97,22.9
8/27/2009,267,752,2.15,22.2
8/28/2009,296,780,2.25,21.9
8/29/2009,209,804,1.97,22.4
8/30/2009,209,849,1.97,21.3
8/31/2009,311,839,2.24,21.3
9/1/2009,271,916,2.16,21.4
9/2/2009,228,923,2.06,21.2
9/3/2009,265,934,2.14,22.1
9/4/2009,238,937,2.04,20.9
9/5/2009,89,1060,1.57,21.2
9/6/2009,94,1080,1.59,21
9/7/2009,74,1050,1.52,21.7
9/8/2009,93,1100,1.58,21.8
9/9/2009,173,1240,1.83,20.5
9/10/2009,160,1360,1.78,20.4
9/11/2009,198,1300,1.92,19
9/12/2009,203,1250,1.94,16.7
9/13/2009,221,1230,2.01,18.5
9/14/2009,363,1010,2.4,19.1
9/15/2009,258,847,2.15,20.5
9/16/2009,255,880,2.14,19.6
9/17/2009,239,846,2.1,18.7
9/18/2009,341,843,2.36,18
9/19/2009,276,854,2.2,18.6
9/20/2009,244,847,2.12,19.1
9/21/2009,279,852,2.21,15.3
9/22/2009,279,851,2.21,11.7
9/23/2009,257,887,2.15,11.4
9/24/2009,237,940,2.09,13.4
9/25/2009,205,1030,1.95,15.6
9/26/2009,161,1090,1.78,16.8
9/27/2009,138,1100,1.73,17.2
9/28/2009,120,1090,1.69,15.8
9/29/2009,90,1120,1.61,15.5
9/30/2009,67,1150,1.54,16.7
10/1/2009,32,1090,1.41,12.7
10/2/2009,59,1080,1.52,10.9
10/3/2009,99,1140,1.68,12
10/4/2009,66,1170,1.58,12.8
10/5/2009,42,1210,1.5,14
10/6/2009,22,1230,1.42,12.5
10/7/2009,31,1220,1.47,12.5
10/8/2009,72,1200,1.63,11.3
10/9/2009,65,1190,1.61,10.6
10/10/2009,61,1170,1.61,6.92
10/11/2009,41,1200,1.53,5.32
10/12/2009,94,1150,1.72,7.26
10/13/2009,154,1080,1.9,9.38
10/14/2009,215,1040,2.06,11.9
10/15/2009,275,983,2.2,13.6
10/16/2009,212,1030,2.06,13.6
10/17/2009,145,1080,1.9,13.5
10/18/2009,135,1100,1.87,13.6
10/19/2009,132,1100,1.87,13.6
10/20/2009,134,1090,1.88,13.1
10/21/2009,237,1100,2.13,8.84
10/22/2009,520,1170,2.66,7.47
10/23/2009,527,1090,2.69,9.01
10/24/2009,461,1020,2.58,10.3
10/25/2009,437,985,2.54,10.1
10/26/2009,435,1020,2.54,8.54
10/27/2009,360,1070,2.41,7.54
10/28/2009,378,1070,2.44,6.49
10/29/2009,372,1080,2.43,4.84
10/30/2009,419,1080,2.51,4.48
10/31/2009,551,987,2.74,7.05
11/1/2009,642,946,2.9,9.23
11/2/2009,631,956,2.88,9.86
11/3/2009,591,982,2.82,9.96
11/4/2009,535,1010,2.72,9.92
11/5/2009,540,1000,2.74,9.35
11/6/2009,520,999,2.71,9.91
11/7/2009,571,979,2.79,10.2
11/8/2009,563,982,2.78,10.4
11/9/2009,522,977,2.71,9.37
11/10/2009,483,990,2.65,9.06
11/11/2009,503,980,2.69,10.5
11/12/2009,547,965,2.76,10.3
11/13/2009,565,970,2.79,10.1
11/14/2009,609,997,2.86,8.43
