agency,site,date,q.timswico,check
USGS,7121500,2/23/2011,11,A
USGS,7121500,2/24/2011,11,A
USGS,7121500,2/25/2011,11,A
USGS,7121500,2/26/2011,11,A
USGS,7121500,2/27/2011,11,A
USGS,7121500,2/28/2011,11,A
USGS,7121500,3/1/2011,11,A
USGS,7121500,3/2/2011,11,A
USGS,7121500,3/3/2011,11,A
USGS,7121500,3/4/2011,12,A
USGS,7121500,3/5/2011,15,A
USGS,7121500,3/6/2011,16,A
USGS,7121500,3/7/2011,15,A
USGS,7121500,3/8/2011,16,A
USGS,7121500,3/9/2011,16,A
USGS,7121500,3/10/2011,15,A
USGS,7121500,3/11/2011,15,A
USGS,7121500,3/12/2011,14,A
USGS,7121500,3/13/2011,14,A
USGS,7121500,3/14/2011,14,A
USGS,7121500,3/15/2011,16,A
USGS,7121500,3/16/2011,26,A
USGS,7121500,3/17/2011,75,A
USGS,7121500,3/18/2011,41,A
USGS,7121500,3/19/2011,45,A
USGS,7121500,3/20/2011,44,A
USGS,7121500,3/21/2011,46,A
USGS,7121500,3/22/2011,48,A
USGS,7121500,3/23/2011,50,A
USGS,7121500,3/24/2011,48,A
USGS,7121500,3/25/2011,48,A
USGS,7121500,3/26/2011,45,A
USGS,7121500,3/27/2011,38,A
USGS,7121500,3/28/2011,35,A
USGS,7121500,3/29/2011,39,A
USGS,7121500,3/30/2011,39,A
USGS,7121500,3/31/2011,41,A
USGS,7121500,4/1/2011,44,A
USGS,7121500,4/2/2011,40,A
USGS,7121500,4/3/2011,35,A
USGS,7121500,4/4/2011,29,A
USGS,7121500,4/5/2011,29,A
USGS,7121500,4/6/2011,36,A
USGS,7121500,4/7/2011,53,A
USGS,7121500,4/8/2011,50,A
USGS,7121500,4/9/2011,32,A
USGS,7121500,4/10/2011,30,A
USGS,7121500,4/11/2011,28,A
USGS,7121500,4/12/2011,29,P
USGS,7121500,4/13/2011,30,P
USGS,7121500,4/14/2011,29,P
USGS,7121500,4/15/2011,28,P
USGS,7121500,4/16/2011,31,P
USGS,7121500,4/17/2011,36,P
USGS,7121500,4/18/2011,37,P
USGS,7121500,4/19/2011,35,P
USGS,7121500,4/20/2011,37,P
USGS,7121500,4/21/2011,43,P
USGS,7121500,4/22/2011,43,P
USGS,7121500,4/23/2011,39,P
USGS,7121500,4/24/2011,40,P
USGS,7121500,4/25/2011,42,P
USGS,7121500,4/26/2011,39,P
USGS,7121500,4/27/2011,33,P
USGS,7121500,4/28/2011,35,P
USGS,7121500,4/29/2011,33,P
USGS,7121500,4/30/2011,33,P
USGS,7121500,5/1/2011,33,P
USGS,7121500,5/2/2011,34,P
USGS,7121500,5/3/2011,37,P
USGS,7121500,5/4/2011,35,P
USGS,7121500,5/5/2011,35,P
USGS,7121500,5/6/2011,35,P
USGS,7121500,5/7/2011,34,P
USGS,7121500,5/8/2011,35,P
USGS,7121500,5/9/2011,36,P
USGS,7121500,5/10/2011,35,P
USGS,7121500,5/11/2011,41,P
USGS,7121500,5/12/2011,40,P
USGS,7121500,5/13/2011,48,P
USGS,7121500,5/14/2011,55,P
USGS,7121500,5/15/2011,66,P
USGS,7121500,5/16/2011,54,P
USGS,7121500,5/17/2011,46,P
USGS,7121500,5/18/2011,43,P
USGS,7121500,5/19/2011,47,P
USGS,7121500,5/20/2011,50,P
USGS,7121500,5/21/2011,52,P
USGS,7121500,5/22/2011,61,P
USGS,7121500,5/23/2011,63,P
USGS,7121500,5/24/2011,59,P
USGS,7121500,5/25/2011,57,P
USGS,7121500,5/26/2011,54,P
USGS,7121500,5/27/2011,58,P
USGS,7121500,5/28/2011,52,P
USGS,7121500,5/29/2011,52,P
USGS,7121500,5/30/2011,39,P
USGS,7121500,5/31/2011,41,P
USGS,7121500,6/1/2011,49,P
USGS,7121500,6/2/2011,52,P
USGS,7121500,6/3/2011,58,P
USGS,7121500,6/4/2011,58,P
USGS,7121500,6/5/2011,59,P
USGS,7121500,6/6/2011,60,P
USGS,7121500,6/7/2011,65,P
USGS,7121500,6/8/2011,69,P
USGS,7121500,6/9/2011,66,P
USGS,7121500,6/10/2011,63,P
USGS,7121500,6/11/2011,63,P
USGS,7121500,6/12/2011,61,P
USGS,7121500,6/13/2011,62,P
USGS,7121500,6/14/2011,68,P
USGS,7121500,6/15/2011,68,P
USGS,7121500,6/16/2011,64,P
USGS,7121500,6/17/2011,64,P
USGS,7121500,6/18/2011,65,P
USGS,7121500,6/19/2011,72,P
USGS,7121500,6/20/2011,141,P
USGS,7121500,6/21/2011,111,P
USGS,7121500,6/22/2011,88,P
USGS,7121500,6/23/2011,80,P
USGS,7121500,6/24/2011,76,P
USGS,7121500,6/25/2011,69,P
USGS,7121500,6/26/2011,70,P
USGS,7121500,6/27/2011,71,P
USGS,7121500,6/28/2011,77,P
USGS,7121500,6/29/2011,76,P
USGS,7121500,6/30/2011,76,P
USGS,7121500,7/1/2011,81,P
USGS,7121500,7/2/2011,83,P
USGS,7121500,7/3/2011,82,P
USGS,7121500,7/4/2011,79,P
USGS,7121500,7/5/2011,84,P
USGS,7121500,7/6/2011,88,P
USGS,7121500,7/7/2011,92,P
USGS,7121500,7/8/2011,107,P
USGS,7121500,7/9/2011,83,P
USGS,7121500,7/10/2011,89,P
USGS,7121500,7/11/2011,93,P
USGS,7121500,7/12/2011,96,P
USGS,7121500,7/13/2011,100,P
USGS,7121500,7/14/2011,94,P
USGS,7121500,7/15/2011,83,P
USGS,7121500,7/16/2011,83,P
USGS,7121500,7/17/2011,78,P
USGS,7121500,7/18/2011,75,P
USGS,7121500,7/19/2011,72,P
USGS,7121500,7/20/2011,76,P
USGS,7121500,7/21/2011,90,P
USGS,7121500,7/22/2011,80,P
USGS,7121500,7/23/2011,73,P
USGS,7121500,7/24/2011,76,P
USGS,7121500,7/25/2011,76,P
USGS,7121500,7/26/2011,72,P
USGS,7121500,7/27/2011,78,P
USGS,7121500,7/28/2011,82,P
USGS,7121500,7/29/2011,70,P
USGS,7121500,7/30/2011,58,P
USGS,7121500,7/31/2011,59,P
USGS,7121500,8/1/2011,59,P
USGS,7121500,8/2/2011,62,P
USGS,7121500,8/3/2011,84,P
USGS,7121500,8/4/2011,89,P
USGS,7121500,8/5/2011,89,P
USGS,7121500,8/6/2011,87,P
USGS,7121500,8/7/2011,85,P
USGS,7121500,8/8/2011,87,P
USGS,7121500,8/9/2011,85,P
USGS,7121500,8/10/2011,85,P
USGS,7121500,8/11/2011,83,P
USGS,7121500,8/12/2011,82,P
USGS,7121500,8/13/2011,77,P
USGS,7121500,8/14/2011,78,P
USGS,7121500,8/15/2011,75,P
USGS,7121500,8/16/2011,71,P
USGS,7121500,8/17/2011,67,P
USGS,7121500,8/18/2011,77,P
USGS,7121500,8/19/2011,85,P
USGS,7121500,8/20/2011,81,P
USGS,7121500,8/21/2011,73,P
USGS,7121500,8/22/2011,68,P
USGS,7121500,8/23/2011,68,P
USGS,7121500,8/24/2011,70,P
USGS,7121500,8/25/2011,64,P
USGS,7121500,8/26/2011,53,P
USGS,7121500,8/27/2011,56,P
USGS,7121500,8/28/2011,65,P
USGS,7121500,8/29/2011,NA,
USGS,7121500,8/30/2011,65,P
USGS,7121500,8/31/2011,71,P
USGS,7121500,9/1/2011,73,P
USGS,7121500,9/2/2011,72,P
USGS,7121500,9/3/2011,67,P
USGS,7121500,9/4/2011,59,P
USGS,7121500,9/5/2011,44,P
USGS,7121500,9/6/2011,38,P
USGS,7121500,9/7/2011,36,P
USGS,7121500,9/8/2011,38,P
USGS,7121500,9/9/2011,39,P
USGS,7121500,9/10/2011,36,P
USGS,7121500,9/11/2011,34,P
USGS,7121500,9/12/2011,33,P
USGS,7121500,9/13/2011,33,P
USGS,7121500,9/14/2011,37,P
USGS,7121500,9/15/2011,43,P
USGS,7121500,9/16/2011,43,P
USGS,7121500,9/17/2011,61,P
USGS,7121500,9/18/2011,69,P
USGS,7121500,9/19/2011,65,P
USGS,7121500,9/20/2011,61,P
USGS,7121500,9/21/2011,59,P
USGS,7121500,9/22/2011,59,P
USGS,7121500,9/23/2011,59,P
USGS,7121500,9/24/2011,54,P
USGS,7121500,9/25/2011,55,P
USGS,7121500,9/26/2011,54,P
USGS,7121500,9/27/2011,54,P
USGS,7121500,9/28/2011,51,P
USGS,7121500,9/29/2011,45,P
USGS,7121500,9/30/2011,38,P
USGS,7121500,10/1/2011,33,P
USGS,7121500,10/2/2011,31,P
USGS,7121500,10/3/2011,28,P
USGS,7121500,10/4/2011,27,P
USGS,7121500,10/5/2011,28,P
USGS,7121500,10/6/2011,28,P
USGS,7121500,10/7/2011,29,P
USGS,7121500,10/8/2011,29,P
USGS,7121500,10/9/2011,29,P
USGS,7121500,10/10/2011,33,P
USGS,7121500,10/11/2011,46,P
USGS,7121500,10/12/2011,50,P
USGS,7121500,10/13/2011,54,P
USGS,7121500,10/14/2011,57,P
USGS,7121500,10/15/2011,48,P
USGS,7121500,10/16/2011,49,P
USGS,7121500,10/17/2011,46,P
USGS,7121500,10/18/2011,47,P
USGS,7121500,10/19/2011,47,P
USGS,7121500,10/20/2011,51,P
USGS,7121500,10/21/2011,45,P
USGS,7121500,10/22/2011,45,P
USGS,7121500,10/23/2011,43,P
USGS,7121500,10/24/2011,48,P
USGS,7121500,10/25/2011,52,P
USGS,7121500,10/26/2011,56,P
USGS,7121500,10/27/2011,56,P
USGS,7121500,10/28/2011,54,P
USGS,7121500,10/29/2011,56,P
USGS,7121500,10/30/2011,58,P
USGS,7121500,10/31/2011,59,P
USGS,7121500,11/1/2011,51,P
USGS,7121500,11/2/2011,49,P
USGS,7121500,11/3/2011,53,P
USGS,7121500,11/4/2011,52,P
USGS,7121500,11/5/2011,53,P
USGS,7121500,11/6/2011,79,P
USGS,7121500,11/7/2011,106,P
USGS,7121500,11/8/2011,116,P
USGS,7121500,11/9/2011,119,P
USGS,7121500,11/10/2011,89,P
USGS,7121500,11/11/2011,88,P
USGS,7121500,11/12/2011,89,P
USGS,7121500,11/13/2011,91,P
USGS,7121500,11/14/2011,103,P
USGS,7121500,11/15/2011,102,P
USGS,7121500,11/16/2011,34,P
USGS,7121500,11/17/2011,27,P
USGS,7121500,11/18/2011,25,P
USGS,7121500,11/19/2011,25,P
USGS,7121500,11/20/2011,25,P
USGS,7121500,11/21/2011,24,P
USGS,7121500,11/22/2011,25,P
USGS,7121500,11/23/2011,25,P
USGS,7121500,11/24/2011,26,P
USGS,7121500,11/25/2011,25,P
USGS,7121500,11/26/2011,24,P
USGS,7121500,11/27/2011,28,P
USGS,7121500,11/28/2011,21,P
USGS,7121500,11/29/2011,19,P
USGS,7121500,11/30/2011,19,P
USGS,7121500,12/1/2011,19,P
USGS,7121500,12/2/2011,19,P
USGS,7121500,12/3/2011,19,P
USGS,7121500,12/4/2011,19,P
USGS,7121500,12/5/2011,19,P
USGS,7121500,12/6/2011,18,P
USGS,7121500,12/7/2011,18,P
USGS,7121500,12/8/2011,18,P
USGS,7121500,12/9/2011,18,P
USGS,7121500,12/10/2011,18,P
USGS,7121500,12/11/2011,18,P
USGS,7121500,12/12/2011,18,P
USGS,7121500,12/13/2011,18,P
USGS,7121500,12/14/2011,17,P
USGS,7121500,12/15/2011,17,P
USGS,7121500,12/16/2011,17,P
USGS,7121500,12/17/2011,16,P
USGS,7121500,12/18/2011,16,P
USGS,7121500,12/19/2011,16,P
USGS,7121500,12/20/2011,15,P
USGS,7121500,12/21/2011,15,P
USGS,7121500,12/22/2011,16,P
USGS,7121500,12/23/2011,15,P
USGS,7121500,12/24/2011,15,P
USGS,7121500,12/25/2011,15,P
USGS,7121500,12/26/2011,14,P
USGS,7121500,12/27/2011,14,P
USGS,7121500,12/28/2011,14,P
USGS,7121500,12/29/2011,14,P
USGS,7121500,12/30/2011,14,P
USGS,7121500,12/31/2011,14,P
USGS,7121500,1/1/2012,14,P
USGS,7121500,1/2/2012,14,P
USGS,7121500,1/3/2012,14,P
USGS,7121500,1/4/2012,13,P
USGS,7121500,1/5/2012,13,P
USGS,7121500,1/6/2012,14,P
USGS,7121500,1/7/2012,14,P
USGS,7121500,1/8/2012,14,P
USGS,7121500,1/9/2012,13,P
USGS,7121500,1/10/2012,13,P
USGS,7121500,1/11/2012,13,P
USGS,7121500,1/12/2012,13,P
USGS,7121500,1/13/2012,13,P
USGS,7121500,1/14/2012,13,P
USGS,7121500,1/15/2012,13,P
USGS,7121500,1/16/2012,13,P
USGS,7121500,1/17/2012,13,P
USGS,7121500,1/18/2012,13,P
USGS,7121500,1/19/2012,13,P
USGS,7121500,1/20/2012,13,P
USGS,7121500,1/21/2012,13,P
USGS,7121500,1/22/2012,13,P
USGS,7121500,1/23/2012,13,P
USGS,7121500,1/24/2012,12,P
USGS,7121500,1/25/2012,12,P
USGS,7121500,1/26/2012,12,P
USGS,7121500,1/27/2012,12,P
USGS,7121500,1/28/2012,12,P
USGS,7121500,1/29/2012,12,P
USGS,7121500,1/30/2012,12,P
USGS,7121500,1/31/2012,12,P
USGS,7121500,2/1/2012,12,P
USGS,7121500,2/2/2012,12,P
USGS,7121500,2/3/2012,13,P
USGS,7121500,2/4/2012,13,P
USGS,7121500,2/5/2012,13,P
USGS,7121500,2/6/2012,13,P
USGS,7121500,2/7/2012,13,P
USGS,7121500,2/8/2012,13,P
USGS,7121500,2/9/2012,13,P
USGS,7121500,2/10/2012,13,P
USGS,7121500,2/11/2012,12,P
USGS,7121500,2/12/2012,13,P
USGS,7121500,2/13/2012,13,P
USGS,7121500,2/14/2012,13,P
USGS,7121500,2/15/2012,13,P
USGS,7121500,2/16/2012,13,P
USGS,7121500,2/17/2012,13,P
USGS,7121500,2/18/2012,13,P
USGS,7121500,2/19/2012,13,P
USGS,7121500,2/20/2012,13,P
USGS,7121500,2/21/2012,13,P
USGS,7121500,2/22/2012,14,P
USGS,7121500,2/23/2012,14,P
USGS,7121500,2/24/2012,13,P
