Date/Time,DISCHRG (cfs),GAGE_HT (ft)
11/6/2008 0:00,0,-0.09
11/7/2008 0:00,0,-0.1
11/8/2008 0:00,0,-0.1
11/9/2008 0:00,0,-0.1
11/10/2008 0:00,0,-0.1
11/11/2008 0:00,0,-0.1
11/12/2008 0:00,0,-0.1
11/13/2008 0:00,0,-0.1
11/14/2008 0:00,0,-0.1
11/15/2008 0:00,0,-0.1
11/16/2008 0:00,0,-0.1
11/17/2008 0:00,0,-0.11
11/18/2008 0:00,0,-0.11
11/19/2008 0:00,0,-0.11
11/20/2008 0:00,0,-0.11
11/21/2008 0:00,0,-0.11
11/22/2008 0:00,0,-0.11
11/23/2008 0:00,0,-0.11
11/24/2008 0:00,0,-0.11
11/25/2008 0:00,0,-0.11
11/26/2008 0:00,0,-0.11
11/27/2008 0:00,0,-0.11
11/28/2008 0:00,0,-0.11
11/29/2008 0:00,0,-0.12
11/30/2008 0:00,0,-0.12
12/1/2008 0:00,0,-0.12
12/2/2008 0:00,0,-0.12
12/3/2008 0:00,0,-0.12
12/4/2008 0:00,0,-0.12
12/5/2008 0:00,0,-0.12
12/6/2008 0:00,0,-0.12
12/7/2008 0:00,0,-0.12
12/8/2008 0:00,0,-0.12
12/9/2008 0:00,0,-0.12
12/10/2008 0:00,0,-0.12
12/11/2008 0:00,0,-0.13
12/12/2008 0:00,0,-0.13
12/13/2008 0:00,0,-0.13
12/14/2008 0:00,0,-0.13
12/15/2008 0:00,0,-0.13
12/16/2008 0:00,0,-0.12
12/17/2008 0:00,0,-0.13
12/18/2008 0:00,0,-0.14
12/19/2008 0:00,0,-0.14
12/20/2008 0:00,0,-0.14
12/21/2008 0:00,0,-0.14
12/22/2008 0:00,0,-0.14
12/23/2008 0:00,0,-0.14
12/24/2008 0:00,0,-0.14
12/25/2008 0:00,0,-0.14
12/26/2008 0:00,0,-0.14
12/27/2008 0:00,0,-0.14
12/28/2008 0:00,0,-0.14
12/29/2008 0:00,0,-0.14
12/30/2008 0:00,0,-0.14
12/31/2008 0:00,0,-0.14
1/1/2009 0:00,0,-0.14
1/2/2009 0:00,0,-0.14
1/3/2009 0:00,0,-0.14
1/4/2009 0:00,0,-0.14
1/5/2009 0:00,0,-0.14
1/6/2009 0:00,0,-0.14
1/7/2009 0:00,0,-0.14
1/8/2009 0:00,0,-0.14
1/9/2009 0:00,0,-0.14
1/10/2009 0:00,0,-0.14
1/11/2009 0:00,0,-0.14
1/12/2009 0:00,0,-0.14
1/13/2009 0:00,4.44,0.1
1/14/2009 0:00,17.6,0.45
1/15/2009 0:00,21,0.53
1/16/2009 0:00,16.5,0.45
1/17/2009 0:00,14.9,0.43
1/18/2009 0:00,13.2,0.4
1/19/2009 0:00,16.4,0.45
1/20/2009 0:00,13.1,0.39
1/21/2009 0:00,10.5,0.34
1/22/2009 0:00,10.3,0.34
1/23/2009 0:00,9.75,0.33
1/24/2009 0:00,9.75,0.33
1/25/2009 0:00,6.91,0.26
1/26/2009 0:00,1.45,0.08
1/27/2009 0:00,3.37,0.16
1/28/2009 0:00,6.04,0.24
1/29/2009 0:00,11,0.35
1/30/2009 0:00,7.87,0.28
1/31/2009 0:00,8.94,0.31
2/1/2009 0:00,8.35,0.3
2/2/2009 0:00,8.01,0.29
2/3/2009 0:00,8,0.29
2/4/2009 0:00,7.68,0.28
2/5/2009 0:00,7.54,0.28
2/6/2009 0:00,7,0.27
2/7/2009 0:00,6.61,0.26
2/8/2009 0:00,6.9,0.26
2/9/2009 0:00,9.52,0.32
2/10/2009 0:00,7.96,0.29
2/11/2009 0:00,6.65,0.26
2/12/2009 0:00,6.36,0.25
2/13/2009 0:00,6.28,0.25
2/14/2009 0:00,6.36,0.25
2/15/2009 0:00,6.43,0.25
2/16/2009 0:00,6.41,0.25
2/17/2009 0:00,6.24,0.25
2/18/2009 0:00,6.13,0.25
2/19/2009 0:00,6.06,0.24
2/20/2009 0:00,6.67,0.26
2/21/2009 0:00,6.45,0.25
2/22/2009 0:00,6.51,0.26
2/23/2009 0:00,6.43,0.25
2/24/2009 0:00,7,0.27
2/25/2009 0:00,6.49,0.25
2/26/2009 0:00,6.29,0.25
2/27/2009 0:00,6.18,0.25
2/28/2009 0:00,6.42,0.25
3/1/2009 0:00,6.4,0.25
3/2/2009 0:00,5.95,0.24
3/3/2009 0:00,5.8,0.24
3/4/2009 0:00,5.94,0.24
3/5/2009 0:00,5.85,0.24
3/6/2009 0:00,5.49,0.23
3/7/2009 0:00,4.68,0.21
3/8/2009 0:00,4.7,0.21
3/9/2009 0:00,4.43,0.2
3/10/2009 0:00,4.43,0.2
3/11/2009 0:00,4.69,0.21
3/12/2009 0:00,5.38,0.23
3/13/2009 0:00,5.68,0.23
3/14/2009 0:00,6.14,0.25
3/15/2009 0:00,6.33,0.25
3/16/2009 0:00,6.42,0.25
3/17/2009 0:00,6.42,0.25
3/18/2009 0:00,6.56,0.26
3/19/2009 0:00,6.38,0.25
3/20/2009 0:00,6.98,0.27
3/21/2009 0:00,7.16,0.27
3/22/2009 0:00,7.22,0.27
3/23/2009 0:00,7.17,0.27
3/24/2009 0:00,6.23,0.25
3/25/2009 0:00,5.9,0.24
3/26/2009 0:00,5.4,0.23
3/27/2009 0:00,2.17,0.12
3/28/2009 0:00,3.55,0.17
3/29/2009 0:00,2.82,0.15
3/30/2009 0:00,2.48,0.14
3/31/2009 0:00,2.38,0.14
4/1/2009 0:00,2.15,0.13
4/2/2009 0:00,5.93,0.23
4/3/2009 0:00,7,0.27
4/4/2009 0:00,7.78,0.28
4/5/2009 0:00,9.82,0.33
4/6/2009 0:00,7.3,0.27
4/7/2009 0:00,6.46,0.25
4/8/2009 0:00,5.62,0.23
4/9/2009 0:00,5.89,0.24
4/10/2009 0:00,6,0.24
4/11/2009 0:00,5.84,0.24
4/12/2009 0:00,6.69,0.26
4/13/2009 0:00,7.78,0.29
4/14/2009 0:00,7.1,0.27
4/15/2009 0:00,6.27,0.25
4/16/2009 0:00,7.49,0.28
4/17/2009 0:00,9.19,0.32
4/18/2009 0:00,8.86,0.31
4/19/2009 0:00,8.79,0.31
4/20/2009 0:00,8.48,0.3
4/21/2009 0:00,9.97,0.33
4/22/2009 0:00,134,1.59
4/23/2009 0:00,92.3,1.33
4/24/2009 0:00,109,1.48
4/25/2009 0:00,148,1.8
4/26/2009 0:00,156,1.86
4/27/2009 0:00,153,1.84
4/28/2009 0:00,154,1.84
4/29/2009 0:00,157,1.87
4/30/2009 0:00,156,1.86
5/1/2009 0:00,155,1.85
5/2/2009 0:00,156,1.86
5/3/2009 0:00,158,1.88
5/4/2009 0:00,160,1.89
5/5/2009 0:00,157,1.87
5/6/2009 0:00,153,1.84
5/7/2009 0:00,154,1.84
5/8/2009 0:00,152,1.83
5/9/2009 0:00,153,1.84
5/10/2009 0:00,156,1.86
5/11/2009 0:00,157,1.86
5/12/2009 0:00,151,1.82
5/13/2009 0:00,103,1.43
5/14/2009 0:00,90.4,1.32
5/15/2009 0:00,92.6,1.34
5/16/2009 0:00,96.4,1.38
5/17/2009 0:00,95.3,1.37
5/18/2009 0:00,95.1,1.36
5/19/2009 0:00,90.4,1.32
5/20/2009 0:00,89.5,1.31
5/21/2009 0:00,89.5,1.31
5/22/2009 0:00,88.9,1.31
5/23/2009 0:00,185,2.06
5/24/2009 0:00,211,2.25
5/25/2009 0:00,218,2.29
5/26/2009 0:00,227,2.35
5/27/2009 0:00,229,2.37
5/28/2009 0:00,234,2.4
5/29/2009 0:00,237,2.41
5/30/2009 0:00,238,2.42
5/31/2009 0:00,238,2.42
6/1/2009 0:00,207,2.2
6/2/2009 0:00,128,1.61
6/3/2009 0:00,133,1.67
6/4/2009 0:00,156,1.86
6/5/2009 0:00,157,1.87
6/6/2009 0:00,168,1.95
6/7/2009 0:00,168,1.95
6/8/2009 0:00,172,1.98
6/9/2009 0:00,171,1.97
6/10/2009 0:00,188,2.09
6/11/2009 0:00,183,2.05
6/12/2009 0:00,190,2.1
6/13/2009 0:00,139,1.73
6/14/2009 0:00,132,1.67
6/15/2009 0:00,103,1.44
6/16/2009 0:00,131,1.67
6/17/2009 0:00,184,2.06
6/18/2009 0:00,194,2.13
6/19/2009 0:00,208,2.22
6/20/2009 0:00,159,1.88
6/21/2009 0:00,138,1.73
6/22/2009 0:00,131,1.67
6/23/2009 0:00,125,1.62
6/24/2009 0:00,112,1.5
6/25/2009 0:00,186,2.08
6/26/2009 0:00,205,2.21
6/27/2009 0:00,201,2.18
6/28/2009 0:00,191,2.11
6/29/2009 0:00,195,2.14
6/30/2009 0:00,103,1.41
7/1/2009 0:00,88.1,1.3
7/2/2009 0:00,132,1.67
7/3/2009 0:00,149,1.8
7/4/2009 0:00,202,2.18
7/5/2009 0:00,204,2.2
7/6/2009 0:00,215,2.27
7/7/2009 0:00,214,2.26
7/8/2009 0:00,184,2.04
7/9/2009 0:00,111,1.51
7/10/2009 0:00,112,1.51
7/11/2009 0:00,115,1.54
7/12/2009 0:00,115,1.54
7/13/2009 0:00,114,1.53
7/14/2009 0:00,114,1.53
7/15/2009 0:00,114,1.53
7/16/2009 0:00,115,1.54
7/17/2009 0:00,130,1.66
7/18/2009 0:00,133,1.68
7/19/2009 0:00,128,1.64
7/20/2009 0:00,116,1.54
7/21/2009 0:00,113,1.52
7/22/2009 0:00,113,1.52
7/23/2009 0:00,108,1.48
7/24/2009 0:00,104,1.44
7/25/2009 0:00,110,1.5
7/26/2009 0:00,114,1.53
7/27/2009 0:00,173,1.97
7/28/2009 0:00,212,2.25
7/29/2009 0:00,169,1.95
7/30/2009 0:00,161,1.89
7/31/2009 0:00,194,2.13
8/1/2009 0:00,186,2.08
8/2/2009 0:00,170,1.96
8/3/2009 0:00,129,1.65
8/4/2009 0:00,97.7,1.39
8/5/2009 0:00,73.1,1.16
8/6/2009 0:00,84.2,1.26
8/7/2009 0:00,105,1.45
8/8/2009 0:00,72.5,1.15
8/9/2009 0:00,72.8,1.15
8/10/2009 0:00,85.6,1.28
8/11/2009 0:00,89.3,1.31
8/12/2009 0:00,81.2,1.24
8/13/2009 0:00,73.9,1.17
8/14/2009 0:00,71.5,1.14
8/15/2009 0:00,54.6,0.96
8/16/2009 0:00,65.6,1.08
8/17/2009 0:00,68.1,1.11
8/18/2009 0:00,63.4,1.06
8/19/2009 0:00,70.8,1.13
8/20/2009 0:00,86.2,1.28
8/21/2009 0:00,72.7,1.15
8/22/2009 0:00,70.4,1.13
8/23/2009 0:00,81.4,1.24
8/24/2009 0:00,78.8,1.21
8/25/2009 0:00,79.5,1.22
8/26/2009 0:00,81,1.23
8/27/2009 0:00,96.9,1.38
8/28/2009 0:00,84,1.26
8/29/2009 0:00,76.7,1.19
8/30/2009 0:00,68.6,1.11
8/31/2009 0:00,63.9,1.06
9/1/2009 0:00,70.7,1.13
9/2/2009 0:00,72.1,1.15
9/3/2009 0:00,73.9,1.17
9/4/2009 0:00,74.5,1.17
9/5/2009 0:00,89.9,1.32
9/6/2009 0:00,81.6,1.24
9/7/2009 0:00,81.5,1.24
9/8/2009 0:00,82.6,1.25
9/9/2009 0:00,83,1.25
9/10/2009 0:00,75.8,1.18
9/11/2009 0:00,64.9,1.07
9/12/2009 0:00,61.1,1.03
9/13/2009 0:00,63.5,1.06
9/14/2009 0:00,56,0.98
9/15/2009 0:00,64.8,1.07
9/16/2009 0:00,67.4,1.1
9/17/2009 0:00,62.2,1.05
9/18/2009 0:00,67.3,1.1
9/19/2009 0:00,71.3,1.14
9/20/2009 0:00,71.7,1.14
9/21/2009 0:00,73.2,1.16
9/22/2009 0:00,76.7,1.19
9/23/2009 0:00,68.5,1.11
9/24/2009 0:00,65.8,1.08
9/25/2009 0:00,71,1.14
9/26/2009 0:00,67,1.1
9/27/2009 0:00,66.1,1.09
9/28/2009 0:00,66.6,1.09
9/29/2009 0:00,66.1,1.09
9/30/2009 0:00,68.4,1.11
10/1/2009 0:00,70.7,1.13
10/2/2009 0:00,71.3,1.14
10/3/2009 0:00,72.1,1.15
10/4/2009 0:00,64.2,1.07
10/5/2009 0:00,62.9,1.05
10/6/2009 0:00,57.3,0.99
10/7/2009 0:00,57.2,0.99
10/8/2009 0:00,57.1,0.99
10/9/2009 0:00,68.5,1.11
10/10/2009 0:00,75,1.18
10/11/2009 0:00,80.3,1.23
10/12/2009 0:00,82.1,1.25
10/13/2009 0:00,69.7,1.12
10/14/2009 0:00,73.2,1.16
10/15/2009 0:00,74.9,1.17
10/16/2009 0:00,69.7,1.12
10/17/2009 0:00,71,1.14
10/18/2009 0:00,75.6,1.18
10/19/2009 0:00,76.4,1.19
10/20/2009 0:00,72.6,1.15
10/21/2009 0:00,86.9,1.29
10/22/2009 0:00,92.9,1.34
10/23/2009 0:00,71.5,1.14
10/24/2009 0:00,74.2,1.17
10/25/2009 0:00,77.1,1.2
10/26/2009 0:00,77.6,1.2
10/27/2009 0:00,77.8,1.2
10/28/2009 0:00,75.5,1.18
10/29/2009 0:00,71.4,1.14
10/30/2009 0:00,47.6,0.85
10/31/2009 0:00,14.4,0.42
11/1/2009 0:00,13.4,0.4
11/2/2009 0:00,8.93,0.22
11/3/2009 0:00,0,-0.17
11/4/2009 0:00,0,-0.17
11/5/2009 0:00,0,-0.17
11/6/2009 0:00,0,-0.17
11/7/2009 0:00,0,-0.17
11/8/2009 0:00,0,-0.17
11/9/2009 0:00,0,-0.17
11/10/2009 0:00,0,-0.17
11/11/2009 0:00,0,-0.17
11/12/2009 0:00,0,-0.17
11/13/2009 0:00,0,-0.17
11/14/2009 0:00,0,-0.17
11/15/2009 0:00,0,-0.17
11/16/2009 0:00,0,-0.17
11/17/2009 0:00,0,-0.17
11/18/2009 0:00,0,-0.17
11/19/2009 0:00,0,-0.17
11/20/2009 0:00,0,-0.17
11/21/2009 0:00,0,-0.17
11/22/2009 0:00,0,-0.17
11/23/2009 0:00,0,-0.17
11/24/2009 0:00,0,-0.17
11/25/2009 0:00,0,-0.17
11/26/2009 0:00,0,-0.17
11/27/2009 0:00,0,-0.17
11/28/2009 0:00,0,-0.18
11/29/2009 0:00,0,-0.18
11/30/2009 0:00,0,-0.18
12/1/2009 0:00,0,-0.18
12/2/2009 0:00,0,-0.18
12/3/2009 0:00,0,-0.18
12/4/2009 0:00,0,-0.18
12/5/2009 0:00,0,-0.18
12/6/2009 0:00,0,-0.18
12/7/2009 0:00,0,-0.18
12/8/2009 0:00,0,-0.17
12/9/2009 0:00,0,-0.15
12/10/2009 0:00,0,-0.14
12/11/2009 0:00,0,-0.13
12/12/2009 0:00,0,-0.13
12/13/2009 0:00,0,-0.13
12/14/2009 0:00,0,-0.14
12/15/2009 0:00,0,-0.15
12/16/2009 0:00,0,-0.15
12/17/2009 0:00,0,-0.18
12/18/2009 0:00,0,-0.18
12/19/2009 0:00,0,-0.18
12/20/2009 0:00,0,-0.18
12/21/2009 0:00,0,-0.18
12/22/2009 0:00,0,-0.18
12/23/2009 0:00,0,-0.18
12/24/2009 0:00,0,-0.18
12/25/2009 0:00,0,-0.18
12/26/2009 0:00,0,-0.18
12/27/2009 0:00,0,-0.19
12/28/2009 0:00,0,-0.19
12/29/2009 0:00,0,-0.19
12/30/2009 0:00,0,-0.19
12/31/2009 0:00,0,-0.19
1/1/2010 0:00,0,-0.19
1/2/2010 0:00,0,-0.19
1/3/2010 0:00,0,-0.19
1/4/2010 0:00,0,-0.19
1/5/2010 0:00,0,-0.19
1/6/2010 0:00,0,-0.19
1/7/2010 0:00,0,-0.18
1/8/2010 0:00,0,-0.17
1/9/2010 0:00,0,-0.16
1/10/2010 0:00,0,-0.16
1/11/2010 0:00,0,-0.18
1/12/2010 0:00,0,-0.19
1/13/2010 0:00,0,-0.19
1/14/2010 0:00,0,-0.19
1/15/2010 0:00,0,-0.19
1/16/2010 0:00,0,-0.19
1/17/2010 0:00,0,-0.19
1/18/2010 0:00,0,-0.19
1/19/2010 0:00,0,-0.19
1/20/2010 0:00,0,-0.19
1/21/2010 0:00,0,-0.19
1/22/2010 0:00,0,-0.19
1/23/2010 0:00,0,-0.19
1/24/2010 0:00,0,-0.19
1/25/2010 0:00,0,-0.19
1/26/2010 0:00,0,-0.19
1/27/2010 0:00,0,-0.19
1/28/2010 0:00,0,-0.19
1/29/2010 0:00,0,-0.19
1/30/2010 0:00,0,-0.19
1/31/2010 0:00,0,-0.19
2/1/2010 0:00,0,-0.19
2/2/2010 0:00,0,-0.19
2/3/2010 0:00,0,-0.19
2/4/2010 0:00,0,-0.19
2/5/2010 0:00,0,-0.19
2/6/2010 0:00,0,-0.19
2/7/2010 0:00,0,-0.19
2/8/2010 0:00,0,-0.19
2/9/2010 0:00,0,-0.19
2/10/2010 0:00,0,-0.19
2/11/2010 0:00,0,-0.19
2/12/2010 0:00,0,-0.19
2/13/2010 0:00,0,-0.19
2/14/2010 0:00,0,-0.19
2/15/2010 0:00,0,-0.19
2/16/2010 0:00,0,-0.19
2/17/2010 0:00,0,-0.19
2/18/2010 0:00,0,-0.19
2/19/2010 0:00,0,-0.19
2/20/2010 0:00,0,-0.19
2/21/2010 0:00,0,-0.19
2/22/2010 0:00,0,-0.19
2/23/2010 0:00,0,-0.19
2/24/2010 0:00,0,-0.19
2/25/2010 0:00,0,-0.19
2/26/2010 0:00,0,-0.19
2/27/2010 0:00,0,-0.19
2/28/2010 0:00,0,-0.19
3/1/2010 0:00,0,-0.19
3/2/2010 0:00,0,-0.19
3/3/2010 0:00,0,-0.19
3/4/2010 0:00,0,-0.19
3/5/2010 0:00,0,-0.19
3/6/2010 0:00,0.277,-0.03
3/7/2010 0:00,0.396,-0.05
3/8/2010 0:00,3.1,0.08
3/9/2010 0:00,4.24,0.15
3/10/2010 0:00,1.29,0.09
3/11/2010 0:00,1.31,0.09
3/12/2010 0:00,1.26,0.09
3/13/2010 0:00,1.07,0.08
3/14/2010 0:00,0.988,0.08
3/15/2010 0:00,1.04,0.08
3/16/2010 0:00,0.979,0.08
3/17/2010 0:00,5.66,0.2
3/18/2010 0:00,6.39,0.25
3/19/2010 0:00,6.66,0.26
3/20/2010 0:00,6.86,0.26
3/21/2010 0:00,5.87,0.24
3/22/2010 0:00,6.03,0.24
3/23/2010 0:00,5.44,0.23
3/24/2010 0:00,7.98,0.29
3/25/2010 0:00,6.89,0.26
3/26/2010 0:00,4.49,0.2
3/27/2010 0:00,4.59,0.2
3/28/2010 0:00,4.93,0.21
3/29/2010 0:00,4.73,0.21
3/30/2010 0:00,9.24,0.3
3/31/2010 0:00,8.15,0.29
4/1/2010 0:00,85.7,1.19
4/2/2010 0:00,88.2,1.3
4/3/2010 0:00,85.2,1.27
4/4/2010 0:00,92.3,1.34
4/5/2010 0:00,126,1.63
4/6/2010 0:00,137,1.71
4/7/2010 0:00,136,1.71
4/8/2010 0:00,138,1.72
4/9/2010 0:00,141,1.74
4/10/2010 0:00,143,1.76
4/11/2010 0:00,143,1.76
4/12/2010 0:00,140,1.74
4/13/2010 0:00,139,1.73
4/14/2010 0:00,143,1.76
4/15/2010 0:00,167,1.94
4/16/2010 0:00,163,1.91
4/17/2010 0:00,165,1.92
4/18/2010 0:00,164,1.92
4/19/2010 0:00,163,1.91
4/20/2010 0:00,149,1.81
4/21/2010 0:00,141,1.74
4/22/2010 0:00,161,1.9
4/23/2010 0:00,157,1.87
4/24/2010 0:00,153,1.84
4/25/2010 0:00,170,1.96
4/26/2010 0:00,173,1.98
4/27/2010 0:00,178,2.02
4/28/2010 0:00,172,1.98
4/29/2010 0:00,167,1.94
4/30/2010 0:00,137,1.71
5/1/2010 0:00,108,1.48
5/2/2010 0:00,98.6,1.4
5/3/2010 0:00,88.9,1.31
5/4/2010 0:00,67.9,1.1
5/5/2010 0:00,92.4,1.34
5/6/2010 0:00,90.8,1.32
5/7/2010 0:00,178,2.02
5/8/2010 0:00,177,2
5/9/2010 0:00,79,1.21
5/10/2010 0:00,69.6,1.12
5/11/2010 0:00,67.7,1.1
5/12/2010 0:00,87.6,1.3
5/13/2010 0:00,78.4,1.21
5/14/2010 0:00,77.5,1.2
5/15/2010 0:00,83.7,1.26
5/16/2010 0:00,89.8,1.32
5/17/2010 0:00,85.8,1.28
5/18/2010 0:00,79,1.21
5/19/2010 0:00,125,1.62
5/20/2010 0:00,170,1.96
5/21/2010 0:00,185,2.07
5/22/2010 0:00,163,1.91
5/23/2010 0:00,104,1.45
5/24/2010 0:00,87.4,1.29
5/25/2010 0:00,77.6,1.2
5/26/2010 0:00,88.1,1.3
5/27/2010 0:00,91.9,1.34
5/28/2010 0:00,93.8,1.35
5/29/2010 0:00,86.4,1.29
5/30/2010 0:00,86.7,1.29
5/31/2010 0:00,86.9,1.29
6/1/2010 0:00,91.2,1.33
6/2/2010 0:00,109,1.47
6/3/2010 0:00,213,2.26
6/4/2010 0:00,217,2.29
6/5/2010 0:00,160,1.89
6/6/2010 0:00,150,1.82
6/7/2010 0:00,145,1.78
6/8/2010 0:00,144,1.77
6/9/2010 0:00,161,1.89
6/10/2010 0:00,228,2.36
6/11/2010 0:00,235,2.4
6/12/2010 0:00,237,2.42
6/13/2010 0:00,234,2.39
6/14/2010 0:00,243,2.45
6/15/2010 0:00,247,2.48
6/16/2010 0:00,246,2.47
6/17/2010 0:00,233,2.39
6/18/2010 0:00,216,2.28
6/19/2010 0:00,194,2.13
6/20/2010 0:00,187,2.08
6/21/2010 0:00,201,2.17
6/22/2010 0:00,94.2,1.35
6/23/2010 0:00,89.1,1.31
6/24/2010 0:00,81,1.23
6/25/2010 0:00,74.6,1.17
6/26/2010 0:00,76.7,1.19
6/27/2010 0:00,76.9,1.2
6/28/2010 0:00,76.1,1.19
6/29/2010 0:00,84.4,1.27
6/30/2010 0:00,108,1.47
7/1/2010 0:00,133,1.68
7/2/2010 0:00,97,1.37
7/3/2010 0:00,75.9,1.19
7/4/2010 0:00,76.2,1.19
7/5/2010 0:00,111,1.48
7/6/2010 0:00,93.9,1.33
7/7/2010 0:00,209,2.23
7/8/2010 0:00,194,2.11
7/9/2010 0:00,82.6,1.25
7/10/2010 0:00,89.2,1.31
7/11/2010 0:00,85.1,1.27
7/12/2010 0:00,79.2,1.22
7/13/2010 0:00,87.1,1.29
7/14/2010 0:00,91.2,1.33
7/15/2010 0:00,82.3,1.25
7/16/2010 0:00,82.8,1.25
7/17/2010 0:00,80.9,1.23
7/18/2010 0:00,83.7,1.26
7/19/2010 0:00,80.4,1.23
7/20/2010 0:00,84,1.26
7/21/2010 0:00,104,1.44
7/22/2010 0:00,86.3,1.28
7/23/2010 0:00,77.5,1.2
7/24/2010 0:00,103,1.44
7/25/2010 0:00,102,1.43
7/26/2010 0:00,85.4,1.28
7/27/2010 0:00,70.4,1.13
7/28/2010 0:00,61.6,1.04
7/29/2010 0:00,65.3,1.08
7/30/2010 0:00,64.7,1.07
7/31/2010 0:00,76.2,1.19
8/1/2010 0:00,86.8,1.29
8/2/2010 0:00,108,1.47
8/3/2010 0:00,82,1.24
8/4/2010 0:00,74,1.17
8/5/2010 0:00,88.2,1.29
8/6/2010 0:00,169,1.95
8/7/2010 0:00,200,2.17
8/8/2010 0:00,220,2.3
8/9/2010 0:00,226,2.34
8/10/2010 0:00,213,2.25
8/11/2010 0:00,158,1.87
8/12/2010 0:00,99,1.4
8/13/2010 0:00,87.8,1.3
8/14/2010 0:00,81.8,1.24
8/15/2010 0:00,75.8,1.18
8/16/2010 0:00,73.3,1.16
8/17/2010 0:00,73.8,1.16
8/18/2010 0:00,93,1.34
8/19/2010 0:00,198,2.16
8/20/2010 0:00,188,2.08
8/21/2010 0:00,91.7,1.33
8/22/2010 0:00,77.5,1.2
8/23/2010 0:00,65.1,1.08
8/24/2010 0:00,76.1,1.19
8/25/2010 0:00,70.3,1.13
8/26/2010 0:00,75.2,1.18
8/27/2010 0:00,93.8,1.35
8/28/2010 0:00,75.9,1.18
8/29/2010 0:00,75,1.18
8/30/2010 0:00,75.5,1.18
8/31/2010 0:00,69.9,1.13
9/1/2010 0:00,74.5,1.17
9/2/2010 0:00,55,0.94
9/3/2010 0:00,75.7,1.18
9/4/2010 0:00,65.2,1.08
9/5/2010 0:00,61.1,1.04
9/6/2010 0:00,56,0.98
9/7/2010 0:00,53.6,0.95
9/8/2010 0:00,48.8,0.9
9/9/2010 0:00,42.3,0.82
9/10/2010 0:00,39.2,0.78
9/11/2010 0:00,30.8,0.67
9/12/2010 0:00,28.4,0.64
9/13/2010 0:00,27.4,0.63
9/14/2010 0:00,29.7,0.66
9/15/2010 0:00,28.1,0.64
9/16/2010 0:00,25.2,0.59
9/17/2010 0:00,22.8,0.56
9/18/2010 0:00,20.5,0.52
9/19/2010 0:00,21.1,0.53
9/20/2010 0:00,21.3,0.54
9/21/2010 0:00,20.2,0.52
9/22/2010 0:00,19.1,0.5
9/23/2010 0:00,22.7,0.56
9/24/2010 0:00,20.9,0.53
9/25/2010 0:00,19.2,0.5
9/26/2010 0:00,17.4,0.47
9/27/2010 0:00,18.7,0.49
9/28/2010 0:00,17.4,0.47
9/29/2010 0:00,17.3,0.47
9/30/2010 0:00,18,0.48
10/1/2010 0:00,16.6,0.46
10/2/2010 0:00,15.9,0.45
10/3/2010 0:00,17.2,0.47
10/4/2010 0:00,17,0.46
10/5/2010 0:00,16,0.45
10/6/2010 0:00,15.9,0.45
10/7/2010 0:00,16.6,0.46
10/8/2010 0:00,16.8,0.46
10/9/2010 0:00,18,0.48
10/10/2010 0:00,16.5,0.46
10/11/2010 0:00,16.9,0.46
10/12/2010 0:00,17,0.47
10/13/2010 0:00,19.4,0.5
10/14/2010 0:00,30.6,0.67
10/15/2010 0:00,33.9,0.72
10/16/2010 0:00,33.4,0.71
10/17/2010 0:00,32.8,0.7
10/18/2010 0:00,34.3,0.72
10/19/2010 0:00,38,0.77
10/20/2010 0:00,41.4,0.81
10/21/2010 0:00,43.7,0.84
10/22/2010 0:00,45.6,0.86
10/23/2010 0:00,47.5,0.88
10/24/2010 0:00,48.5,0.9
10/25/2010 0:00,48.4,0.9
10/26/2010 0:00,42.7,0.83
10/27/2010 0:00,37.6,0.76
10/28/2010 0:00,36.6,0.75
10/29/2010 0:00,36.5,0.75
10/30/2010 0:00,39.1,0.78
10/31/2010 0:00,43.2,0.83
11/1/2010 0:00,43.1,0.83
11/2/2010 0:00,31.2,0.68
11/3/2010 0:00,24.4,0.58
11/4/2010 0:00,23.1,0.56
11/5/2010 0:00,22.5,0.55
11/6/2010 0:00,21,0.53
11/7/2010 0:00,20.2,0.52
11/8/2010 0:00,19.1,0.5
11/9/2010 0:00,18.4,0.49
11/10/2010 0:00,17.6,0.47
11/11/2010 0:00,17.6,0.47
11/12/2010 0:00,17.6,0.47
11/13/2010 0:00,18.1,0.48
11/14/2010 0:00,18.4,0.49
11/15/2010 0:00,19,0.5
11/16/2010 0:00,20.1,0.52
11/17/2010 0:00,19.1,0.5
11/18/2010 0:00,18.7,0.49
11/19/2010 0:00,19.1,0.5
11/20/2010 0:00,14.3,0.42
11/21/2010 0:00,13.9,0.41
11/22/2010 0:00,13.9,0.41
11/23/2010 0:00,13.9,0.41
11/24/2010 0:00,14.1,0.41
11/25/2010 0:00,13.5,0.4
11/26/2010 0:00,14.5,0.42
11/27/2010 0:00,13.3,0.4
11/28/2010 0:00,13.3,0.4
11/29/2010 0:00,13.3,0.4
11/30/2010 0:00,14,0.41
12/1/2010 0:00,13.3,0.4
12/2/2010 0:00,12.3,0.38
12/3/2010 0:00,12.3,0.38
12/4/2010 0:00,12.3,0.38
12/5/2010 0:00,12.3,0.38
12/6/2010 0:00,12.3,0.38
12/7/2010 0:00,12.3,0.38
12/8/2010 0:00,11.4,0.36
12/9/2010 0:00,10.5,0.34
12/10/2010 0:00,10.4,0.34
12/11/2010 0:00,10.3,0.34
