,DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
1489,3/28/2003,4.1,2.51,8.4,44,NA,9.306666667,2.3,NA,6.5,0,0.311875,0.326041667,1.407083333,1.4321875,0,0.176666667
1490,3/29/2003,4,2.52,9.25,41,NA,9.373333333,2.1,NA,5,0,0.304875,0.311875,1.393043478,1.407083333,0,0.26
1491,3/30/2003,4,2.53,10.55,38,4.57,9.55,2.1,NA,3,0,0.30725,0.304875,1.388289474,1.393043478,0,0.333333333
1492,3/31/2003,4,NA,12.35,38,4.59,9.73,2.1,NA,3.4,0,0.304375,0.30725,1.444354839,1.388289474,0.263333333,0.403333333
1493,4/1/2003,4,2.51,14.75,36,4.64,10.03,2.3,NA,3.9,0,0.3059375,0.304375,1.365487805,1.444354839,0,0.363333333
1494,4/2/2003,4.2,2.49,13.85,36,4.65,10.26333333,2.2,NA,4,0,0.318229167,0.3059375,1.354270833,1.365487805,0,0.3
1495,4/3/2003,4.1,2.51,13.1,35,4.68,10.61333333,2.3,NA,3.8,0,0.310416667,0.318229167,1.3515625,1.354270833,0,0.156666667
1496,4/4/2003,4,2.5,14.7,35,4.66,10.97333333,2.2,NA,2,0,0.302604167,0.310416667,1.346875,1.3515625,0.006666667,0.13
1497,4/5/2003,3.9,2.49,11.65,34,4.65,11.11666667,2.2,NA,1.5,0,0.2978125,0.302604167,1.3490625,1.346875,0.11,0.07
1498,4/6/2003,4,2.48,10.4,36,4.62,11.09333333,2.2,NA,0.94,0,0.304347826,0.2978125,1.343152174,1.3490625,0,0.08
1499,4/7/2003,4,2.47,10.15,37,4.6,11.05,2.1,NA,2.8,0,0.302291667,0.304347826,1.3284375,1.343152174,0,0.13
1500,4/8/2003,3.9,2.47,12.3,37,4.64,11.18,2.1,NA,2.9,0,0.298333333,0.302291667,1.330208333,1.3284375,0,0.22
1501,4/9/2003,3.9,2.48,13.75,37,4.66,11.37333333,2.2,NA,1.9,0,0.300416667,0.298333333,1.342708333,1.330208333,0,0.336666667
1502,4/10/2003,4,2.47,13.8,36,4.69,11.52666667,2,NA,1.6,0,0.306145833,0.300416667,1.350625,1.342708333,0,0.35
1503,4/11/2003,4,2.51,12.9,37,4.66,11.67666667,2.1,NA,1.4,0,0.307916667,0.306145833,1.352708333,1.350625,0,0.58
1504,4/12/2003,4.1,2.68,11.3,37,4.67,11.79,2,NA,1.4,0,0.3125,0.307916667,1.356770833,1.352708333,0,0.503333333
1505,4/13/2003,4.3,2.77,11.4,37,4.69,11.86666667,2,NA,1.2,0,0.323229167,0.3125,1.361041667,1.356770833,0,0.526666667
1506,4/14/2003,13,2.84,11.05,35,4.7,11.94666667,1.9,NA,1.1,0,0.5284375,0.323229167,1.358125,1.361041667,0.43,0.486666667
1507,4/15/2003,33,NA,11.75,31,4.71,12.04333333,1.8,NA,0.85,11,0.804791667,0.5284375,1.373645833,1.358125,0.07,0.25
1508,4/16/2003,64,NA,12.85,29,4.61,12.12,2,NA,0.84,19,1.081145833,0.804791667,1.360625,1.373645833,0,0.313333333
1509,4/17/2003,82,NA,13.05,28,4.66,12.2,1.7,NA,0.84,19,1.226770833,1.081145833,1.3609375,1.360625,0,0.393333333
1510,4/18/2003,54,NA,13.15,30,4.58,12.38333333,2.2,NA,0.88,25,1.025104167,1.226770833,1.371458333,1.3609375,0.09,0.086666667
1511,4/19/2003,94,NA,12.4,30,4.45,12.46666667,3.2,NA,0.97,25,1.298645833,1.025104167,1.370104167,1.371458333,0,0.253333333
1512,4/20/2003,102,NA,12.45,32,4.42,12.55333333,2.5,NA,1,28,1.347916667,1.298645833,1.416354167,1.370104167,0,0.353333333
1513,4/21/2003,99,NA,13.05,31,4.38,12.67,2.2,NA,1,28,1.332604167,1.347916667,1.504270833,1.416354167,0,0.29
1514,4/22/2003,86,NA,13.05,30,4.38,12.7,2,NA,1.2,27,1.256145833,1.332604167,1.5240625,1.504270833,0.283333333,0.22
1515,4/23/2003,90,NA,13.15,31,4.36,12.74666667,2.2,NA,1.4,29,1.276458333,1.256145833,1.490104167,1.5240625,0.003333333,0.236666667
1516,4/24/2003,89,NA,12.4,31,4.36,12.73,2.2,NA,1,31,1.27125,1.276458333,1.477395833,1.490104167,0,0.19
1517,4/25/2003,93,NA,12.6,32,4.33,12.77666667,2.3,NA,0.98,31,1.297291667,1.27125,1.485416667,1.477395833,0,0.423333333
1518,4/26/2003,92,NA,12.45,45,4.27,12.97333333,2.1,NA,3,0.08,1.289583333,1.297291667,1.521145833,1.485416667,0,0.2
1519,4/27/2003,93,NA,12.8,45,4.25,13.21666667,2,NA,0.9,0,1.294791667,1.289583333,1.520625,1.521145833,0,0.176666667
1520,4/28/2003,87,2.82,13,40,4.26,13.50666667,1.9,NA,0.78,12,1.279270833,1.294791667,1.5371875,1.520625,0,0.36
1521,4/29/2003,79,2.83,13.4,37,4.31,13.77666667,1.9,NA,0.69,19,1.256770833,1.279270833,1.536458333,1.5371875,0,0.363333333
1522,4/30/2003,77,2.84,13.65,37,4.27,13.98,1.9,NA,0.54,19,1.239166667,1.256770833,1.522708333,1.536458333,0,0.266666667
1523,5/1/2003,79,2.85,13.85,36,4.19,14.08333333,1.7,NA,0.81,19,1.25875,1.239166667,1.5084375,1.522708333,0.316666667,0.233333333
1524,5/2/2003,83,2.83,14.1,40,3.81,14.17333333,1.8,NA,1.1,19,1.28875,1.25875,1.560729167,1.5084375,0,0.436666667
1525,5/3/2003,54,2.82,14.35,41,3.73,14.23,1.8,NA,1.7,19,1.045416667,1.28875,1.549479167,1.560729167,0.003333333,0.403333333
1526,5/4/2003,43,2.82,14.5,41,3.74,14.30666667,1.9,NA,1.2,18,0.939791667,1.045416667,1.37625,1.549479167,0,0.33
1527,5/5/2003,41,2.81,14.7,42,3.94,14.5,2,NA,13,18,0.917083333,0.939791667,1.358854167,1.37625,0.02,0.256666667
1528,5/6/2003,14,2.81,14.85,37,4.04,14.79,2.1,NA,23,19,0.557708333,0.917083333,1.354791667,1.358854167,0,0.3
1529,5/7/2003,9.6,2.81,14.95,32,4.17,15.07666667,1.9,NA,24,18,0.487604167,0.557708333,1.3515625,1.354791667,0,0.446666667
1530,5/8/2003,8,2.81,15.55,30,4.29,15.33,4.5,NA,15,17,0.454583333,0.487604167,1.342708333,1.3515625,0,0.316666667
1531,5/9/2003,6.3,2.81,15.5,29,4.32,15.45333333,2.8,NA,11,17,0.418229167,0.454583333,1.339270833,1.342708333,0,0.24
1532,5/10/2003,6,2.8,15.45,27,4.32,15.48666667,2.5,NA,29,16,0.409270833,0.418229167,1.328645833,1.339270833,0,0.29
1533,5/11/2003,5.5,2.8,15.4,26,4.26,15.49333333,2.8,NA,35,16,0.3965625,0.409270833,1.325729167,1.328645833,0,0.43
1534,5/12/2003,5.2,2.8,15.05,28,4.18,15.55333333,2.7,NA,34,18,0.3890625,0.3965625,1.331770833,1.325729167,0,0.496666667
1535,5/13/2003,4.9,2.79,14.8,28,4.13,15.65666667,3,NA,82,18,0.383020833,0.3890625,1.331145833,1.331770833,0.03,0.35
1536,5/14/2003,4.9,2.79,15.3,25,NA,15.78,1.8,NA,48,20,0.382083333,0.383020833,1.330208333,1.331145833,0.546666667,0.366666667
1537,5/15/2003,6.6,2.79,15.45,24,NA,15.86666667,1.7,NA,65,19,0.417708333,0.382083333,1.3484375,1.330208333,0,0.186666667
1538,5/16/2003,12,2.79,15.8,30,NA,15.95666667,2.1,NA,77,20,0.521145833,0.417708333,1.340104167,1.3484375,0,0.4
1539,5/17/2003,18,2.81,17.15,27,NA,16.11666667,3.5,NA,71,19,0.587291667,0.521145833,1.337708333,1.340104167,0,0.32
1540,5/18/2003,52,2.81,17.3,31,NA,16.15172414,3.1,NA,40,25,1.022916667,0.587291667,1.3396875,1.337708333,0,0.233333333
1541,5/19/2003,39,2.82,17.05,29,NA,16.32857143,2.2,NA,6.2,21,0.877395833,1.022916667,1.337708333,1.3396875,0,0.28
1542,5/20/2003,31,2.82,17.15,26,NA,16.5037037,2,NA,1.8,20,0.7725,0.877395833,1.336354167,1.337708333,0,0.406666667
1543,5/21/2003,33,2.83,17.3,25,NA,16.58461538,1.8,NA,1,19,0.788958333,0.7725,1.345833333,1.336354167,0,0.43
1544,5/22/2003,34,2.84,18.15,26,NA,16.7,1.8,NA,0.76,20,0.783645833,0.788958333,1.348958333,1.345833333,0,0.16
1545,5/23/2003,33,2.84,18.1,28,NA,16.77916667,1.8,NA,0.56,21,0.7596875,0.783645833,1.353541667,1.348958333,0.04,0.186666667
1546,5/24/2003,18,2.85,18.6,31,NA,17.13333333,1.9,NA,4.5,22,0.548333333,0.7596875,1.357708333,1.353541667,0.083333333,0.136666667
1547,5/25/2003,6.1,2.84,18,35,NA,17.34166667,2.1,NA,13,24,0.342916667,0.548333333,1.36625,1.357708333,0,0.173333333
1548,5/26/2003,5.4,2.85,18.15,35,NA,17.4375,2.2,NA,2.1,24,0.3259375,0.342916667,1.356979167,1.36625,0,0.283333333
1549,5/27/2003,5,2.85,18,36,NA,17.67083333,2.1,NA,2.2,21,0.3140625,0.3259375,1.3521875,1.356979167,0,0.233333333
1550,5/28/2003,5.2,2.85,18.55,34,NA,17.96666667,3.4,NA,1.8,20,0.319479167,0.3140625,1.351875,1.3521875,0,0.346666667
1551,5/29/2003,8.8,2.84,19.3,30,NA,18.21666667,1.8,NA,1.7,25,0.3959375,0.319479167,1.3509375,1.351875,0.176666667,0.343333333
1552,5/30/2003,6.7,2.82,19.75,29,NA,18.42083333,1.8,NA,1.7,25,0.359375,0.3959375,1.363125,1.3509375,0,0.146666667
1553,5/31/2003,6,2.81,20.75,28,NA,18.54166667,2.3,NA,1.5,26,0.350729167,0.359375,1.3646875,1.363125,0.24,0.2
1554,6/1/2003,21,2.77,21.4,28,NA,18.675,2.2,NA,1.5,27,0.544791667,0.350729167,1.3559375,1.3646875,0.346666667,0.346666667
1555,6/2/2003,19,2.84,21.85,29,NA,18.87916667,5.9,NA,1.4,29,0.564583333,0.544791667,1.357395833,1.3559375,0.166666667,0.236666667
1556,6/3/2003,28,2.82,21.25,37,NA,19.08333333,3.8,NA,1.2,31,0.696145833,0.564583333,1.496145833,1.357395833,0.513333333,0.103333333
1557,6/4/2003,77,2.81,20.9,38,NA,19.16666667,13,NA,1.2,30,1.171666667,0.696145833,1.7796875,1.496145833,0.363333333,0.086666667
1558,6/5/2003,49,2.75,20.4,90,3.37,19.12916667,12,NA,1.9,31,0.943854167,1.171666667,2.193541667,1.7796875,0.646666667,0.283333333
1559,6/6/2003,32,2.69,19.75,95,3.35,19.1875,12,NA,1.4,31,0.756354167,0.943854167,2.339479167,2.193541667,0.133333333,0.2
1560,6/7/2003,82,2.63,19.05,122,3.45,19.19583333,23,NA,0.75,19,1.1540625,0.756354167,2.49,2.339479167,0,0.37
1561,6/8/2003,44,2.61,19.5,153,2.92,19.30833333,19,NA,0.55,0.06,0.869375,1.1540625,2.519375,2.49,0,0.433333333
1562,6/9/2003,25,2.55,19.45,153,2.81,19.6,16,NA,0.91,0,0.673645833,0.869375,2.391666667,2.519375,0,0.303333333
1563,6/10/2003,19,2.53,19.3,142,3.06,19.89166667,13,NA,1,0,0.561041667,0.673645833,2.5021875,2.391666667,0,0.413333333
1564,6/11/2003,10,2.42,19.85,127,3.09,20.0875,12,NA,1.6,0,0.4453125,0.561041667,2.45375,2.5021875,0,0.373333333
1565,6/12/2003,9.6,2.37,20.05,116,3.15,20.23333333,12,NA,0.94,0,0.428333333,0.4453125,2.403333333,2.45375,0.136666667,0.296666667
1566,6/13/2003,9.1,2.33,20.2,109,3.27,20.33333333,12,NA,2,0,0.419375,0.428333333,2.383020833,2.403333333,0,0.28
1567,6/14/2003,9.1,2.29,20.35,130,2.86,20.45,12,NA,3.5,0,0.417083333,0.419375,2.366041667,2.383020833,0,0.353333333
1568,6/15/2003,7.4,2.26,20.65,105,3.27,20.70416667,11,NA,0.89,0,0.381458333,0.417083333,2.345833333,2.366041667,0,0.4
1569,6/16/2003,9,2.26,20.6,98,3.36,20.88333333,11,NA,0.42,0,0.40375,0.381458333,1.955416667,2.345833333,0,0.316666667
1570,6/17/2003,93,2.24,21.1,91,3.42,20.956,9.9,NA,0.5,0,1.219791667,0.40375,1.598020833,1.955416667,0.246666667,0.19
1571,6/18/2003,149,2.17,21.75,86,3.43,20.99615385,7.8,NA,0.58,0,1.567142857,1.219791667,2.198958333,1.598020833,0.506666667,0.16
1572,6/19/2003,171,2.16,21.75,127,2.66,20.98888889,7.9,NA,0.28,0,1.7009375,1.567142857,2.721875,2.198958333,0.04,0.463333333
1573,6/20/2003,120,2.16,22.4,149,2.55,21.01071429,9.4,NA,0.5,0,1.374270833,1.7009375,2.8653125,2.721875,0,0.566666667
1574,6/21/2003,40,2.04,22.75,163,2.55,21.04137931,8.9,NA,0.43,0,0.676770833,1.374270833,2.637604167,2.8653125,0,0.47
1575,6/22/2003,89,1.88,22.3,151,2.7,21.13,10,NA,0.34,0,1.125833333,0.676770833,2.409895833,2.637604167,0,0.756666667
1576,6/23/2003,21,1.84,21.9,125,3,21.21333333,5.8,NA,0.2,0,0.4446875,1.125833333,2.1971875,2.409895833,0,0.77
1577,6/24/2003,16,1.78,21.85,111,3.18,21.33666667,7.6,NA,0.11,0,0.376458333,0.4446875,1.827916667,2.1971875,0,0.383333333
1578,6/25/2003,16,1.74,21.2,97,3.38,21.49666667,8.4,NA,0.26,0,0.371354167,0.376458333,1.815104167,1.827916667,0.003333333,0.316666667
1579,6/26/2003,49,1.75,20.85,83,3.5,21.56333333,8.8,NA,0.11,0,0.774791667,0.371354167,1.778854167,1.815104167,0,0.47
1580,6/27/2003,21,1.76,20.7,81,3.56,21.55333333,8.6,NA,0.08,0,0.4353125,0.774791667,1.815208333,1.778854167,0.783333333,0.44
1581,6/28/2003,12,1.76,20.75,78,3.49,21.52,3,NA,0.39,0,0.310416667,0.4353125,1.764479167,1.815208333,0.003333333,0.283333333
1582,6/29/2003,19,1.76,20.85,62,3.53,21.45666667,2.7,NA,0.68,9.5,0.4021875,0.310416667,1.74375,1.764479167,0,0.363333333
1583,6/30/2003,11,1.75,21.05,45,3.71,21.5,2.1,NA,0.63,19,0.2840625,0.4021875,1.640833333,1.74375,0,0.5
1584,7/1/2003,33,1.74,21.7,39,3.8,21.63,2,NA,0.59,18,0.580416667,0.2840625,1.5796875,1.640833333,0,0.496666667
1585,7/2/2003,61,1.73,22.3,34,3.88,21.72333333,2.8,NA,0.48,21,0.890208333,0.580416667,1.637708333,1.5796875,0,0.66
1586,7/3/2003,18,1.74,22.3,29,3.84,21.82,4.8,NA,0.48,25,0.3934375,0.890208333,1.931145833,1.637708333,0,0.633333333
1587,7/4/2003,30,1.64,23.3,31,3.72,22.00666667,3.9,NA,0.61,25,0.549583333,0.3934375,1.655416667,1.931145833,0.06,0.616666667
1588,7/5/2003,14,1.62,23.75,25,3.71,22.25666667,3.4,NA,0.81,24,0.341770833,0.549583333,1.541770833,1.655416667,0,0.64
1589,7/6/2003,14,1.59,24.25,18,3.82,22.43333333,3.5,NA,0.92,26,0.338333333,0.341770833,1.4534375,1.541770833,0.013333333,0.63
1590,7/7/2003,12,1.59,24.35,16,3.92,22.61333333,3.7,NA,0.97,24,0.310208333,0.338333333,1.442083333,1.4534375,0,0.666666667
1591,7/8/2003,13,1.58,24.5,14,3.98,22.78333333,4,NA,0.93,20,0.318333333,0.310208333,1.4396875,1.442083333,0,0.59
1592,7/9/2003,25,1.57,24.2,12,4,22.82333333,4.3,NA,0.98,19,0.499583333,0.318333333,1.436770833,1.4396875,0,0.51
1593,7/10/2003,37,1.55,24.6,11,4,22.83666667,4.1,NA,0.91,19,0.6471875,0.499583333,1.4353125,1.436770833,0,0.666666667
1594,7/11/2003,39,1.56,24.55,11,3.99,22.91,3,NA,0.75,19,0.6621875,0.6471875,1.438020833,1.4353125,0,0.6
1595,7/12/2003,51,1.57,24.15,11,3.94,22.96333333,2.6,NA,0.62,18,0.79625,0.6621875,1.430208333,1.438020833,0.046666667,0.54
1596,7/13/2003,38,1.58,24.65,12,3.96,23.05,1.9,NA,0.71,17,0.654583333,0.79625,1.423958333,1.430208333,0,0.613333333
1597,7/14/2003,32,1.59,24.3,9.4,3.91,23.13,1.9,NA,0.92,19,0.581041667,0.654583333,1.419166667,1.423958333,0,0.513333333
1598,7/15/2003,33,1.59,24.3,13,3.95,23.18,1.7,NA,1.7,17,0.596666667,0.581041667,1.399791667,1.419166667,0,0.703333333
1599,7/16/2003,31,1.6,24.4,11,3.98,23.23,1.7,NA,2.2,17,0.578333333,0.596666667,1.385520833,1.399791667,0,0.693333333
1600,7/17/2003,26,1.6,24.55,9.4,4.13,23.28333333,1.6,NA,1.1,16,0.50875,0.578333333,1.378958333,1.385520833,0,0.563333333
1601,7/18/2003,26,1.61,25,10,4.19,23.37333333,0.5,NA,1,15,0.5096875,0.50875,1.373020833,1.378958333,0.01,0.526666667
1602,7/19/2003,23,1.62,24.8,8.8,4.23,23.52666667,0.72,NA,1,14,0.469375,0.5096875,1.368854167,1.373020833,0.153333333,0.506666667
1603,7/20/2003,19,1.63,25.15,7,4.35,23.67333333,0.93,NA,1,15,0.41375,0.469375,1.365104167,1.368854167,0,0.463333333
1604,7/21/2003,22,1.63,24.95,5.9,4.39,23.82,0.87,NA,0.98,15,0.445833333,0.41375,1.371354167,1.365104167,0,0.396666667
1605,7/22/2003,29,1.63,24.7,5.6,4.41,23.86333333,0.99,NA,0.97,13,0.5359375,0.445833333,1.370208333,1.371354167,0,0.603333333
1606,7/23/2003,31,1.63,24.75,6,4.39,23.87,1,NA,1.1,13,0.560729167,0.5359375,1.369895833,1.370208333,0,0.62
1607,7/24/2003,29,1.63,24.7,5.5,4.38,23.93,1.2,NA,0.9,14,0.5415625,0.560729167,1.380625,1.369895833,0,0.69
1608,7/25/2003,27,1.63,24.5,4.6,4.44,23.99666667,1,NA,0.81,14,0.5215625,0.5415625,1.379375,1.380625,0,0.66
1609,7/26/2003,26,1.63,24.4,4.5,4.5,24.1,0.94,NA,0.81,13,0.507291667,0.5215625,1.373854167,1.379375,0,0.34
1610,7/27/2003,27,1.64,23.95,4.5,4.53,24.17333333,1.2,NA,0.75,14,0.513958333,0.507291667,1.3725,1.373854167,0.046666667,0.256666667
1611,7/28/2003,30,1.64,24.2,5,4.48,24.2,1.4,NA,0.71,16,0.551979167,0.513958333,1.375416667,1.3725,0.456666667,0.356666667
1612,7/29/2003,28,1.64,24.7,8.2,4.31,24.29,1.2,NA,0.67,19,0.522083333,0.551979167,1.392604167,1.375416667,0,0.343333333
1613,7/30/2003,30,1.64,24.85,13,4.04,24.39666667,0.8,NA,0.71,20,0.540833333,0.522083333,1.388541667,1.392604167,0.013333333,0.506666667
1614,7/31/2003,28,1.64,24.85,8,4.21,24.47666667,1.2,NA,0.48,18,0.515416667,0.540833333,1.386145833,1.388541667,0.006666667,0.44
1615,8/1/2003,28,1.65,24.3,4.5,4.49,24.51,1.3,NA,0.54,15,0.513645833,0.515416667,1.379375,1.386145833,0,0.396666667
1616,8/2/2003,29,1.66,24.5,4.3,4.5,24.55333333,1.1,NA,0.74,13,0.518541667,0.513645833,1.375625,1.379375,0,0.47
1617,8/3/2003,34,1.66,24.45,3.6,4.57,24.60666667,1.1,NA,0.68,13,0.595729167,0.518541667,1.374166667,1.375625,0,0.383333333
1618,8/4/2003,33,1.66,24.55,3.4,4.56,24.69,1.1,NA,0.59,13,0.581979167,0.595729167,1.3753125,1.374166667,0,0.523333333
1619,8/5/2003,33,1.66,24.85,3,4.62,24.79,1,NA,0.12,14,0.582916667,0.581979167,1.373020833,1.3753125,0,0.55
1620,8/6/2003,32,1.66,24.7,4.3,4.56,24.83666667,1,NA,9.6,13,0.564895833,0.582916667,1.369166667,1.373020833,0.01,0.446666667
1621,8/7/2003,40,1.67,24.7,3.2,NA,24.92333333,0.98,NA,12,11,0.65875,0.564895833,1.371666667,1.369166667,0,0.373333333
1622,8/8/2003,46,1.67,25.15,2.6,4.38,24.97,0.76,NA,1.2,13,0.729583333,0.65875,1.368333333,1.371666667,0,0.363333333
1623,8/9/2003,35,1.68,25.15,10,3.88,25.07,0.81,NA,1.2,12,0.602291667,0.729583333,1.368541667,1.368333333,0.016666667,0.453333333
1624,8/10/2003,23,1.68,25.2,6,4.1,25.08333333,0.51,NA,0.84,14,0.428854167,0.602291667,1.367395833,1.368541667,0,0.396666667
1625,8/11/2003,19,1.67,24.8,4.1,4.26,25.13,0.66,NA,0.62,14,0.374270833,0.428854167,1.3646875,1.367395833,0,0.396666667
1626,8/12/2003,20,1.64,24.55,3,4.35,25.1,1.5,NA,0.55,13,0.382083333,0.374270833,1.356458333,1.3646875,0,0.44
1627,8/13/2003,49,1.62,24.4,5.5,4.13,25.05,1.5,NA,0.56,12,0.747916667,0.382083333,1.3540625,1.356458333,0,0.493333333
1628,8/14/2003,66,1.59,24.2,3.7,4.32,24.96333333,1.5,NA,0.41,10,0.9334375,0.747916667,1.357604167,1.3540625,0,0.56
1629,8/15/2003,47,1.57,23.5,12,3.8,24.88333333,1.5,NA,0.71,11,0.7353125,0.9334375,1.366041667,1.357604167,0,0.626666667
1630,8/16/2003,28,1.58,22.6,8,3.79,24.83,1.5,NA,0.59,13,0.509791667,0.7353125,1.370520833,1.366041667,0,0.513333333
1631,8/17/2003,17,1.6,22.3,8.3,3.82,24.76,1.5,NA,6.9,13,0.351875,0.509791667,1.37,1.370520833,0.28,0.42
1632,8/18/2003,13,1.61,22.9,6,4.04,24.71666667,1.4,NA,12,12,0.286354167,0.351875,1.366145833,1.37,0,0.406666667
1633,8/19/2003,15,1.64,23.6,6.2,3.99,24.65333333,1.5,NA,0.61,14,0.3096875,0.286354167,1.367395833,1.366145833,0,0.423333333
1634,8/20/2003,13,1.67,23.75,4.4,4.27,24.62,1.5,NA,0.47,12,0.274166667,0.3096875,1.368958333,1.367395833,0.223333333,0.49
1635,8/21/2003,11,1.68,23.55,3.3,4.37,24.64333333,1.4,NA,0.75,12,0.246770833,0.274166667,1.3884375,1.368958333,0.046666667,0.56
1636,8/22/2003,11,1.7,23.15,5.1,3.97,24.68666667,1.4,NA,0.95,15,0.25,0.246770833,1.391875,1.3884375,0,0.57
1637,8/23/2003,9.6,1.71,22.95,3.4,4.32,24.65666667,1.3,NA,1.1,13,0.218020833,0.25,1.374583333,1.391875,0,0.53
1638,8/24/2003,7.8,1.72,23.1,4.1,4.34,24.62,1,NA,0.71,12,0.1815625,0.218020833,1.372291667,1.374583333,0,0.476666667
1639,8/25/2003,9.2,1.73,24.1,4.4,4.28,24.58666667,1.2,NA,0.52,11,0.214791667,0.1815625,1.37375,1.372291667,0,0.343333333
1640,8/26/2003,7.9,1.74,23.9,5.4,4.23,24.56333333,1.4,NA,0.49,9.9,0.191979167,0.214791667,1.372083333,1.37375,0,0.416666667
1641,8/27/2003,7.1,1.75,24.35,6.5,4.21,24.59666667,0.68,NA,0.49,9.6,0.174791667,0.191979167,1.369895833,1.372083333,0.003333333,0.37
1642,8/28/2003,6.5,1.75,23.25,5.7,4.25,24.57,0.71,NA,0.44,9.2,0.1609375,0.174791667,1.3690625,1.369895833,0.623333333,0.176666667
1643,8/29/2003,8.9,1.75,22.95,4.7,4.18,24.47333333,2.4,NA,0.46,11,0.2084375,0.1609375,1.394895833,1.3690625,0.006666667,0.073333333
1644,8/30/2003,33,1.75,22.3,41,3.03,24.21,1.6,NA,0.52,21,0.556145833,0.2084375,1.3859375,1.394895833,0,0.126666667
1645,8/31/2003,28,1.76,22.1,21,3.77,23.99333333,1.6,NA,0.51,16,0.521875,0.556145833,1.3825,1.3859375,0,0.243333333
1646,9/1/2003,17,1.76,22.4,25,3.83,23.83333333,1.6,NA,0.44,14,0.359583333,0.521875,1.3821875,1.3825,0,0.316666667
1647,9/2/2003,14,1.77,22.5,19,3.79,23.69666667,1.6,NA,0.63,13,0.308541667,0.359583333,1.381458333,1.3821875,0.003333333,0.32
1648,9/3/2003,12,1.77,21.5,9.2,4.03,23.54333333,1.5,NA,0.64,13,0.2746875,0.308541667,1.376458333,1.381458333,0,0.32
1649,9/4/2003,12,1.78,21.65,9.2,4.06,23.40666667,1.4,NA,0.81,13,0.286041667,0.2746875,1.377916667,1.376458333,0,0.523333333
1650,9/5/2003,11,1.78,21.7,16,3.96,23.31,1.4,NA,0.89,12,0.264895833,0.286041667,1.379166667,1.377916667,0.126666667,0.346666667
