DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,df.1,dg.0,dg.1,p,et
9/26/2008,0.594653778,1.45,19.05,2.548516193,NA,19.42333333,0.269010043,1.497961185,1.019406477,0.311485312,0.187435958,0.1856105,0.61058425,0.602107,0,0.005842
9/27/2008,0.481386392,1.46,19.15,2.718417273,NA,19.27666667,0.257683304,1.478139392,1.07604017,0.263346673,0.16970375,0.187435958,0.6087745,0.61058425,0,0.0077724
9/28/2008,0.481386392,1.47,19.45,2.690100426,NA,19.19666667,0.283168466,1.393188852,0.934455937,0.235029827,0.167832505,0.16970375,0.60398025,0.6087745,0,0.0061976
9/29/2008,0.453069545,1.48,19.1,2.350298267,NA,19.03333333,0.283168466,1.345050213,1.33089179,0.311485312,0.16513175,0.167832505,0.603123,0.60398025,0,0.005334
9/30/2008,0.453069545,1.51,18.85,2.038812954,NA,18.86,0.283168466,1.319565051,1.840595028,0.396435852,0.164465,0.16513175,0.603885,0.603123,0,0.0059436
10/1/2008,0.453069545,1.54,18.4,2.010496108,NA,18.68,0.269010043,1.316733366,1.783961335,0.368119006,0.16240125,0.164465,0.60410725,0.603885,0,0.0064516
10/2/2008,0.453069545,1.54,18.35,1.982179261,4.05,18.55,0.283168466,1.305406628,1.812278182,0.396435852,0.160100211,0.16240125,0.6057265,0.60410725,0,0.0074676
10/3/2008,0.453069545,1.54,18.2,1.982179261,4.05,18.51333333,0.283168466,1.311069997,1.783961335,0.368119006,0.162121516,0.160100211,0.606806,0.6057265,0,0.0101092
10/4/2008,0.453069545,1.54,18.15,1.982179261,4.05,18.46333333,0.283168466,1.313901682,1.557426562,0.368119006,0.16157575,0.162121516,0.60931425,0.606806,0,0.0071628
10/5/2008,0.453069545,1.55,17.95,1.982179261,4.05,18.42,0.283168466,1.302574943,1.472476023,0.396435852,0.160610939,0.16157575,0.609854,0.60931425,0.002328333,0.0051816
10/6/2008,0.481386392,1.55,17.35,2.095446648,4.02,18.34666667,0.283168466,1.274258097,1.500792869,0.396435852,0.16500475,0.160610939,0.61109225,0.609854,0,0.0052832
10/7/2008,0.481386392,1.56,17.15,2.32198142,3.97,18.23,0.283168466,1.257267989,1.557426562,0.368119006,0.16570325,0.16500475,0.61033025,0.61109225,0,0.0080772
10/8/2008,0.453069545,1.58,16.05,2.237030881,4,18.19666667,0.283168466,1.121347125,1.557426562,0.368119006,0.16138525,0.16570325,0.6097905,0.61033025,4.23E-05,0.0083312
10/9/2008,0.453069545,1.59,15.8,2.208714034,4.08,18.19666667,0.283168466,1.027901531,1.585743409,0.311485312,0.161669691,0.16138525,0.6110605,0.6097905,0,0.0079756
10/10/2008,0.453069545,1.6,15.75,2.152080341,4.12,18.11666667,0.283168466,0.985426261,1.500792869,0.257683304,0.16221075,0.161669691,0.611453938,0.6110605,0.005545667,0.0023876
10/11/2008,0.481386392,1.59,15.25,2.152080341,4.13,17.93666667,0.311485312,1.019406477,1.33089179,0.201049611,0.164084,0.16221075,0.61229875,0.611453938,0.009355667,0.0034036
10/12/2008,0.481386392,1.58,15.45,2.265347727,4.11,17.84,0.283168466,1.144000602,1.189307557,0.260514989,0.1651635,0.164084,0.6199505,0.61229875,0.000804333,0.0033528
10/13/2008,0.509703239,1.59,14.7,2.32198142,3.93,17.6,0.311485312,1.316733366,1.274258097,0.453069545,0.1718945,0.1651635,0.64430275,0.6199505,0.012234333,0.0005588
10/14/2008,0.538020085,1.6,13.8,2.548516193,3.71,17.37333333,0.311485312,1.302574943,1.33089179,0.509703239,0.177927,0.1718945,0.645296165,0.64430275,0.000169333,0.0033528
10/15/2008,0.509703239,1.62,14,3.114853125,3.67,17.17333333,0.339802159,1.359208636,1.41584233,0.538020085,0.171185633,0.177927,0.684911,0.645296165,4.23E-05,0.0043688
10/16/2008,0.509703239,1.65,12.8,3.313071051,3.6,16.96,0.269010043,1.291248205,1.529109716,0.538020085,0.170133818,0.171185633,0.65179575,0.684911,0,0.0041656
10/17/2008,0.481386392,1.65,12.65,2.860001506,3.86,16.78666667,0.246356565,1.265763043,1.387525483,0.538020085,0.1664335,0.170133818,0.6400165,0.65179575,0,0.0069088
10/18/2008,0.538020085,1.64,13,2.633466733,3.96,16.64666667,0.240693196,1.268594727,1.387525483,0.538020085,0.175641,0.1664335,0.642939464,0.6400165,0,0.00762
10/19/2008,0.481386392,1.64,13.3,2.775050966,3.88,16.52,0.235029827,1.311069997,1.387525483,0.538020085,0.166931879,0.175641,0.66392425,0.642939464,0.000423333,0.00127
10/20/2008,0.509703239,1.63,13.1,2.916635199,3.7,16.32666667,0.237861511,1.302574943,1.132673864,0.481386392,0.16970375,0.166931879,0.66347975,0.66392425,0.00127,0.0044704
10/21/2008,0.538020085,1.58,13.25,2.973268892,3.68,16.16333333,0.246356565,1.322396736,1.104357017,0.481386392,0.174371,0.16970375,0.683387,0.66347975,4.23E-05,0.0047244
10/22/2008,0.622970625,1.64,11.9,3.766140596,3.51,15.87,0.266178358,1.322396736,1.24594125,0.283168466,0.19110325,0.174371,0.707984412,0.683387,0.000169333,0.002286
10/23/2008,0.481386392,1.68,10.15,4.927131307,3.3,15.44666667,0.240693196,1.32522842,1.557426562,0,0.164592,0.19110325,0.7012305,0.707984412,4.23E-05,0.0048768
10/24/2008,0.481386392,1.66,9.5,5.097032386,3.58,15.03666667,0.246356565,1.336555159,1.16099071,0,0.16354425,0.164592,0.71154925,0.7012305,0,0.0059944
10/25/2008,0.453069545,1.66,9.6,4.587329148,3.8,14.7,0.257683304,1.356376952,1.189307557,0,0.160401,0.16354425,0.7207885,0.71154925,0,0.0032512
10/26/2008,0.481386392,1.66,9.7,4.304160682,NA,14.54827586,0.266178358,1.356376952,1.132673864,0,0.163699151,0.160401,0.725266887,0.7207885,0,0.0036576
10/27/2008,0.481386392,1.66,9.65,4.190893295,4.08,14.2,0.254851619,1.328060105,1.104357017,0,0.166751,0.163699151,0.7069455,0.725266887,0,0.0040132
10/28/2008,0.481386392,1.67,9.35,3.992675369,4.25,13.84137931,0.254851619,1.356376952,1.104357017,0,0.166878,0.166751,0.72009,0.7069455,0,0.0068072
10/29/2008,0.509703239,1.67,9.55,4.049309062,4.25,13.59655172,0.226534773,1.356376952,1.33089179,0,0.1693545,0.166878,0.72355075,0.72009,0,0.0059944
10/30/2008,0.509703239,1.67,9.45,4.190893295,4.26,13.43103448,0.226534773,1.356376952,1.585743409,0,0.171396121,0.1693545,0.725109773,0.72355075,0,0.0051816
10/31/2008,0.509703239,1.68,9.55,4.530695454,4.1,13.24827586,0.226534773,1.359208636,1.670693949,0,0.172085,0.171396121,0.72590025,0.725109773,0,0.0045212
11/1/2008,0.509703239,NA,NA,4.502378608,3.92,13.08275862,0.226534773,1.370535375,1.274258097,0,0.173736,0.172085,0.73148825,0.72590025,0,0.0066548
11/2/2008,0.509703239,NA,NA,4.474061761,3.77,12.9,0.226534773,1.277089781,0.104772332,0,0.171427806,0.173736,0.68555616,0.73148825,0,0.0054864
11/3/2008,0.792871705,NA,NA,4.049309062,NA,12.73448276,0.226534773,1.228951142,0.099108963,0,0.211929306,0.171427806,0.658399423,0.68555616,0,0.0070612
11/4/2008,1.132673864,1.73,13.2,3.539605824,NA,12.57931034,0.226534773,1.243109565,0.283168466,0,0.2613025,0.211929306,0.6645275,0.658399423,0.000211667,0.0034036
11/5/2008,1.047723324,1.74,10.1,3.482972131,NA,12.42068966,0.226534773,1.296911574,0.283168466,0,0.2497455,0.2613025,0.68475225,0.6645275,0.000127,0.00508
11/6/2008,1.019406477,1.75,9.15,3.511288977,3.98,12.18965517,0.212376349,1.302574943,0.283168466,0,0.24755475,0.2497455,0.6857365,0.68475225,0,0.0055372
11/7/2008,0.991089631,1.77,8.6,3.56792267,3.99,11.94827586,0.212376349,1.299743258,0.271841727,0,0.242363134,0.24755475,0.683506144,0.6857365,0,0.0032512
11/8/2008,0.991089631,1.78,9,3.56792267,3.96,11.74137931,0.212376349,1.302574943,0,0,0.243155755,0.242363134,0.68443475,0.683506144,0,0.0049276
11/9/2008,0.991089631,1.79,9.25,3.511288977,3.96,11.51724138,0.212376349,1.308238312,0,0,0.2418715,0.243155755,0.68754625,0.68443475,0.006900333,0.0013208
11/10/2008,0.934455937,1.8,8.65,3.56792267,3.92,11.32413793,0.212376349,1.32522842,0,0,0.23644225,0.2418715,0.693039,0.68754625,0,0.0022352
11/11/2008,0.877822244,1.82,8.75,3.794457443,3.85,11.05172414,0.198217926,1.322396736,0,0,0.22691725,0.23644225,0.692650144,0.693039,0,0.0026416
11/12/2008,0.849505398,1.83,8.9,3.482972131,3.97,10.92758621,0.198217926,1.305406628,0,0,0.221415428,0.22691725,0.6835775,0.692650144,0,0.0051816
11/13/2008,0.792871705,1.84,9.7,3.482972131,4.02,10.86551724,0.198217926,1.308238312,0,0,0.20989925,0.221415428,0.67910075,0.6835775,0.000508,0.0041148
11/14/2008,0.821188551,1.86,7.1,3.313071051,4.06,10.70689655,0.198217926,1.308238312,0,0,0.21618575,0.20989925,0.67370325,0.67910075,0,0.003048
11/15/2008,0.849505398,1.87,5,3.398021591,4.07,10.42068966,0.198217926,1.345050213,0,0,0.22317075,0.21618575,0.659907711,0.67370325,0,0.0044704
11/16/2008,0.849505398,1.88,6.35,3.284754204,4.09,10.15862069,0.198217926,1.396020537,0,0,0.223195299,0.22317075,0.6544945,0.659907711,0,0.0026416
11/17/2008,0.821188551,1.89,7,3.284754204,4.08,9.937931034,0.184059503,1.418674014,0,0,0.21618575,0.223195299,0.6499225,0.6544945,0.002794,0.0057912
11/18/2008,0.792871705,1.9,8.15,3.171486818,4.1,9.713793103,0.184059503,1.432832437,0,0,0.213233,0.21618575,0.64798575,0.6499225,0,0.00635
11/19/2008,0.792871705,1.91,7.5,3.086536278,4.12,9.575862069,0.184059503,1.432832437,0,0,0.21142325,0.213233,0.63998475,0.64798575,0,0.0014224
11/20/2008,0.736238011,1.91,6.3,2.944952045,4.16,9.317241379,0.184059503,1.466812653,0,0,0.20202525,0.21142325,0.627257379,0.63998475,0,0.0044704
11/21/2008,0.707921165,1.92,5.25,2.973268892,4.2,9.127586207,0.198217926,1.461149284,0,0,0.19992975,0.20202525,0.630867506,0.627257379,0,0.0044704
11/22/2008,0.736238011,1.94,5.75,3.199803665,4.15,9.1,0.226534773,1.466812653,0,0,0.20488275,0.19992975,0.63153925,0.630867506,0,0.0050292
11/23/2008,0.707921165,1.95,4.8,3.228120511,4.14,9.079310345,0.254851619,1.489466131,0,0,0.2013585,0.20488275,0.62982475,0.63153925,0,0.004064
11/24/2008,0.679604318,1.95,5.55,3.228120511,4.14,8.972413793,0.283168466,0.631465679,0,0,0.1932305,0.2013585,0.70939025,0.62982475,0,0.0046736
11/25/2008,0.651287472,1.96,4.65,2.803367812,4.16,8.866666667,0.339802159,0.003936042,0,0,0.189235404,0.1932305,0.7803515,0.70939025,0,0.0042672
11/26/2008,0.651287472,1.97,4,2.944952045,4.09,8.756666667,0.368119006,0,0,0,0.189296842,0.189235404,0.780618506,0.7803515,0,0.0019812
11/27/2008,0.651287472,1.97,4.3,3.086536278,4.07,8.61,0.396435852,0,0,0,0.18691225,0.189296842,0.78406625,0.780618506,0.002074333,0.0004572
11/28/2008,0.651287472,1.98,4.15,3.143169971,4.02,8.416666667,0.424752699,0,0,0,0.1876425,0.18691225,0.78971775,0.78406625,0,0.0026924
11/29/2008,0.651287472,1.99,4.05,3.199803665,4.05,8.176666667,0.424752699,0,0,0,0.18796,0.1876425,0.79238475,0.78971775,4.23E-05,0.0036068
11/30/2008,0.651287472,2,4.05,3.199803665,4.06,7.936666667,0.424752699,0,0,0,0.190627,0.18796,0.79073375,0.79238475,0,0.0029464
12/1/2008,0.651287472,2.01,3.45,3.143169971,4.07,7.663333333,0.424752699,0,0,0,0.18703925,0.190627,0.78613,0.79073375,0,0.0041148
12/2/2008,0.622970625,2.02,4.1,3.143169971,4.05,7.423333333,0.424752699,0,0,0,0.186563,0.18703925,0.7877175,0.78613,0.000169333,0.0027432
12/3/2008,0.622970625,2.02,4.05,3.114853125,4.07,7.18,0.424752699,0,0,0,0.1833245,0.186563,0.7845425,0.7877175,0,0.0008128
12/4/2008,0.594653778,2.03,2.7,3.086536278,4.1,6.873333333,0.424752699,0,0,0,0.180762442,0.1833245,0.78025625,0.7845425,0,0.001016
12/5/2008,0.622970625,2.05,2.25,3.058219432,4.13,6.566666667,0.424752699,0,0,0,0.1858645,0.180762442,0.7813675,0.78025625,0,0.0024892
12/6/2008,0.651287472,2.06,3.1,3.143169971,4.12,6.406666667,0.424752699,0,0,0,0.186986779,0.1858645,0.78514575,0.7813675,0,0.0032004
12/7/2008,0.622970625,2.04,3.15,3.171486818,4.11,6.303333333,0.424752699,0,0,0,0.185799663,0.186986779,0.78324075,0.78514575,0.000254,0.0036068
12/8/2008,0.622970625,2.04,4.55,3.199803665,4.11,6.22,0.424752699,0,0,0,0.18532475,0.185799663,0.7867015,0.78324075,4.23E-05,0.0012192
12/9/2008,0.622970625,2.05,3.45,3.199803665,4.14,6.033333333,0.424752699,0,0,0,0.1857375,0.18532475,0.788289,0.7867015,0.000169333,0.0014224
12/10/2008,0.622970625,2.07,2.15,3.171486818,4.19,5.833333333,0.424752699,0,0,0,0.18640425,0.1857375,0.7840345,0.788289,0,0.0019812
12/11/2008,0.651287472,2.08,2.05,3.171486818,4.2,5.683333333,0.424752699,0,0,0,0.187706,0.18640425,0.780161,0.7840345,0,0.00127
12/12/2008,0.651287472,2.08,3.5,3.143169971,4.22,5.533333333,0.424752699,0,0,0,0.18754725,0.187706,0.7789545,0.780161,0,0.0044704
12/13/2008,0.651287472,2.08,3.8,3.228120511,4.26,5.416666667,0.424752699,0,0,0,0.18945225,0.18754725,0.785368,0.7789545,0,0.0026924
12/14/2008,0.594653778,2.1,2.5,3.228120511,4.33,5.24,0.424752699,0,0,0,0.17795875,0.18945225,0.782968771,0.785368,0,0.0006096
12/15/2008,0.481386392,2.17,1.15,3.001585739,4.6,5.076666667,0.424752699,0,0,0,0.157607,0.17795875,0.749851543,0.782968771,0,0.0010668
12/16/2008,0.622970625,2.21,0.8,2.831684659,4.7,4.85,0.424752699,0,0,0,0.1749425,0.157607,0.755015,0.749851543,0,0.0011176
12/17/2008,0.707921165,2.18,1.35,3.029902585,4.39,4.6,0.424752699,0,0,0,0.18170525,0.1749425,0.782955,0.755015,0.001143,0.0035052
12/18/2008,0.736238011,2.17,1.95,3.199803665,4.25,4.4,0.424752699,0,0,0,0.18107025,0.18170525,0.78368525,0.782955,0,0.0018796
12/19/2008,0.736238011,2.15,1.85,3.086536278,4.28,4.193333333,0.424752699,0,0,0,0.17630775,0.18107025,0.7845552,0.78368525,0,0.0014732
12/20/2008,0.707921165,2.16,2.45,3.086536278,4.33,4.023333333,0.424752699,0,0,0,0.17018,0.17630775,NA,0.7845552,0,0.0011176
12/21/2008,0.651287472,2.18,2.5,3.029902585,4.42,3.863333333,0.424752699,0,0,0,0.16017875,0.17018,NA,NA,4.23E-05,0.0028956
12/22/2008,0.679604318,2.21,2.45,3.001585739,4.52,3.673333333,0.424752699,0,0,0,0.16189325,0.16017875,NA,NA,0,0.0019304
12/23/2008,0.736238011,2.2,2.55,3.199803665,4.38,3.5,0.453069545,0,0,0,0.1712595,0.16189325,0.792652528,NA,0.000254,0.0018796
12/24/2008,0.651287472,2.2,1.85,3.143169971,4.34,3.32,0.424752699,0,0,0,0.1608455,0.1712595,0.7855585,0.792652528,0,0.0039116
12/25/2008,0.679604318,2.2,3.2,3.114853125,4.32,3.226666667,0.424752699,0,0,0,0.163197702,0.1608455,0.787019,0.7855585,0,0.006604
12/26/2008,0.651287472,2.13,3.65,3.171486818,4.3,3.226666667,0.424752699,0,0,0,0.158271411,0.163197702,0.7953375,0.787019,0,0.0023876
12/27/2008,0.622970625,2.13,3.25,3.199803665,4.31,3.183333333,0.424752699,0,0,0,0.155127158,0.158271411,0.793115,0.7953375,0,0.003048
12/28/2008,0.622970625,2.16,3.5,3.171486818,4.33,3.09,0.424752699,0,0,0,0.153972126,0.155127158,0.7894955,0.793115,0,0.0029972
12/29/2008,0.622970625,2.16,3.25,3.171486818,4.31,3.05,0.424752699,0,0,0,0.153794298,0.153972126,0.7858125,0.7894955,0,0.0046228
12/30/2008,0.622970625,2.15,3.55,3.171486818,4.28,3.043333333,0.424752699,0,0,0,0.152146,0.153794298,0.79073375,0.7858125,0,0.0034544
12/31/2008,0.594653778,2.16,3.55,3.143169971,4.27,3.01,0.424752699,0,0,0,0.150454468,0.152146,0.78317725,0.79073375,NA,NA
1/1/2009,0.594653778,2.17,3.2,3.114853125,4.26,2.943333333,0.424752699,0,0,0,0.1494155,0.150454468,0.78613,0.78317725,0,0.0039116
1/2/2009,0.622970625,2.17,3.55,3.143169971,4.22,2.91,0.424752699,0,0,0,0.15186025,0.1494155,0.78628875,0.78613,0,0.0030988
1/3/2009,0.594653778,2.16,3.55,3.143169971,4.2,2.95,0.424752699,0,0,0,0.15090775,0.15186025,0.7878445,0.78628875,0,0.0011176
1/4/2009,0.594653778,2.17,2.8,3.114853125,4.19,2.95,0.424752699,0,0,0,0.1481328,0.15090775,0.781685,0.7878445,0,0.0020828
1/5/2009,0.594653778,2.19,2.25,3.086536278,4.18,2.893333333,0.424752699,0,0,0,0.149191579,0.1481328,0.7794625,0.781685,0,0.0029972
1/6/2009,0.622970625,2.18,2.05,3.114853125,4.18,2.81,0.424752699,0,0,0,0.1552575,0.149191579,0.7788275,0.7794625,0,0.0045212
1/7/2009,0.651287472,2.17,2.4,3.029902585,4.17,2.676666667,0.424752699,0,0,0,0.1604645,0.1552575,0.78127225,0.7788275,0,0.0044196
1/8/2009,0.622970625,2.15,2.3,2.944952045,4.16,2.703333333,0.424752699,0,0,0,0.1552575,0.1604645,0.781685,0.78127225,0.000338667,0.0030988
1/9/2009,0.707921165,2.14,2.25,3.058219432,4.14,2.816666667,0.424752699,0,0,0,0.1694815,0.1552575,0.78635225,0.781685,0,0.002286
1/10/2009,0.736238011,2.13,1.7,3.029902585,4.15,2.813333333,0.424752699,0,0,0,0.1732915,0.1694815,0.78749525,0.78635225,0,0.0021844
1/11/2009,0.736238011,2.13,1.6,3.114853125,4.13,2.763333333,0.424752699,0,0,0,0.171323,0.1732915,0.7854315,0.78749525,0,0.0019304
1/12/2009,0.622970625,2.13,1.25,3.143169971,4.13,2.63,0.424752699,0,0,0,0.15154275,0.171323,0.7844155,0.7854315,0,0.0026416
1/13/2009,0.339802159,2.14,0.85,3.058219432,4.14,2.63,0.424752699,0,0,0,0.0981075,0.15154275,0.775589,0.7844155,0,0.0021844
1/14/2009,0.274673412,2.13,1.1,3.029902585,4.13,2.766666667,0.424752699,0,0,0,0.0799465,0.0981075,0.770001,0.775589,0,0.0010668
1/15/2009,0.229366457,2.13,0.55,2.944952045,4.16,2.833333333,0.396435852,0,0,0,0.066421,0.0799465,0.76450825,0.770001,0,0.0036068
1/16/2009,0.235029827,2.17,1.4,2.944952045,4.16,2.89,0.368119006,0,0,0,0.06804025,0.066421,0.76177775,0.76450825,0,0.004318
1/17/2009,0.232198142,2.16,2,2.916635199,4.14,2.95,0.283168466,0,0,0,0.066929,0.06804025,0.76457175,0.76177775,0,0.0069088
1/18/2009,0.226534773,2.15,2.6,2.916635199,4.14,3,0.311485312,0,0,0,0.0653415,0.066929,0.7646035,0.76457175,0,0.0074676
1/19/2009,0.226534773,2.14,3.6,2.973268892,4.12,3.14,0.339802159,0,0,0,0.064915915,0.0653415,0.7653655,0.7646035,0,0.0054356
1/20/2009,0.220871403,2.15,3.7,2.916635199,4.12,3.326666667,0.368119006,0,0,0,0.0633095,0.064915915,0.76450825,0.7653655,0,0.005588
1/21/2009,0.226534773,2.17,4.1,2.888318352,4.11,3.51,0.339802159,0,0,0,0.06524625,0.0633095,0.76406375,0.76450825,0,0.0051816
1/22/2009,0.232198142,2.17,5,2.888318352,4.09,3.663333333,0.339802159,0,0,0,0.066731745,0.06524625,0.76514325,0.76406375,0,0.0024384
1/23/2009,0.223703088,2.17,3.85,2.888318352,4.08,3.82,0.339802159,0,0,0,0.06378575,0.066731745,0.76298425,0.76514325,0,0.0019304
1/24/2009,0.223703088,2.18,3.05,2.831684659,4.11,3.803333333,0.311485312,0,0,0,0.06384925,0.06378575,0.75752325,0.76298425,0,0.0011684
1/25/2009,0.226534773,2.18,1.65,2.803367812,4.19,3.626666667,0.311485312,0,0,0,0.06550025,0.06384925,0.75269725,0.75752325,0,0.0004064
1/26/2009,0.226534773,2.2,0.6,2.746734119,4.33,3.493333333,0.283168466,0,0,0,0.0650875,0.06550025,0.7416165,0.75269725,0,0.0006096
1/27/2009,0.226534773,2.22,1,2.690100426,4.24,3.42,0.254851619,0,0,0,0.0763905,0.0650875,0.75301475,0.7416165,0,0.00254
1/28/2009,0.226534773,2.25,1.55,2.690100426,4.18,3.336666667,0.254851619,0,0,0,0.07350125,0.0763905,0.747395,0.75301475,0,0.00254
1/29/2009,0.226534773,2.21,3,2.690100426,4.08,3.293333333,0.283168466,0,0,0,0.075946,0.07350125,0.7519035,0.747395,0,0.0042672
1/30/2009,0.223703088,2.22,3,2.746734119,4.12,3.3,0.368119006,0,0,0,0.06429375,0.075946,0.75231625,0.7519035,0,0.0053848
1/31/2009,0.226534773,2.2,2.9,2.775050966,4.11,3.346666667,0.396435852,0,0,0,0.065405,0.06429375,0.7601585,0.75231625,0,0.0024892
2/1/2009,0.235029827,2.19,3.45,2.803367812,4.13,3.366666667,0.396435852,0,0,0,0.06746875,0.065405,0.75453875,0.7601585,0,0.003048
2/2/2009,0.235029827,2.21,3.7,2.775050966,4.14,3.343333333,0.396435852,0,0,0,0.06823075,0.06746875,0.75180825,0.75453875,0,0.00381
2/3/2009,0.235029827,2.21,4,2.803367812,4.12,3.426666667,0.396435852,0,0,0,0.068178948,0.06823075,0.7508875,0.75180825,0,0.0047752
2/4/2009,0.237861511,2.2,5.45,2.803367812,4.12,3.553333333,0.424752699,0,0,0,0.068453,0.068178948,0.75612625,0.7508875,0,0.0047244
2/5/2009,0.226534773,2.22,4.8,2.860001506,4.1,3.663333333,0.453069545,0,0,0,0.06524625,0.068453,0.75206225,0.75612625,0,0.0076708
2/6/2009,0.223703088,2.23,5.1,2.831684659,4.09,3.78,0.453069545,0,0,0,0.0645795,0.06524625,0.75568175,0.75206225,0,0.004318
2/7/2009,0.226534773,2.24,5.35,2.775050966,4.08,3.85,0.424752699,0,0,0,0.065278,0.0645795,0.75174475,0.75568175,0.009652,0.0016256
2/8/2009,0.20671298,2.24,5.65,2.803367812,4.09,3.906666667,0.509703239,0,0,0,0.0574675,0.065278,0.75244325,0.75174475,8.47E-05,0.00508
2/9/2009,0.237861511,2.22,5.6,3.029902585,3.98,4.066666667,0.849505398,0,0,0,0.06899275,0.0574675,0.77885925,0.75244325,0.000465667,0.004572
2/10/2009,0.229366457,2.24,5.1,3.058219432,4.02,4.21,0.566336932,0,0,0,0.0658495,0.06899275,0.77390625,0.77885925,0,0.0044704
2/11/2009,0.218039719,2.25,5.45,2.973268892,4.05,4.366666667,0.481386392,0,0,0,0.06276975,0.0658495,0.76152375,0.77390625,0,0.0032004
2/12/2009,0.220871403,2.25,5,2.888318352,4.13,4.493333333,0.481386392,0,0,0,0.06296025,0.06276975,0.753237,0.76152375,0,0.0021844
2/13/2009,0.220871403,2.26,4.95,2.888318352,4.21,4.536666667,0.453069545,0,0,0,0.062865,0.06296025,0.75276075,0.753237,0,0.0024892
2/14/2009,0.223703088,2.26,4.4,2.803367812,4.2,4.616666667,0.424752699,0,0,0,0.0640715,0.062865,0.74971275,0.75276075,0,0.002794
2/15/2009,0.223703088,2.26,4.15,2.746734119,4.17,4.67,0.424752699,0,0,0,0.064643,0.0640715,0.75015725,0.74971275,0,0.00635
2/16/2009,0.232198142,2.27,5.6,2.831684659,4.13,4.736666667,0.424752699,0,0,0,0.0667385,0.064643,0.74926825,0.75015725,0,0.00889
2/17/2009,0.220871403,2.28,5.8,2.803367812,4.13,4.833333333,0.453069545,0,0,0,0.063627,0.0667385,0.7441565,0.74926825,0,0.0035052
2/18/2009,0.226534773,2.28,5.9,2.746734119,4.15,4.86,0.424752699,0,0,0,0.06480175,0.063627,0.73745725,0.7441565,0,0.0036576
2/19/2009,0.226534773,2.28,6.95,2.718417273,4.16,4.893333333,0.424752699,0,0,0,0.065024,0.06480175,0.73498075,0.73745725,0.000127,0.0077724
2/20/2009,0.229366457,2.28,6.45,2.718417273,4.17,4.933333333,0.424752699,0,0,0,0.0663575,0.065024,0.73567925,0.73498075,0,0.0037084
2/21/2009,0.235029827,2.28,5.5,2.775050966,4.19,4.92,0.424752699,0,0,0,0.0682625,0.0663575,0.73161525,0.73567925,0,0.0037592
2/22/2009,0.237861511,2.29,5,2.775050966,4.16,4.93,0.424752699,0,0,0,0.06842125,0.0682625,0.73186925,0.73161525,0,0.0038608
2/23/2009,0.235029827,2.29,5.8,2.775050966,4.11,5.076666667,0.396435852,0,0,0,0.06784975,0.06842125,0.731012,0.73186925,0,0.007366
2/24/2009,0.232198142,2.3,7.75,2.746734119,4.08,5.37,0.396435852,0,0,0,0.067280589,0.06784975,0.731393,0.731012,0,0.0074168
2/25/2009,0.229366457,2.3,7.4,2.775050966,4.07,5.73,0.368119006,0,0,0,0.06638925,0.067280589,0.72939275,0.731393,0,0.0067056
2/26/2009,0.229366457,2.3,9.8,2.746734119,4.07,6.086666667,0.368119006,0,0,0,0.066310213,0.06638925,0.7257415,0.72939275,0,0.0044196
2/27/2009,0.232198142,2.3,6.9,2.718417273,4.09,6.303333333,0.339802159,0,0,0,0.06683375,0.066310213,0.72170925,0.7257415,0,0.004064
2/28/2009,0.226534773,2.3,6.45,2.661783579,4.11,6.4,0.277505097,0,0,0,0.0652145,0.06683375,0.72082025,0.72170925,0,0.0052832
3/1/2009,0.232198142,2.3,6.5,2.548516193,4.14,6.496666667,0.24918825,0,0,0,0.066675,0.0652145,0.72136,0.72082025,0,0.0072136
3/2/2009,0.246356565,2.31,7.35,2.548516193,4.14,6.603333333,0.252019935,0,0,0,0.071900716,0.066675,0.72875775,0.72136,0,0.0084836
3/3/2009,0.254851619,2.31,8.4,2.520199347,4.14,6.723333333,0.218039719,0,0,0,0.07381875,0.071900716,0.73383775,0.72875775,0,0.0089916
3/4/2009,0.246356565,2.32,9.6,2.520199347,4.13,6.976666667,0.178396134,0,0,0,0.07178675,0.07381875,0.733933,0.73383775,0,0.0136144
3/5/2009,0.237861511,2.32,9,2.520199347,4.15,7.23,0.189722872,0,0,0,0.069088,0.07178675,0.73199625,0.733933,0,0.0105664
3/6/2009,0.339802159,2.32,9.65,2.548516193,4.18,7.406666667,0.209544665,0,0,0,0.0911225,0.069088,0.7291705,0.73199625,0,0.0035052
3/7/2009,0.311485312,2.32,9.95,2.4918825,4.17,7.58,0.212376349,0,0,0,0.083947,0.0911225,0.73091675,0.7291705,0,0.0079248
3/8/2009,0.283168466,2.32,10.35,2.463565653,4.16,7.683333333,0.189722872,0,0,0,0.077425826,0.083947,0.729333391,0.73091675,0,0.008128
3/9/2009,0.283168466,2.32,10.9,2.463565653,4.17,7.783333333,0.178396134,0,0,0,0.0776605,0.077425826,0.72748775,0.729333391,0,0.0032512
3/10/2009,0.311485312,2.32,8.2,2.463565653,4.18,7.78,0.16990108,0,0,0,0.07947025,0.0776605,0.72202675,0.72748775,0,0.0049276
3/11/2009,0.283168466,2.32,7.15,2.435248807,4.2,7.69,0.172732764,0,0,0,0.075438,0.07947025,0.72075675,0.72202675,0,0.0051816
