date,h.arkcatco,h.arkrocco,h.arklajco,h.arklasco,h.arklamco,h.arklamco,,Date,h.arklamco
12/28/1999,2.54,1.91,5.18,5.16,4.165416667,0,,12/28/1999,4.165416667
12/29/1999,2.65,2,5.17,5.16,4.167291667,0,,12/29/1999,4.167291667
12/30/1999,2.65,2.07,5.17,5.16,4.13625,0,,12/30/1999,4.13625
12/31/1999,2.72,2.04,5.16,5.16,4.160208333,99.96,,12/31/1999,4.160208333
1/1/2000,2.75,2.05,5.16,5.17,4.12875,99.96,,1/1/2000,4.12875
1/2/2000,2.78,2.07,5.28,5.16,4.152916667,99.96,,1/2/2000,4.152916667
1/3/2000,2.78,2.09,5.25,5.21,4.199895833,99.96,,1/3/2000,4.199895833
1/4/2000,2.73,2.07,5.24,5.16,4.167708333,99.96,,1/4/2000,4.167708333
1/5/2000,NA,NA,NA,5.17,4.187604167,NA,,1/5/2000,4.187604167
1/6/2000,2.79,2.1,5.19,5.15,4.169895833,99.95,,1/6/2000,4.169895833
1/7/2000,2.76,2.14,5.2,5.13,4.1609375,99.95,,1/7/2000,4.1609375
1/8/2000,2.71,2.16,5.28,5.13,4.142083333,99.95,,1/8/2000,4.142083333
1/9/2000,2.7,2.15,5.23,5.17,4.148229167,99.95,,1/9/2000,4.148229167
1/10/2000,2.71,2.15,5.22,5.16,4.130833333,99.95,,1/10/2000,4.130833333
1/11/2000,2.7,2.15,5.21,5.13,4.109895833,99.95,,1/11/2000,4.109895833
1/12/2000,2.73,2.15,5.28,5.13,4.126458333,99.95,,1/12/2000,4.126458333
1/13/2000,2.79,2.15,5.25,5.15,4.121354167,99.95,,1/13/2000,4.121354167
1/14/2000,2.76,2.15,5.21,5.15,4.152395833,99.95,,1/14/2000,4.152395833
1/15/2000,2.27,1.97,5.28,5.13,4.251666667,74.94,,1/15/2000,4.251666667
1/16/2000,NA,2.15,5.42,5.13,4.285520833,99.95,,1/16/2000,4.285520833
1/17/2000,1.83,1.89,5.37,5.26,4.288020833,70.78,,1/17/2000,4.288020833
1/18/2000,2.7,1.99,5.27,5.21,4.284895833,79.11,,1/18/2000,4.284895833
1/19/2000,2.86,2.14,5.19,5.17,4.277708333,99.95,,1/19/2000,4.277708333
1/20/2000,2.85,2.11,5.31,5.15,4.278020833,97.98,,1/20/2000,4.278020833
1/21/2000,2.86,2.24,5.33,5.21,4.244270833,98.92,,1/21/2000,4.244270833
1/22/2000,2.9,2.38,5.28,5.21,4.2665625,99.95,,1/22/2000,4.2665625
1/23/2000,2.91,2.44,5.27,5.17,4.2878125,99.95,,1/23/2000,4.2878125
1/24/2000,2.9,2.51,5.25,5.16,4.289479167,99.95,,1/24/2000,4.289479167
1/25/2000,2.9,2.5,5.41,5.16,4.274479167,99.95,,1/25/2000,4.274479167
1/26/2000,2.87,2.48,5.27,5.24,4.275729167,99.95,,1/26/2000,4.275729167
1/27/2000,2.79,2.47,5.4,5.17,4.262291667,99.95,,1/27/2000,4.262291667
1/28/2000,2.79,2.46,5.3,5.25,4.281875,99.95,,1/28/2000,4.281875
1/29/2000,2.8,2.48,5.4,5.2,4.288020833,99.95,,1/29/2000,4.288020833
1/30/2000,2.68,2.42,5.42,5.25,4.429895833,99.95,,1/30/2000,4.429895833
1/31/2000,2.62,2.44,5.42,5.26,4.4609375,99.94,,1/31/2000,4.4609375
2/1/2000,2.59,2.59,5.26,5.27,5.000520833,99.94,,2/1/2000,5.000520833
2/2/2000,2.61,2.6,5.18,5.2,5.281354167,99.94,,2/2/2000,5.281354167
2/3/2000,2.49,2.54,5.15,5.17,5.331979167,99.94,,2/3/2000,5.331979167
2/4/2000,2.43,2.51,6.11,5.15,5.321041667,99.94,,2/4/2000,5.321041667
2/5/2000,2.44,2.48,6.78,6.08,5.351354167,99.94,,2/5/2000,5.351354167
2/6/2000,2.45,2.46,6.8,6.38,5.449375,99.94,,2/6/2000,5.449375
2/7/2000,2.43,2.45,6.81,6.5,5.616875,99.94,,2/7/2000,5.616875
2/8/2000,1.91,2.1,6.58,6.53,6.575,99.94,,2/8/2000,6.575
2/9/2000,1.91,1.87,6.12,6.19,6.8003125,99.94,,2/9/2000,6.8003125
2/10/2000,1.9,1.83,6.05,5.97,6.501979167,99.94,,2/10/2000,6.501979167
2/11/2000,NA,1.78,5.96,5.87,5.403125,99.94,,2/11/2000,5.403125
2/12/2000,NA,1.87,6.07,5.79,5.265,99.94,,2/12/2000,5.265
2/13/2000,NA,2.09,6.14,5.91,5.170833333,99.94,,2/13/2000,5.170833333
2/14/2000,2.1,2.08,6.15,5.96,5.120104167,99.94,,2/14/2000,5.120104167
2/15/2000,2.1,2.07,6.18,5.96,5.051145833,99.94,,2/15/2000,5.051145833
2/16/2000,2.07,2.11,6.16,5.93,4.997083333,99.94,,2/16/2000,4.997083333
2/17/2000,2.06,2.12,6.09,5.92,4.919895833,99.94,,2/17/2000,4.919895833
2/18/2000,2.07,2.12,6.03,5.92,5.391770833,99.94,,2/18/2000,5.391770833
2/19/2000,2.11,2.14,6.01,5.92,5.59,99.94,,2/19/2000,5.59
2/20/2000,2.13,2.12,6.05,5.94,5.637708333,99.94,,2/20/2000,5.637708333
2/21/2000,2.13,2.06,6.1,6,5.618229167,99.94,,2/21/2000,5.618229167
2/22/2000,2.14,2,5.79,5.98,5.751770833,99.94,,2/22/2000,5.751770833
2/23/2000,2.16,1.96,5.56,5.68,6.371875,99.94,,2/23/2000,6.371875
2/24/2000,2.13,1.92,5.51,5.54,6.335416667,99.94,,2/24/2000,6.335416667
2/25/2000,2.1,1.89,5.47,5.51,5.950729167,99.94,,2/25/2000,5.950729167
2/26/2000,2.06,1.88,5.46,5.48,5.950208333,99.95,,2/26/2000,5.950208333
2/27/2000,2.08,1.88,5.44,5.45,5.898125,69.92,,2/27/2000,5.898125
2/28/2000,1.95,1.84,5.44,5.4,5.537604167,1.42,,2/28/2000,5.537604167
2/29/2000,1.79,1.76,5.45,5.4,5.430625,0.99,,2/29/2000,5.430625
3/1/2000,1.95,1.71,5.49,5.37,5.177708333,1.09,,3/1/2000,5.177708333
3/2/2000,2.02,1.71,5.6,5.4,4.761666667,0.98,,3/2/2000,4.761666667
3/3/2000,2.04,1.71,5.55,5.48,4.777916667,1.1,,3/3/2000,4.777916667
3/4/2000,2.18,1.82,5.49,5.44,4.754583333,0.96,,3/4/2000,4.754583333
3/5/2000,2.22,1.9,5.52,5.41,4.598125,0.82,,3/5/2000,4.598125
3/6/2000,2.19,1.94,5.6,5.39,4.624895833,0.91,,3/6/2000,4.624895833
3/7/2000,2.01,1.9,5.56,5.41,4.951145833,1.21,,3/7/2000,4.951145833
3/8/2000,2.09,1.87,5.58,5.4,5.336875,1.15,,3/8/2000,5.336875
3/9/2000,2.32,1.78,5.57,5.38,5.3128125,1.31,,3/9/2000,5.3128125
3/10/2000,2.15,1.84,5.53,5.35,6.677395833,1.46,,3/10/2000,6.677395833
3/11/2000,2.01,1.83,5.54,5.3,6.439895833,1.46,,3/11/2000,6.439895833
3/12/2000,1.86,1.87,5.54,5.28,5.152083333,1.42,,3/12/2000,5.152083333
3/13/2000,1.74,1.91,5.53,5.27,4.940625,1.42,,3/13/2000,4.940625
3/14/2000,1.68,1.89,5.48,5.21,4.768020833,1.41,,3/14/2000,4.768020833
3/15/2000,1.74,1.85,5.47,5.05,4.681458333,1.54,,3/15/2000,4.681458333
3/16/2000,2.25,1.99,5.53,5.04,4.829270833,1.37,,3/16/2000,4.829270833
3/17/2000,2.58,2.21,5.53,5.04,4.745729167,1.53,,3/17/2000,4.745729167
3/18/2000,3.12,2.43,5.5,5.01,4.7275,1.6,,3/18/2000,4.7275
3/19/2000,3.04,2.56,5.59,5,4.7884375,1.61,,3/19/2000,4.7884375
3/20/2000,2.98,2.47,5.47,5.06,4.719479167,1.66,,3/20/2000,4.719479167
3/21/2000,2.93,2.42,5.56,5,4.773645833,1.66,,3/21/2000,4.773645833
3/22/2000,2.84,2.46,5.47,5.04,4.886354167,1.59,,3/22/2000,4.886354167
3/23/2000,2.54,2.3,5.33,5.02,4.893020833,1.57,,3/23/2000,4.893020833
3/24/2000,2.36,2.24,5.35,4.95,4.923958333,1.58,,3/24/2000,4.923958333
3/25/2000,2.23,2.22,5.31,4.93,4.7646875,1.59,,3/25/2000,4.7646875
3/26/2000,2.16,2.23,5.36,4.91,4.688020833,1.58,,3/26/2000,4.688020833
3/27/2000,2.15,2.28,5.38,4.89,4.627916667,1.58,,3/27/2000,4.627916667
3/28/2000,2.18,2.21,5.37,4.89,4.512395833,1.59,,3/28/2000,4.512395833
3/29/2000,2.25,2.16,5.37,4.88,4.498854167,1.49,,3/29/2000,4.498854167
3/30/2000,2.34,2.2,5.43,4.89,4.5028125,1.57,,3/30/2000,4.5028125
3/31/2000,2.72,2.44,5.5,4.98,4.881145833,1.46,,3/31/2000,4.881145833
4/1/2000,2.96,NA,5.39,5.12,5.101041667,NA,,4/1/2000,5.101041667
4/2/2000,3.05,NA,5.38,5.06,5.110108696,NA,,4/2/2000,5.110108696
4/3/2000,3.22,NA,5.53,5.09,5.0021875,NA,,4/3/2000,5.0021875
4/4/2000,3.1,2.59,5.44,5.15,4.939270833,NA,,4/4/2000,4.939270833
4/5/2000,3.07,2.66,5.5,5.13,4.897708333,1.35,,4/5/2000,4.897708333
4/6/2000,3.07,2.65,5.46,5.15,4.836979167,1.39,,4/6/2000,4.836979167
4/7/2000,3.08,2.66,5.37,5.12,4.7675,1.45,,4/7/2000,4.7675
4/8/2000,2.94,2.58,5.5,5.04,4.7559375,1.51,,4/8/2000,4.7559375
4/9/2000,2.95,2.57,5.5,5.03,4.694791667,1.55,,4/9/2000,4.694791667
4/10/2000,3.02,2.6,5.56,5.04,4.599375,1.58,,4/10/2000,4.599375
4/11/2000,2.99,2.64,5.5,5.06,4.616770833,1.65,,4/11/2000,4.616770833
4/12/2000,3.06,2.76,5.54,5.05,4.599166667,1.74,,4/12/2000,4.599166667
4/13/2000,3.01,2.7,5.46,5.08,4.6184375,1.91,,4/13/2000,4.6184375
4/14/2000,3.25,2.67,5.41,5.02,4.524583333,1.99,,4/14/2000,4.524583333
4/15/2000,4.01,2.95,5.52,4.98,4.650104167,2.09,,4/15/2000,4.650104167
4/16/2000,2.85,2.97,6.1,5.2,4.875104167,2.08,,4/16/2000,4.875104167
4/17/2000,1.85,2.45,5.63,5.44,4.8396875,2.18,,4/17/2000,4.8396875
4/18/2000,2,2.38,5.56,5.1,4.778020833,2.21,,4/18/2000,4.778020833
4/19/2000,2.11,2.52,5.54,5,4.581354167,2.19,,4/19/2000,4.581354167
4/20/2000,2.07,2.54,5.46,4.95,4.583333333,2.22,,4/20/2000,4.583333333
4/21/2000,2.03,2.46,5.41,4.92,4.579895833,2.24,,4/21/2000,4.579895833
4/22/2000,1.95,2.39,5.41,4.92,4.546354167,2.28,,4/22/2000,4.546354167
4/23/2000,1.97,2.28,5.45,4.91,4.851875,2.3,,4/23/2000,4.851875
4/24/2000,2.41,2.43,5.49,4.89,5.104791667,2.14,,4/24/2000,5.104791667
4/25/2000,2.39,2.52,5.39,4.88,4.995625,2.01,,4/25/2000,4.995625
4/26/2000,2.45,2.54,5.38,4.89,4.8671875,1.96,,4/26/2000,4.8671875
4/27/2000,2.43,2.54,5.43,4.88,4.79375,1.91,,4/27/2000,4.79375
4/28/2000,2.24,2.52,5.47,4.87,4.740625,2,,4/28/2000,4.740625
4/29/2000,2.3,2.31,5.44,4.85,4.625104167,2.05,,4/29/2000,4.625104167
4/30/2000,2.51,2.26,5.52,4.91,6.322395833,1.67,,4/30/2000,6.322395833
5/1/2000,2.71,2.31,5.53,5.02,5.323229167,1.75,,5/1/2000,5.323229167
5/2/2000,2.97,NA,NA,4.99,5.037708333,NA,,5/2/2000,5.037708333
5/3/2000,3.09,NA,NA,4.98,4.87375,NA,,5/3/2000,4.87375
5/4/2000,2.75,NA,NA,4.95,4.702083333,NA,,5/4/2000,4.702083333
5/5/2000,2.19,2.2,NA,4.91,4.570416667,NA,,5/5/2000,4.570416667
5/6/2000,2.07,2.14,NA,4.88,4.5559375,1.78,,5/6/2000,4.5559375
5/7/2000,2.4,2.18,5.42,4.87,4.54,1.8,,5/7/2000,4.54
5/8/2000,2.74,2.38,5.46,4.86,4.537291667,1.81,,5/8/2000,4.537291667
5/9/2000,2.95,2.6,5.55,4.88,4.601145833,1.92,,5/9/2000,4.601145833
5/10/2000,3.7,2.98,5.58,4.92,4.600416667,2.01,,5/10/2000,4.600416667
5/11/2000,3.46,2.96,5.77,5,4.788229167,1.9,,5/11/2000,4.788229167
5/12/2000,2.97,2.66,5.57,5.06,4.754479167,1.86,,5/12/2000,4.754479167
5/13/2000,2.7,2.73,5.52,4.94,4.9625,1.87,,5/13/2000,4.9625
5/14/2000,3.04,2.93,5.55,4.92,4.97125,1.82,,5/14/2000,4.97125
5/15/2000,3.06,2.95,5.54,4.88,4.8959375,1.8,,5/15/2000,4.8959375
5/16/2000,2.89,2.93,5.48,4.89,4.747604167,1.84,,5/16/2000,4.747604167
5/17/2000,2.73,2.84,5.43,4.9,4.686354167,1.86,,5/17/2000,4.686354167
5/18/2000,2.68,2.68,5.5,4.87,4.655208333,1.82,,5/18/2000,4.655208333
5/19/2000,2.69,2.64,5.51,4.86,4.657083333,1.78,,5/19/2000,4.657083333
5/20/2000,3.27,2.91,5.5,4.85,4.678958333,1.83,,5/20/2000,4.678958333
5/21/2000,3.54,3,5.7,4.88,4.633333333,1.88,,5/21/2000,4.633333333
5/22/2000,3.26,2.79,5.53,4.97,4.578541667,1.9,,5/22/2000,4.578541667
5/23/2000,2.96,2.56,5.45,4.93,4.513645833,2.02,,5/23/2000,4.513645833
5/24/2000,2.81,2.49,5.41,4.89,4.528958333,2.19,,5/24/2000,4.528958333
5/25/2000,3,2.49,5.41,4.88,4.529895833,2.29,,5/25/2000,4.529895833
5/26/2000,3.41,2.7,5.57,4.87,4.522083333,2.32,,5/26/2000,4.522083333
5/27/2000,3.89,2.82,5.49,4.9,4.5378125,2.33,,5/27/2000,4.5378125
5/28/2000,3.88,3.09,6.03,4.91,4.5159375,2.33,,5/28/2000,4.5159375
5/29/2000,2.96,2.76,5.68,5.27,4.5040625,2.33,,5/29/2000,4.5040625
5/30/2000,2.42,2.27,5.43,4.95,4.480416667,2.3,,5/30/2000,4.480416667
5/31/2000,3.78,2.93,5.5,4.83,4.513958333,2.18,,5/31/2000,4.513958333
6/1/2000,3.89,3.21,6.09,4.88,4.4821875,2.13,,6/1/2000,4.4821875
6/2/2000,3.83,3.07,5.83,5.21,4.632291667,2.18,,6/2/2000,4.632291667
6/3/2000,4.13,3.45,7.16,5.54,6.1575,2.48,,6/3/2000,6.1575
6/4/2000,3.88,3.56,7.41,7.04,6.222083333,2.47,,6/4/2000,6.222083333
6/5/2000,3.7,3.22,6.99,6.44,6.301875,2.49,,6/5/2000,6.301875
6/6/2000,3.77,3.28,7.13,6.57,6.655416667,2.49,,6/6/2000,6.655416667
6/7/2000,3.66,3.1,6.71,6.65,6.88875,2.48,,6/7/2000,6.88875
6/8/2000,3.19,2.79,6.25,5.8,7.031458333,2.46,,6/8/2000,7.031458333
6/9/2000,2.77,2.51,5.83,5.46,7.260416667,2.45,,6/9/2000,7.260416667
6/10/2000,2.95,2.64,5.71,5.12,8.0721875,2.35,,6/10/2000,8.0721875
6/11/2000,2.77,2.64,5.87,4.96,8.171145833,2.35,,6/11/2000,8.171145833
6/12/2000,2.6,2.62,5.73,4.88,8.217083333,2.33,,6/12/2000,8.217083333
6/13/2000,2.34,2.6,5.69,4.82,7.675520833,2.33,,6/13/2000,7.675520833
6/14/2000,2.22,2.43,5.61,4.82,7.3715625,2.32,,6/14/2000,7.3715625
6/15/2000,2.71,1.85,5.6,4.83,7.275104167,2.33,,6/15/2000,7.275104167
6/16/2000,2.8,2.41,5.94,4.83,7.2278125,2.33,,6/16/2000,7.2278125
6/17/2000,2.37,2.47,5.66,4.88,7.315625,2.34,,6/17/2000,7.315625
6/18/2000,2.36,2.49,5.61,4.82,7.3346875,2.33,,6/18/2000,7.3346875
6/19/2000,-4.33,2.48,5.6,4.82,7.274895833,2.33,,6/19/2000,7.274895833
6/20/2000,2.61,2.63,5.58,4.8,7.175104167,2.34,,6/20/2000,7.175104167
6/21/2000,2.43,2.55,5.57,4.82,7.0528125,2.34,,6/21/2000,7.0528125
6/22/2000,2.3,2.44,5.57,4.78,6.947291667,2.34,,6/22/2000,6.947291667
6/23/2000,2.27,2.41,5.58,4.81,6.942083333,2.39,,6/23/2000,6.942083333
6/24/2000,2.35,2.43,5.56,4.83,6.910520833,2.41,,6/24/2000,6.910520833
6/25/2000,2.76,2.52,5.57,4.8,6.892291667,2.42,,6/25/2000,6.892291667
6/26/2000,2.77,2.6,5.59,4.77,6.921368421,2.38,,6/26/2000,6.921368421
6/27/2000,2.8,2.58,5.64,4.78,7.001770833,2.43,,6/27/2000,7.001770833
6/28/2000,2.96,2.63,5.62,4.78,7.036145833,2.37,,6/28/2000,7.036145833
6/29/2000,2.69,2.6,5.88,4.81,7.026875,2.26,,6/29/2000,7.026875
6/30/2000,2.27,2.32,5.62,4.87,6.9875,2,,6/30/2000,6.9875
7/1/2000,2.11,2.05,5.63,4.76,6.845729167,1.94,,7/1/2000,6.845729167
7/2/2000,2.06,1.94,5.64,4.74,7.0028125,1.68,,7/2/2000,7.0028125
7/3/2000,1.78,1.81,5.66,4.76,7.049583333,1.19,,7/3/2000,7.049583333
7/4/2000,1.5,1.78,5.59,4.75,6.544270833,1.41,,7/4/2000,6.544270833
7/5/2000,2.08,1.83,5.55,4.73,6.543958333,1.56,,7/5/2000,6.543958333
7/6/2000,2.81,2.29,5.56,4.71,6.664270833,2.18,,7/6/2000,6.664270833
7/7/2000,2.53,2.57,5.54,4.69,6.731354167,2.23,,7/7/2000,6.731354167
7/8/2000,2.17,2.58,5.55,4.7,6.913645833,2.35,,7/8/2000,6.913645833
7/9/2000,2.3,2.47,5.6,4.72,6.9221875,2.36,,7/9/2000,6.9221875
7/10/2000,2.55,2.38,5.59,4.7,6.940104167,2.32,,7/10/2000,6.940104167
7/11/2000,2.54,2.5,5.53,4.69,7.201875,1.44,,7/11/2000,7.201875
7/12/2000,2.64,2.48,5.6,4.68,7.034375,1.21,,7/12/2000,7.034375
7/13/2000,2.44,2.6,5.91,4.69,6.8990625,1.2,,7/13/2000,6.8990625
7/14/2000,1.92,2.33,5.61,4.81,6.795625,1.24,,7/14/2000,6.795625
7/15/2000,2.08,2.19,5.57,4.75,6.8590625,1.24,,7/15/2000,6.8590625
7/16/2000,2.32,2.4,5.59,4.76,6.887395833,1.23,,7/16/2000,6.887395833
7/17/2000,2.58,2.59,5.92,4.91,7.154375,1.24,,7/17/2000,7.154375
7/18/2000,3.17,2.72,5.94,5.36,7.493958333,1.47,,7/18/2000,7.493958333
7/19/2000,3.76,3.32,6.23,5.13,6.855208333,1.22,,7/19/2000,6.855208333
7/20/2000,3.63,3.13,6.44,5.83,6.704375,1.22,,7/20/2000,6.704375
7/21/2000,3.29,3,5.93,5.84,6.6053125,1.22,,7/21/2000,6.6053125
7/22/2000,2.72,2.59,5.7,5.4,6.3665625,1.21,,7/22/2000,6.3665625
7/23/2000,2.44,2.41,5.64,5.13,6.372916667,1.37,,7/23/2000,6.372916667
7/24/2000,2.29,2.23,5.62,5.02,6.175208333,1.19,,7/24/2000,6.175208333
7/25/2000,2.31,2.17,5.59,5,5.311666667,1.43,,7/25/2000,5.311666667
7/26/2000,2.34,2.12,5.62,5.08,4.788541667,1.5,,7/26/2000,4.788541667
7/27/2000,1.87,2.08,5.59,5.11,4.740208333,1.21,,7/27/2000,4.740208333
7/28/2000,1.91,2.15,5.58,5.06,4.739791667,1.01,,7/28/2000,4.739791667
7/29/2000,2.26,2.32,5.56,5.03,6.015,0.56,,7/29/2000,6.015
7/30/2000,2.45,2.5,5.58,5.02,6.149895833,0.31,,7/30/2000,6.149895833
7/31/2000,2.57,2.67,6.06,5.05,6.240625,0.29,,7/31/2000,6.240625
8/1/2000,2.41,2.61,6.18,5.46,6.822395833,0.87,,8/1/2000,6.822395833
8/2/2000,2.05,2.41,5.77,5.46,6.856041667,1.2,,8/2/2000,6.856041667
8/3/2000,1.84,2.25,5.56,5.18,6.808229167,1.21,,8/3/2000,6.808229167
8/4/2000,1.83,2.13,5.53,5.04,6.910416667,1.22,,8/4/2000,6.910416667
8/5/2000,1.9,2.34,5.54,5.02,7.3809375,1.16,,8/5/2000,7.3809375
8/6/2000,1.91,2.38,5.58,4.97,7.409895833,1.17,,8/6/2000,7.409895833
8/7/2000,2,2.44,5.73,4.92,7.486458333,0.86,,8/7/2000,7.486458333
8/8/2000,2.21,2.59,5.92,4.98,7.396875,0.87,,8/8/2000,7.396875
8/9/2000,2.35,2.73,6.25,5.19,7.496666667,1.16,,8/9/2000,7.496666667
8/10/2000,2.02,2.53,6.22,5.57,7.473333333,1.18,,8/10/2000,7.473333333
8/11/2000,2.07,2.42,5.96,5.44,6.977916667,1.23,,8/11/2000,6.977916667
8/12/2000,2.29,2.27,5.75,5.23,6.405416667,1.17,,8/12/2000,6.405416667
8/13/2000,2.26,2.38,5.79,5.06,6.325416667,1.19,,8/13/2000,6.325416667
8/14/2000,2.33,2.28,5.65,5.06,6.276041667,1.21,,8/14/2000,6.276041667
8/15/2000,2.51,2.21,5.56,5.01,6.228645833,1.22,,8/15/2000,6.228645833
8/16/2000,2.31,2.39,5.59,4.93,6.2046875,1.22,,8/16/2000,6.2046875
8/17/2000,2.36,2.42,5.56,4.89,6.0346875,1.21,,8/17/2000,6.0346875
8/18/2000,2.89,2.52,6,4.87,4.919791667,1.08,,8/18/2000,4.919791667
8/19/2000,3.02,2.9,5.9,5.16,5.816354167,1.2,,8/19/2000,5.816354167
8/20/2000,2.63,2.72,5.76,5.16,5.801041667,1.29,,8/20/2000,5.801041667
8/21/2000,2.44,2.54,5.67,5.1,5.839166667,1.21,,8/21/2000,5.839166667
8/22/2000,2.5,2.5,5.64,5.07,5.873854167,1.2,,8/22/2000,5.873854167
8/23/2000,2.52,2.42,5.67,4.99,5.804270833,1.2,,8/23/2000,5.804270833
8/24/2000,2.64,2.47,5.67,4.92,5.823854167,1.2,,8/24/2000,5.823854167
8/25/2000,2.54,2.41,5.71,4.89,5.814270833,1.2,,8/25/2000,5.814270833
8/26/2000,2.4,2.42,5.69,4.9,5.658333333,1.21,,8/26/2000,5.658333333
8/27/2000,2.71,NA,5.71,4.93,5.672291667,1.22,,8/27/2000,5.672291667
8/28/2000,2.79,NA,5.64,4.96,5.6375,1.22,,8/28/2000,5.6375
8/29/2000,2.59,NA,5.6,4.89,5.5134375,1.24,,8/29/2000,5.5134375
8/30/2000,3.23,NA,5.62,4.85,5.4146875,1.24,,8/30/2000,5.4146875
8/31/2000,2.46,NA,5.71,4.83,4.763645833,1.16,,8/31/2000,4.763645833
9/1/2000,4.39,NA,5.64,4.89,4.595416667,1.03,,9/1/2000,4.595416667
9/2/2000,1.74,NA,5.67,4.81,4.555833333,0.98,,9/2/2000,4.555833333
9/3/2000,1.43,NA,5.67,4.8,4.5459375,0.87,,9/3/2000,4.5459375
9/4/2000,1.62,NA,5.61,4.83,4.5134375,0.75,,9/4/2000,4.5134375
9/5/2000,1.41,NA,5.7,4.8,4.4375,0.88,,9/5/2000,4.4375
9/6/2000,1.36,NA,5.73,4.82,4.38125,1.15,,9/6/2000,4.38125
9/7/2000,1.68,1.77,5.53,4.9,4.3384375,0.94,,9/7/2000,4.3384375
9/8/2000,1.72,1.88,5.72,4.8,4.392708333,0.89,,9/8/2000,4.392708333
9/9/2000,1.68,1.91,5.83,4.85,4.343125,0.85,,9/9/2000,4.343125
9/10/2000,1.53,1.92,5.81,4.95,4.2928125,0.8,,9/10/2000,4.2928125
9/11/2000,1.91,1.91,5.71,4.93,4.265833333,0.79,,9/11/2000,4.265833333
9/12/2000,1.76,1.98,5.94,4.83,4.24625,0.81,,9/12/2000,4.24625
9/13/2000,1.52,1.95,5.93,5.04,4.245208333,0.94,,9/13/2000,4.245208333
9/14/2000,1.27,1.81,5.76,5.07,4.228229167,0.88,,9/14/2000,4.228229167
9/15/2000,1.41,1.7,5.57,4.91,4.210520833,0.87,,9/15/2000,4.210520833
9/16/2000,1.79,1.84,5.54,4.79,4.19,0.8,,9/16/2000,4.19
9/17/2000,1.75,1.93,5.74,4.75,4.179270833,0.79,,9/17/2000,4.179270833
9/18/2000,1.75,1.88,5.73,4.87,4.1653125,0.76,,9/18/2000,4.1653125
9/19/2000,1.72,1.87,5.64,4.92,4.168645833,0.8,,9/19/2000,4.168645833
9/20/2000,1.68,1.83,5.55,4.86,4.206979167,0.88,,9/20/2000,4.206979167
9/21/2000,1.61,1.82,5.49,4.83,4.162291667,0.84,,9/21/2000,4.162291667
9/22/2000,1.68,1.84,5.47,4.76,4.140833333,0.81,,9/22/2000,4.140833333
9/23/2000,1.69,1.86,5.5,4.75,4.129791667,0.82,,9/23/2000,4.129791667
9/24/2000,1.78,1.85,5.63,4.81,4.122916667,0.9,,9/24/2000,4.122916667
9/25/2000,1.63,1.83,5.66,4.92,4.109895833,0.93,,9/25/2000,4.109895833
9/26/2000,1.76,1.78,5.63,4.98,4.0803125,0.84,,9/26/2000,4.0803125
9/27/2000,1.66,1.77,5.68,4.96,5.469479167,0.89,,9/27/2000,5.469479167
9/28/2000,1.77,1.81,5.63,4.97,5.800520833,0.92,,9/28/2000,5.800520833
9/29/2000,1.83,1.86,5.74,4.95,5.880416667,0.94,,9/29/2000,5.880416667
9/30/2000,1.85,1.84,5.72,5.04,6.066770833,0.97,,9/30/2000,6.066770833
10/1/2000,1.95,1.92,5.75,5.06,6.111354167,0.97,,10/1/2000,6.111354167
10/2/2000,1.91,1.96,5.86,5.08,6.1409375,0.89,,10/2/2000,6.1409375
10/3/2000,1.74,1.9,5.81,5.12,6.1775,0.84,,10/3/2000,6.1775
10/4/2000,1.6,1.8,5.68,5.12,6.201875,0.84,,10/4/2000,6.201875
10/5/2000,1.65,1.8,5.56,5.05,6.226666667,0.84,,10/5/2000,6.226666667
10/6/2000,1.25,1.82,5.6,4.95,6.251666667,0.84,,10/6/2000,6.251666667
10/7/2000,1.29,1.84,5.68,4.98,6.205625,0.85,,10/7/2000,6.205625
10/8/2000,1.76,1.84,5.7,5.03,6.182604167,0.84,,10/8/2000,6.182604167
10/9/2000,1.63,1.82,5.74,5.06,6.124479167,0.83,,10/9/2000,6.124479167
10/10/2000,1.46,1.82,5.8,5.12,5.763541667,0.85,,10/10/2000,5.763541667
10/11/2000,1.79,1.82,5.85,5.17,5.708229167,0.86,,10/11/2000,5.708229167
10/12/2000,1.59,1.78,5.84,5.21,5.046979167,1.19,,10/12/2000,5.046979167
10/13/2000,1.46,1.72,5.77,5.2,4.598854167,1.06,,10/13/2000,4.598854167
10/14/2000,1.36,1.71,5.64,5.17,4.710104167,1.36,,10/14/2000,4.710104167
10/15/2000,1.23,1.69,5.62,5.08,4.5659375,1.39,,10/15/2000,4.5659375
10/16/2000,1.47,1.64,5.58,5.03,4.5565625,1.33,,10/16/2000,4.5565625
10/17/2000,1.41,1.64,5.57,4.98,4.540729167,1.14,,10/17/2000,4.540729167
10/18/2000,1.42,1.72,5.63,4.95,4.524166667,1.03,,10/18/2000,4.524166667
10/19/2000,1.37,1.77,5.65,4.91,4.511875,1.35,,10/19/2000,4.511875
10/20/2000,1.41,1.74,5.63,4.89,4.48625,1.24,,10/20/2000,4.48625
10/21/2000,1.33,1.75,5.63,4.88,4.475104167,1.25,,10/21/2000,4.475104167
10/22/2000,1.57,1.77,5.62,4.88,4.458854167,1.2,,10/22/2000,4.458854167
